gene_name,TCGA-02-2485-01,TCGA-06-0125-01,TCGA-06-0129-01,TCGA-06-0130-01,TCGA-06-0190-01,TCGA-06-0238-01,TCGA-06-0644-01,TCGA-06-0878-01,TCGA-06-0882-01,TCGA-06-1804-01,TCGA-06-2557-01,TCGA-06-2558-01,TCGA-06-2559-01,TCGA-06-2562-01,TCGA-06-2563-01,TCGA-06-2564-01,TCGA-06-2565-01,TCGA-06-2567-01,TCGA-06-2570-01,TCGA-06-5408-01,TCGA-06-5410-01,TCGA-06-5411-01,TCGA-06-5412-01,TCGA-06-5413-01,TCGA-06-5414-01,TCGA-06-5415-01,TCGA-06-5416-01,TCGA-06-5417-01,TCGA-06-5418-01,TCGA-06-5856-01,TCGA-06-5858-01,TCGA-06-5859-01,TCGA-08-0386-01,TCGA-12-1597-01,TCGA-12-3652-01,TCGA-12-3653-01,TCGA-12-5295-01,TCGA-14-0871-01,TCGA-14-1823-01,TCGA-16-0846-01,TCGA-19-1390-01,TCGA-19-2619-01,TCGA-19-2620-01,TCGA-19-4065-01,TCGA-19-5960-01,TCGA-26-1442-01,TCGA-26-5132-01,TCGA-26-5133-01,TCGA-26-5134-01,TCGA-27-1830-01,TCGA-27-1831-01,TCGA-27-1832-01,TCGA-27-1834-01,TCGA-28-1747-01,TCGA-28-5208-01,TCGA-32-1970-01,TCGA-32-1982-01,TCGA-32-5222-01,TCGA-41-3915-01,TCGA-41-4097-01,TCGA-41-5651-01,TCGA-76-4926-01,TCGA-76-4927-01,TCGA-76-4928-01,TCGA-76-4929-01,TCGA-76-4931-01,TCGA-76-4932-01
TLE1,5.4689,5.1981,3.7116,4.926,5.153,3.5839,4.63,4.8202,4.4463,4.3399,3.97,3.5486,4.9764,4.8248,5.3151,5.4512,3.3828,5.582,4.4443,5.5012,4.1978,4.2721,4.5626,3.4517,4.95,5.1086,4.6177,4.0295,4.8655,5.3862,5.9062,3.7475,5.9355,5.0273,5.3338,5.2025,5.2017,4.2366,3.3379,4.7469,3.9079,4.7132,5.0588,4.538,4.5784,4.3428,6.0128,3.3134,3.4477,3.4894,4.9973,5.3789,3.4569,5.2533,4.402,5.1997,5.2365,5.4303,4.0935,4.4764,4.5148,5.4239,4.1392,5.3345,2.3788,4.4919,5.5638
TLE2,4.435,3.0092,3.2752,1.6374,4.5717,3.8511,1.5563,3.2158,3.1344,3.1653,4.1011,4.245,5.981,4.0799,5.6505,4.6916,5.2563,1.9226,5.8706,4.8944,1.5806,4.7793,3.9901,3.7867,5.278,4.3328,5.1465,2.5996,4.6101,3.8521,2.2175,3.6136,3.011,4.6047,5.6074,5.6462,1.7995,4.9933,2.1988,2.872,6.1995,4.7016,3.8095,3.0127,2.7357,3.2205,3.7204,1.7316,3.3061,3.2707,2.9413,1.1117,1.1897,3.2526,3.7039,5.7693,4.0773,3.5312,3.4635,3.0757,5.6784,1.9931,3.3407,4.1676,3.1311,4.9279,4.7361
TLE3,4.5994,3.5424,5.8051,4.3039,4.174,3.8177,3.7815,3.9318,4.5503,5.5555,4.9336,4.4263,4.5224,3.3717,2.7095,3.9892,4.5874,5.2204,5.2799,4.2366,3.9626,3.1987,3.2065,4.3017,3.7836,3.6207,3.9204,4.1523,3.5669,3.9147,4.5361,4.4115,4.9203,4.2906,3.2049,4.0713,2.6464,6.2141,3.4556,4.5342,5.093,4.8846,3.2781,3.4997,5.381,4.6832,4.1169,5.1855,3.831,4.3299,1.9415,2.8219,4.3597,4.1053,3.6578,3.958,2.9413,3.3521,4.6725,4.7159,4.8115,3.8033,4.0028,3.5815,4.9842,4.835,4.0833
TLE4,4.3709,4.6566,2.7763,3.6737,3.5287,3.0978,3.7678,3.5911,3.6242,4.373,4.2616,3.1327,2.9281,3.2766,3.5098,3.4517,4.2714,3.4556,4.2404,4.4027,4.2518,3.3689,2.5585,3.034,3.0602,3.4424,3.8289,3.2526,2.5388,4.0713,3.4102,3.2885,4.6112,3.1112,1.7446,3.0498,2.9032,2.7422,3.4933,3.9127,2.9013,2.6918,3.8719,3.1011,4.504,3.2034,3.8401,3.1377,2.5263,3.0791,1.9377,3.9356,4.6047,3.9384,4.2877,3.5436,3.074,3.8749,4.1498,4.0969,4.2533,3.9506,3.5621,2.4701,3.7561,3.2236,2.4623
TLE6,0.346,-0.2845,1.4281,0.7058,3.1523,1.0711,0.5859,0.8082,1.0222,0.3115,0.6969,0.517,1.674,2.7868,2.5852,1.4335,3.1278,0.044,2.8681,2.4117,0.7916,1.1512,2.4518,1.177,3.0074,1.3511,2.4144,-0.5756,1.3846,0.1257,-1.8314,2.3308,1.2023,1.5366,3.453,2.5288,0.2522,1.2934,1.0293,-0.5125,3.6042,1.1512,1.0151,2.0183,0.4125,-1.0559,1.3791,0.0014,0.4233,-0.4719,2.6602,0.1124,-2.0529,0.3573,1.6187,2.4857,1.5115,0.2881,0.605,1.4335,1.595,0.6145,0.5955,2.0638,1.0573,1.6695,2.5213
TLE7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TLN1,6.0868,6.7052,6.7137,7.326,7.1412,5.3288,6.9546,6.1879,6.3045,7.0409,6.6251,5.9491,6.1871,6.1037,6.2367,6.5215,5.3678,7.024,6.6207,6.3884,6.8267,5.1318,6.2965,5.4155,6.5043,6.1262,6.2821,5.7957,5.8136,6.302,6.7829,5.336,6.9311,5.2506,4.6288,5.9912,6.2071,6.625,5.465,6.211,6.8387,5.79,6.1463,6.5336,6.0088,5.9778,7.2673,6.7833,5.5119,6.6369,4.7924,6.7913,6.5396,6.6706,5.7504,6.3085,6.5413,5.0457,6.9381,6.7966,5.7645,6.2126,6.9205,6.0945,6.0924,6.0985,6.595
TLN2,2.4117,3.4726,2.9747,3.2359,2.7742,1.9452,2.4597,2.9857,3.3119,3.5742,2.7868,2.2842,2.5213,2.7742,2.3649,3.4061,2.8442,3.4102,3.2359,3.0074,2.9243,2.9167,2.4439,2.0254,2.5437,2.5213,0.4761,2.1114,2.77,2.081,3.5449,2.0604,3.2557,2.108,1.2636,3.5324,1.177,3.3407,1.2875,2.05,3.3717,3.1829,2.3981,1.5415,2.7508,2.8199,3.3163,2.5413,1.6374,2.6278,0.547,3.091,2.3788,3.1294,2.667,3.6961,2.1345,1.8564,2.4492,3.5249,2.3479,3.7443,3.47,2.876,2.3394,2.9186,2.409
TLR1,1.4011,1.334,3.3993,4.0601,3.1377,2.2019,2.7095,2.8442,2.9148,2.9618,3.7443,2.8779,2.8219,3.1572,2.1147,2.7314,2.5238,3.5875,2.7951,2.4544,4.1604,2.233,3.2343,3.1095,2.8936,1.0363,0.9862,1.7403,2.4063,2.4359,2.5388,3.6018,2.1114,1.2455,0.434,2.0218,1.5415,-0.6416,2.9507,2.0004,1.1833,1.46,1.4547,3.1797,0.9191,1.3791,2.0878,1.1447,0.9343,2.409,1.9034,2.3649,3.2049,2.5876,2.4857,1.9073,2.8137,2.5658,3.3119,2.8974,0.4657,2.8701,2.4171,2.0776,2.6185,1.2576,1.2209
TLR2,1.5709,1.8036,3.6006,4.5361,3.8157,2.5683,2.8799,3.2707,3.2236,2.0878,3.8157,2.1606,2.9765,2.4831,1.4962,2.7379,1.8078,2.296,2.9507,2.1734,4.9496,2.7357,4.0636,2.5263,3.6657,1.46,-0.4325,1.766,2.9525,2.6371,3.1245,3.3814,1.3109,2.0004,0.7321,2.8096,3.7248,0.1648,3.2496,3.3076,1.642,1.6045,1.9302,4.174,0.4967,1.2756,2.4359,0.6239,1.1447,3.0927,2.8779,3.9213,2.6693,3.2313,2.5658,2.128,3.3435,3.222,3.2915,3.1955,0.7058,2.1047,2.609,2.6895,1.7786,1.5563,1.9226
TLR3,1.6875,0.434,3.3435,2.8321,1.2023,1.3735,1.1512,2.1734,2.1988,1.7403,2.2723,1.2085,1.2209,1.5216,1.5266,2.4571,1.787,2.9692,1.2271,2.0004,1.5366,1.2756,1.683,1.6045,1.9111,1.1117,0.8961,-0.9406,1.5661,1.334,1.9564,2.982,0.8408,0.346,-0.0574,3.1028,1.0222,0.6699,2.0742,2.1114,-0.0725,1.196,0.5271,1.4547,0.8488,0.3573,0.6608,-0.1665,-0.3383,1.3735,1.6785,1.0915,2.3308,2.7379,1.8524,1.7575,1.7185,2.236,1.1706,1.5465,-1.4305,1.2271,1.3051,0.4125,2.2513,0.7832,0.8961
TLR4,1.412,0.9419,3.1095,4.2111,3.0842,2.4857,3.5136,2.7487,3.417,4.0064,3.6849,2.7183,2.4544,2.1988,2.1411,2.9729,2.791,4.4906,2.7679,3.5411,4.1836,2.7951,3.0428,3.4907,2.0569,3.4358,2.2051,5.0036,2.8582,3.162,1.9226,5.9736,3.652,2.2842,1.5115,1.4494,2.8582,0.0014,1.934,2.6161,1.5854,2.4171,2.4753,2.8661,2.1957,2.6302,2.2931,3.186,1.1706,3.4061,2.4727,2.4359,3.8147,2.0183,3.1458,2.3135,2.4198,2.6602,3.4183,3.4556,0.4552,3.2707,1.6558,3.1079,3.0127,1.9859,0.9115
TLR5,0.0854,-0.3022,1.6649,2.296,1.7489,0.4016,0.6517,0.3231,2.0218,1.1641,2.5462,1.2815,0.8961,0.1124,-0.0877,1.0151,0.1257,1.2085,1.0642,0.5955,3.3911,0.7321,2.0776,1.177,1.3454,-0.1031,-2.0529,-1.3921,0.5069,1.3956,1.2394,1.614,-0.1504,0.4016,-1.3548,-0.4521,1.2756,0.5666,0.2762,0.0014,-0.7588,-1.1488,0.2154,0.8327,0.1388,0.517,0.03,-1.2142,-0.5125,1.4756,0.24,1.3397,1.1641,0.5069,0.2998,0.099,1.8643,0.5069,1.5064,1.7532,-0.6643,0.7832,0.679,0.3796,0.605,-0.7834,-0.5332
TLR6,-1.5105,-0.9971,1.412,1.2696,0.3573,-0.9132,0.0718,-0.1345,0.679,0.058,1.4808,-0.2671,-0.0425,-0.0725,-0.6873,0.517,-0.0574,0.7748,0.4016,0.3796,1.3225,-0.7346,0.5666,0.3796,0.099,-1.1488,-2.114,-1.7322,-0.2328,-0.4131,0.03,1.2455,-1.1488,-1.3548,-3.3076,-0.394,-1.4305,-2.7274,-0.013,-0.3566,-1.2142,-1.5105,-0.8599,0.4447,-1.5105,-0.4325,-1.2828,-0.6416,-1.9379,0.1519,-1.5951,0.1388,0.5568,0.1903,-0.394,-0.6193,-0.1828,-0.0277,0.3231,0.4657,-1.3921,-1.0559,-0.1993,-1.0559,0.5069,-1.3183,-1.8836
TLR7,0.0718,0.3573,2.909,3.7017,2.0254,1.5115,1.7316,1.8683,2.5137,1.3397,3.7226,1.7185,1.0983,1.2636,1.7053,2.0254,1.6093,2.2723,1.8564,0.6969,3.1604,1.0573,2.3337,1.642,1.9073,0.7321,-1.5951,0.3231,1.1184,1.6649,2.0844,1.8996,0.03,0.058,-2.2447,1.3791,1.5115,-3.1714,2.2082,1.7617,-0.2498,-1.1172,0.5666,2.1638,0.24,1.1184,-0.4921,0.24,-0.5125,1.3051,1.4652,1.5415,2.9052,2.1013,1.8282,0.9268,1.8683,1.9931,1.4652,2.3222,-0.5973,0.4761,1.4704,0.8883,0.8082,0.4125,0.3907
TLR8,-1.8836,-2.1779,0.6699,2.3394,0.7832,-0.1187,0.3346,-1.1172,0.8961,-0.7108,1.0222,-0.0725,-0.4131,-1.5951,-1.5522,-0.6193,-0.2159,0.1648,0.2998,-1.1172,2.7889,-0.3022,0.7058,1.2209,0.3231,-2.3147,-2.6349,-1.1172,-0.5543,-0.5125,-0.2845,1.2875,-2.0529,-0.5125,-1.9379,-1.1811,1.5216,-3.816,0.3796,-1.5105,-1.4699,-2.114,-1.5951,0.2762,-3.0469,-1.685,-1.1488,-3.0469,-2.6349,-0.9406,-0.4719,0.9789,-0.1504,-1.1172,-0.3566,-1.8836,-0.3022,-0.8339,1.0151,0.7748,-3.458,-1.3548,-0.5125,-0.2328,-1.7322,-2.0529,-2.5479
TLR9,-0.1993,-1.5105,-1.5951,-2.9324,-3.3076,-4.6082,-4.6082,-1.9379,-3.6259,-1.7322,-2.4659,-4.6082,-2.3147,-2.2447,-3.0469,-3.816,-2.3884,-2.6349,-1.5522,-3.0469,-4.6082,-2.1779,-4.6082,-3.6259,-2.8262,-2.4659,-9.9658,-9.9658,-2.2447,-3.6259,-2.8262,-9.9658,-3.6259,-4.2934,-3.3076,-9.9658,-4.6082,-1.9942,-9.9658,-9.9658,-2.7274,-3.1714,-2.7274,-2.0529,-2.6349,-2.3147,-2.3147,-2.4659,-9.9658,-1.5951,-9.9658,-3.1714,-1.685,-2.9324,-3.458,-1.1811,-9.9658,-3.6259,-0.9132,-2.3884,-3.0469,-3.0469,-2.7274,-2.0529,-4.2934,-1.3548,-1.9379
TNC,6.1611,8.0681,5.9343,8.5106,8.0194,3.5766,8.0572,7.841,6.3172,7.3579,5.3392,5.6773,6.8599,7.6528,5.9124,7.5061,5.3951,7.5583,6.0875,6.918,6.5881,4.0082,6.033,5.0475,7.2241,6.6395,6.3023,4.8182,7.3505,7.2346,8.3397,6.1318,6.9195,5.0939,5.4715,5.4132,5.5726,5.1445,6.0605,5.6851,5.5708,7.3805,7.0985,8.2432,7.5718,6.2739,8.5004,6.3153,4.0943,7.3993,5.284,7.6493,7.3176,5.6611,5.9533,5.9293,3.9645,5.963,7.7204,8.0503,5.2111,6.6727,7.3167,6.517,5.789,6.9893,6.7957
TNF,-1.3183,-2.3884,2.9802,2.3222,-0.4131,0.9191,-1.1172,-1.3921,1.6234,-0.3201,2.5338,-0.1345,-2.2447,-0.0725,-0.4719,-0.5973,0.4125,2.2872,-0.5332,-1.5105,0.5568,0.3115,-0.1828,-0.1504,-1.5951,-0.9971,-0.9132,-1.9942,-0.2671,-0.4921,0.7664,-1.1172,-2.6349,-2.3884,-1.2828,-3.816,-5.5735,-1.4699,-1.4699,0.9343,-1.3548,-1.8314,0.3573,0.099,-0.7108,-0.8599,-1.3548,-2.5479,-3.3076,2.2723,1.0983,-0.9971,0.346,-0.7834,-0.9971,-2.2447,1.5709,-0.5125,0.0158,-0.4521,-2.2447,-1.4699,0.5568,-1.2828,-1.1488,-2.0529,-0.9971
TNFAIP3,2.4252,2.9148,2.6715,4.0171,3.5086,1.692,2.7805,4.232,2.6918,1.8564,2.1957,1.6875,2.1411,3.3278,2.362,2.7314,3.3134,2.5948,2.7444,2.4063,4.0532,1.3051,3.2632,1.7912,3.0619,0.8488,0.679,0.2029,2.7465,1.766,1.8722,2.0604,1.6512,0.688,1.3511,1.6695,1.2209,2.0569,2.6738,2.0218,1.9111,2.1606,2.3508,2.3135,3.0446,0.5763,1.7489,1.6964,1.4441,3.0428,0.9419,2.7889,2.3423,1.6234,2.8219,1.4011,2.1862,1.3901,2.5924,2.8936,1.2934,1.5316,1.8242,2.694,0.7832,1.8918,1.6187
TNFRSF10A,-0.3566,-1.3183,0.1124,0.7579,1.3225,-1.8836,1.9712,1.4281,0.4967,-1.2142,0.1648,-0.5125,-1.1811,-0.7834,-0.1993,-0.0725,-0.2845,0.0014,-0.1504,-0.9686,0.8246,-0.4719,0.0854,0.03,-0.7834,-0.3022,0.8164,-2.114,-0.4719,-0.1504,-1.6394,-1.5105,-0.7588,-1.7809,-0.5332,-0.6193,-0.4921,-1.8836,-2.0529,-1.3183,-1.5951,-0.5973,-0.9686,0.1903,-2.3884,-1.5951,-1.0862,-1.5522,-1.9379,-1.8314,-0.8339,-0.9686,-0.9132,-0.8863,-1.1172,-1.8314,0.2029,-0.1665,-0.1993,1.4547,-2.6349,-1.5522,-0.6193,0.2154,-1.0262,-1.4699,-0.5973
TNFRSF10B,1.9859,4.4556,3.4384,5.1182,5.0277,2.05,4.9364,4.7976,4.582,3.87,4.5129,2.9109,2.7657,4.7209,5.1136,4.9644,4.85,3.6089,3.1426,4.1852,4.1644,3.7248,4.0593,4.0833,3.6066,3.6972,2.872,2.4934,4.551,4.2088,2.167,3.5523,1.7575,3.7625,3.3535,3.9856,3.4102,5.4142,3.6994,2.4518,4.0313,3.8095,3.6242,4.1103,2.578,2.4805,4.5349,3.6804,3.6714,3.2692,3.6359,4.9098,3.6417,3.4648,3.7667,1.6281,3.8581,4.2381,2.9875,5.3896,0.9789,3.3061,3.8876,4.7474,3.242,4.373,4.222
TNFRSF11A,-1.7322,0.2522,0.099,2.299,0.6517,0.1124,1.1706,1.0433,0.03,-0.4521,1.3846,-0.3022,0.3573,-0.3566,-1.1811,0.2029,-1.1172,-0.0725,0.4657,-0.4719,1.4704,-0.2845,0.5666,0.058,0.5069,-1.5951,-2.1779,-1.6394,-0.0877,0.3231,0.7493,0.1903,-0.2159,-1.7809,-2.4659,-0.9971,-0.4131,-3.0469,0.1776,0.099,-0.6873,-1.6394,-2.114,2.2421,-1.4699,-1.7809,0.1648,-0.8599,-0.5973,0.058,-0.1504,1.6327,-0.013,-0.9132,0.1124,-0.2328,-0.0877,-1.4699,0.1257,0.7916,-1.5105,-0.4719,0.5271,1.2576,-0.8863,-0.9406,-0.9686
TNFRSF13C,0.058,0.0718,2.2573,-1.3921,-0.6873,-1.0862,-4.035,-1.0862,-0.9686,-0.5973,-0.4521,-1.4699,0.099,-2.2447,-1.1488,-1.2828,-1.4305,0.6969,0.4865,-2.0529,-4.035,-0.6643,-2.3884,-1.3921,-2.6349,-0.1993,-0.394,-2.5479,-2.5479,-0.7834,-0.6873,-1.6394,-0.7346,-0.2328,-3.0469,-1.0559,-4.2934,1.949,-3.1714,-0.1665,1.934,0.3346,-1.3921,-2.0529,0.9038,0.9935,0.0854,-0.7834,0.3573,-1.6394,-2.4659,-1.9379,-0.1504,-0.5543,-2.114,-0.2671,-0.2671,-2.6349,-1.2828,-0.9686,1.2875,-1.7322,-1.5105,-1.8314,-2.7274,0.7321,-2.2447
TNFRSF1A,5.7195,6.3997,4.6651,6.7422,6.9718,5.2173,7.2325,6.9912,6.6181,5.9362,6.0433,5.711,6.4084,7.3841,6.4323,6.6463,6.3498,6.9871,5.2445,6.671,7.0956,5.5635,7.4474,6.5457,7.4376,6.7787,5.764,4.5286,6.8406,6.7946,6.7793,6.6813,5.6139,5.6517,6.5452,6.4209,6.6183,4.852,7.5708,6.4983,4.6497,7.114,6.2411,6.7047,5.3785,6.1108,6.0488,6.7447,4.0943,6.5406,6.1227,6.8294,6.2225,6.5381,6.9085,6.2854,6.7144,6.2638,6.8594,6.4488,4.8059,6.5537,6.7446,7.0177,6.2141,6.467,7.0282
TNFRSF1B,2.8199,2.5561,3.6172,4.7866,4.309,2.8321,4.5778,4.4095,4.4047,3.0323,4.7242,3.7083,3.2647,3.7127,2.6602,3.4424,3.1572,4.5638,4.1531,3.4424,6.2174,3.4517,5.2533,4.1867,4.1867,2.7139,1.8363,1.9931,3.7678,3.7302,3.5299,4.1931,2.4779,3.7149,2.1574,3.3464,4.447,1.0642,3.4868,3.5174,3.2065,3.4277,3.136,3.9194,1.9749,2.9281,3.506,2.4332,1.9188,4.067,1.4065,4.4919,3.417,3.1491,3.1924,3.0602,3.8778,3.506,4.7361,4.0575,2.4571,2.5536,3.5911,4.421,3.1507,2.5263,3.0688
TNFSF10,3.4464,1.6649,3.242,5.9713,4.0001,3.5199,4.5644,3.0533,3.3938,3.7072,3.863,3.1971,2.5924,2.5188,3.5436,2.4623,3.3856,4.0584,2.5756,3.2282,4.3024,2.5585,4.3321,3.97,2.7205,2.7847,1.0573,2.4883,1.5514,3.3856,1.6187,3.3731,2.2391,0.7999,2.0004,3.863,2.8178,0.9115,3.2389,4.4823,0.346,1.3511,2.4008,3.6578,0.9191,2.676,2.5634,1.7229,0.3685,2.9243,4.0662,3.2632,4.5021,3.2692,3.325,2.5413,4.623,2.8582,2.909,3.162,1.4065,2.1047,1.934,5.3685,1.9601,0.9935,1.4388
TNFSF11,-5.0116,-4.6082,-9.9658,-3.6259,-1.9379,-5.5735,-2.6349,-2.8262,-5.0116,-9.9658,-9.9658,-6.5064,-5.5735,-3.458,-9.9658,-3.1714,-5.5735,-5.0116,-3.816,-5.0116,-3.458,-5.0116,-2.7274,-1.1488,-3.1714,-9.9658,-3.3076,-9.9658,-4.6082,-3.816,-3.816,-9.9658,-5.0116,-9.9658,-6.5064,-9.9658,-4.6082,-3.816,-5.5735,-3.816,-9.9658,-5.5735,-9.9658,-2.8262,-9.9658,-5.0116,-9.9658,-9.9658,-9.9658,-3.3076,-6.5064,-9.9658,-9.9658,-9.9658,-5.0116,-9.9658,-9.9658,-5.0116,-1.9942,-3.3076,-9.9658,-9.9658,-2.6349,-5.0116,-9.9658,-3.816,-6.5064
TNFSF13B,2.3871,2.0111,3.6254,4.9218,2.727,3.3206,2.5707,4.3039,2.7721,2.1247,4.1417,3.3134,2.3536,2.8096,2.4883,2.6208,2.0878,4.0497,3.1245,2.2813,4.4602,2.8055,3.8013,3.7464,2.9032,3.1195,1.3846,0.8961,2.4779,3.3163,3.2647,3.1491,3.245,2.0638,1.6374,5.4333,3.4907,-0.2845,4.4667,4.1498,1.2576,2.2693,3.7072,3.4556,1.8036,2.7972,2.8994,2.5731,1.8996,3.1588,5.1044,3.4726,4.0558,4.6065,2.8014,3.4344,3.1145,3.1829,3.5657,2.8381,0.547,1.412,2.6325,1.6964,1.0779,2.7594,0.6517
TNFSF14,-3.816,-1.7809,-2.5479,0.044,-0.8863,-2.4659,-1.8314,1.2815,-0.6643,-2.0529,0.1903,-1.685,-0.5332,-0.3752,-3.1714,-0.9971,-2.114,0.434,-2.3147,-0.2159,1.3454,-1.8836,-1.7322,-1.6394,-1.5951,-2.2447,-3.6259,-9.9658,-0.7588,-1.8314,-2.3147,-2.114,-2.4659,-4.035,-4.6082,-3.816,-4.035,-3.3076,-1.2828,-0.4521,-2.0529,-2.1779,0.4125,-1.3921,-2.6349,-5.5735,-1.1811,-4.6082,-0.7346,2.4675,-3.3076,2.6185,-1.685,-0.8863,-3.3076,-1.8314,-1.1811,-3.3076,-0.1665,0.5568,-4.2934,-0.3383,-1.4699,-1.5522,-0.5543,-1.4305,-2.5479
TNN,-0.8863,-1.1488,-1.685,-1.1172,-0.1504,-3.1714,-1.5951,-0.4325,-2.7274,0.6332,-0.7834,-1.1172,-0.4521,-0.4921,0.2277,-1.1488,0.2154,-4.035,-1.7809,-0.2845,-3.6259,-2.7274,-1.1172,-1.8314,-2.114,-0.5973,-1.7322,-0.5756,-1.8836,0.9789,-1.9379,-3.0469,-1.7809,-3.6259,-1.3921,0.2277,-2.3884,-2.0529,-4.6082,-3.1714,-2.4659,0.1648,-1.1488,-0.3022,0.9935,-4.2934,-0.9971,-2.3884,-3.458,-1.1811,-0.3022,-3.0469,-0.1828,-2.2447,0.0854,1.1382,-0.5332,-1.3183,-1.7322,-1.0862,-1.7322,-2.3884,-1.8314,-1.5105,-2.5479,-1.0262,-1.9942
TNNI3,-1.3548,-2.6349,-1.5951,-2.1779,-2.114,-1.0559,-1.8314,-2.3884,0.4233,0.4967,-4.035,0.2522,-3.458,-0.1828,-3.6259,-4.035,1.2516,2.96,-2.9324,-2.2447,-2.7274,0.5666,-4.6082,-1.3921,-2.7274,-2.1779,-2.9324,-9.9658,-2.5479,-2.4659,-2.9324,-9.9658,0.058,2.1444,0.2154,-9.9658,-1.5105,-1.4305,-3.6259,0.2522,-2.0529,-0.2845,-1.8314,-1.7809,0.9343,-3.6259,2.0465,-0.5543,-1.2481,-0.6416,-2.5479,1.0151,0.4967,-1.6394,-0.3383,0.3346,-2.9324,-3.6259,-2.7274,-0.0877,0.6145,-0.3383,-1.5951,-3.3076,0.099,-0.2498,-2.6349
TNR,1.7273,2.7051,6.4067,-2.3147,0.1903,4.5091,-0.6416,-0.4921,1.6558,1.8363,2.791,4.7082,3.5682,1.2394,-0.8863,2.376,1.1706,1.4281,5.2843,2.7889,-0.8084,2.5061,-0.2328,2.4857,0.4657,2.9802,3.831,4.8949,1.9749,3.2313,2.0076,4.6793,2.9186,3.5718,0.688,0.7146,-0.394,-1.3183,-1.3183,3.8857,5.2983,3.8116,2.4701,-0.1345,2.4649,4.5211,-1.7322,3.1145,4.7772,3.5009,-0.9406,-0.7108,3.4048,3.5754,0.5271,4.4829,1.4228,-0.6643,2.2391,2.1444,5.804,1.4011,3.034,0.6699,3.5935,3.7421,2.496
TNXB,2.9839,1.8323,2.1411,0.6239,2.4279,0.9493,1.2085,3.7867,3.5559,5.6124,2.8361,2.667,3.9838,2.3193,3.3897,4.5571,3.5224,3.3177,1.9149,5.1907,1.8801,1.0915,2.7931,3.5262,3.3633,3.8857,0.099,0.3573,3.8033,1.0642,1.0983,2.9394,4.3371,0.4016,2.4144,2.6895,3.3952,1.1897,3.4304,3.4277,0.9419,6.4793,3.4868,1.642,1.5165,2.8219,4.504,2.0979,2.0946,3.4997,3.0515,2.7161,4.1636,3.4661,3.5362,3.8054,5.7461,2.3135,3.3911,2.667,0.7999,3.9051,4.1186,3.4197,3.3773,3.6219,2.667
TOLLIP,4.677,4.7077,4.2995,4.4549,4.7856,4.2609,5.1962,4.7672,5.2972,5.3104,4.918,4.7453,4.5838,5.2335,4.8871,4.9289,4.836,5.2075,4.2766,4.5129,5.054,5.9526,5.0756,4.9905,5.1343,5.1811,5.235,3.4817,4.944,4.5448,4.4842,5.5898,5.6719,4.7555,4.7367,4.848,5.4838,3.4197,4.0127,5.0536,4.5596,5.3295,4.7231,4.9374,4.6764,4.8167,5.1843,4.6826,3.6714,4.4732,3.7825,4.4829,5.4213,5.1772,5.0122,5.4104,4.8243,4.162,4.7496,5.6038,5.0657,5.0828,5.0423,5.142,5.4608,5.5877,4.9787
TP53,5.7115,5.5898,5.3855,4.8425,5.1914,4.964,5.3882,5.5069,5.0505,6.6878,4.6393,4.906,5.5787,5.4874,5.5862,5.5429,5.5817,5.7279,5.4614,5.1252,4.2366,3.7656,4.5173,5.1157,5.1962,5.1534,2.2633,4.3421,5.1635,5.3392,5.3238,4.7523,5.7748,4.3604,4.3965,4.3378,4.784,3.0181,4.3148,4.439,5.7976,5.591,4.5699,4.373,7.1492,3.5887,6.7226,5.0,4.0515,5.1903,4.4162,5.0605,4.8846,5.1571,6.0275,5.2623,4.5717,4.5028,4.2434,4.7866,5.24,4.8233,5.044,5.1425,5.0117,5.1081,5.1926
TP53AIP1,-1.2481,-1.6394,-1.0559,-4.6082,-3.6259,-2.3147,-3.3076,-2.8262,-2.3147,-0.1828,-1.1172,-2.9324,0.1519,-2.3884,-0.0725,-2.8262,-0.0877,-1.8314,-1.2142,-2.8262,-5.0116,-2.3884,-2.9324,-2.114,-3.1714,-1.9379,-2.1779,-2.5479,-1.6394,0.9493,-2.4659,-3.3076,-0.5332,-2.7274,-1.1811,-4.2934,-6.5064,-9.9658,-2.4659,-2.4659,-1.685,-3.0469,-0.8339,-2.5479,-0.6643,-1.1811,-2.7274,-2.6349,-2.8262,-2.5479,0.3115,-0.0877,-0.6873,-2.8262,-2.3884,-1.5522,1.6964,-1.7322,-1.9942,0.4865,-3.1714,-0.3383,-1.9379,-4.2934,-2.3884,-1.2481,-2.8262
