Gene_num,Gene_name,NodeType
4759,DUSP5-Prot,Gene-Prot
4760,DUSP6-Prot,Gene-Prot
4761,DUSP7-Prot,Gene-Prot
4762,DUSP8-Prot,Gene-Prot
4763,DUSP9-Prot,Gene-Prot
4764,DVL1-Prot,Gene-Prot
4765,DVL2-Prot,Gene-Prot
4766,DVL3-Prot,Gene-Prot
4767,E2F4-Prot,Gene-Prot
4768,E2F5-Prot,Gene-Prot
4769,EBAG9-Prot,Gene-Prot
4770,ECSIT-Prot,Gene-Prot
4771,EDA-Prot,Gene-Prot
4772,EDA2R-Prot,Gene-Prot
4773,EDAR-Prot,Gene-Prot
4774,EDARADD-Prot,Gene-Prot
4775,EDN1-Prot,Gene-Prot
4776,EDN2-Prot,Gene-Prot
4777,EDN3-Prot,Gene-Prot
4778,EDNRA-Prot,Gene-Prot
4779,EDNRB-Prot,Gene-Prot
4780,EEF2-Prot,Gene-Prot
4781,EEF2K-Prot,Gene-Prot
4782,EFCAB7-Prot,Gene-Prot
4783,EFNA1-Prot,Gene-Prot
4784,EFNA2-Prot,Gene-Prot
4785,EFNA3-Prot,Gene-Prot
4786,EFNA4-Prot,Gene-Prot
4787,EFNA5-Prot,Gene-Prot
4788,EGF-Prot,Gene-Prot
4789,EGFR-Prot,Gene-Prot
4790,EGLN1-Prot,Gene-Prot
4791,EGLN2-Prot,Gene-Prot
4792,EGLN3-Prot,Gene-Prot
4793,EGR1-Prot,Gene-Prot
4794,EGR2-Prot,Gene-Prot
4795,EGR3-Prot,Gene-Prot
4796,EHHADH-Prot,Gene-Prot
4797,EI24-Prot,Gene-Prot
4798,EIF4B-Prot,Gene-Prot
4799,EIF4E-Prot,Gene-Prot
4800,EIF4E1B-Prot,Gene-Prot
4801,EIF4E2-Prot,Gene-Prot
4802,EIF4EBP1-Prot,Gene-Prot
4803,ELAVL1-Prot,Gene-Prot
4804,ELF5-Prot,Gene-Prot
4805,ELK1-Prot,Gene-Prot
4806,ELK4-Prot,Gene-Prot
4807,ELMO1-Prot,Gene-Prot
4808,ELOB-Prot,Gene-Prot
4809,ELOC-Prot,Gene-Prot
4810,ENAH-Prot,Gene-Prot
4811,ENO1-Prot,Gene-Prot
4812,ENO2-Prot,Gene-Prot
4813,ENO3-Prot,Gene-Prot
4814,ENO4-Prot,Gene-Prot
4815,EP300-Prot,Gene-Prot
4816,EPHA2-Prot,Gene-Prot
4817,EPO-Prot,Gene-Prot
4818,EPOR-Prot,Gene-Prot
4819,ERBB2-Prot,Gene-Prot
4820,ERBB3-Prot,Gene-Prot
4821,ERBB4-Prot,Gene-Prot
4822,ERBIN-Prot,Gene-Prot
4823,EREG-Prot,Gene-Prot
4824,ESR1-Prot,Gene-Prot
4825,ESR2-Prot,Gene-Prot
4826,ESRRB-Prot,Gene-Prot
4827,ETS1-Prot,Gene-Prot
4828,ETS2-Prot,Gene-Prot
4829,EVC-Prot,Gene-Prot
4830,EVC2-Prot,Gene-Prot
4831,EVL-Prot,Gene-Prot
4832,EXOC2-Prot,Gene-Prot
4833,EXOC7-Prot,Gene-Prot
4834,F2-Prot,Gene-Prot
4835,F2R-Prot,Gene-Prot
4836,F2RL3-Prot,Gene-Prot
4837,F3-Prot,Gene-Prot
4838,FABP1-Prot,Gene-Prot
4839,FABP3-Prot,Gene-Prot
4840,FABP4-Prot,Gene-Prot
4841,FADD-Prot,Gene-Prot
4842,FADS2-Prot,Gene-Prot
4843,FARP2-Prot,Gene-Prot
4844,FAS-Prot,Gene-Prot
4845,FASLG-Prot,Gene-Prot
4846,FASN-Prot,Gene-Prot
4847,FAT4-Prot,Gene-Prot
4848,FBP1-Prot,Gene-Prot
4849,FBP2-Prot,Gene-Prot
4850,FBXO25-Prot,Gene-Prot
4851,FBXO32-Prot,Gene-Prot
4852,FBXW11-Prot,Gene-Prot
4853,FCER1A-Prot,Gene-Prot
4854,FCER1G-Prot,Gene-Prot
4855,FCGR2B-Prot,Gene-Prot
4856,FFAR2-Prot,Gene-Prot
4857,FGF1-Prot,Gene-Prot
4858,FGF10-Prot,Gene-Prot
4859,FGF16-Prot,Gene-Prot
4860,FGF17-Prot,Gene-Prot
4861,FGF18-Prot,Gene-Prot
4862,FGF19-Prot,Gene-Prot
4863,FGF2-Prot,Gene-Prot
4864,FGF20-Prot,Gene-Prot
4865,FGF21-Prot,Gene-Prot
4866,FGF22-Prot,Gene-Prot
4867,FGF23-Prot,Gene-Prot
4868,FGF3-Prot,Gene-Prot
4869,FGF4-Prot,Gene-Prot
4870,FGF5-Prot,Gene-Prot
4871,FGF6-Prot,Gene-Prot
4872,FGF7-Prot,Gene-Prot
4873,FGF8-Prot,Gene-Prot
4874,FGF9-Prot,Gene-Prot
4875,FGFR1-Prot,Gene-Prot
4876,FGFR2-Prot,Gene-Prot
4877,FGFR3-Prot,Gene-Prot
4878,FGFR4-Prot,Gene-Prot
4879,FGR-Prot,Gene-Prot
4880,FHL1-Prot,Gene-Prot
4881,FLCN-Prot,Gene-Prot
4882,FLNA-Prot,Gene-Prot
4883,FLNB-Prot,Gene-Prot
4884,FLNC-Prot,Gene-Prot
4885,FLOT1-Prot,Gene-Prot
4886,FLOT2-Prot,Gene-Prot
4887,FLT1-Prot,Gene-Prot
4888,FLT3-Prot,Gene-Prot
4889,FLT3LG-Prot,Gene-Prot
4890,FLT4-Prot,Gene-Prot
4891,FMOD-Prot,Gene-Prot
4892,FN1-Prot,Gene-Prot
4893,FNIP1-Prot,Gene-Prot
4894,FNIP2-Prot,Gene-Prot
4895,FOS-Prot,Gene-Prot
4896,FOSB-Prot,Gene-Prot
4897,FOSL1-Prot,Gene-Prot
4898,FOXO1-Prot,Gene-Prot
4899,FOXO3-Prot,Gene-Prot
4900,FOXO4-Prot,Gene-Prot
4901,FOXO6-Prot,Gene-Prot
4902,FPR1-Prot,Gene-Prot
4903,FRAT1-Prot,Gene-Prot
4904,FRAT2-Prot,Gene-Prot
4905,FRMD1-Prot,Gene-Prot
4906,FRMD6-Prot,Gene-Prot
4907,FRS2-Prot,Gene-Prot
4908,FSHB-Prot,Gene-Prot
4909,FSHR-Prot,Gene-Prot
4910,FST-Prot,Gene-Prot
4911,FXYD1-Prot,Gene-Prot
4912,FXYD2-Prot,Gene-Prot
4913,FYB1-Prot,Gene-Prot
4914,FYN-Prot,Gene-Prot
4915,FZD1-Prot,Gene-Prot
4916,FZD10-Prot,Gene-Prot
4917,FZD2-Prot,Gene-Prot
4918,FZD3-Prot,Gene-Prot
4919,FZD4-Prot,Gene-Prot
4920,FZD5-Prot,Gene-Prot
4921,FZD6-Prot,Gene-Prot
4922,FZD7-Prot,Gene-Prot
4923,FZD8-Prot,Gene-Prot
4924,FZD9-Prot,Gene-Prot
4925,G6PC1-Prot,Gene-Prot
4926,G6PC2-Prot,Gene-Prot
4927,G6PC3-Prot,Gene-Prot
4928,GAB1-Prot,Gene-Prot
4929,GAB2-Prot,Gene-Prot
4930,GABARAP-Prot,Gene-Prot
4931,GABARAPL1-Prot,Gene-Prot
4932,GABARAPL2-Prot,Gene-Prot
4933,GABBR1-Prot,Gene-Prot
4934,GABBR2-Prot,Gene-Prot
4935,GADD45A-Prot,Gene-Prot
4936,GADD45B-Prot,Gene-Prot
4937,GADD45G-Prot,Gene-Prot
4938,GALT-Prot,Gene-Prot
4939,GAPDH-Prot,Gene-Prot
4940,GAS1-Prot,Gene-Prot
4941,GATA4-Prot,Gene-Prot
4942,GCG-Prot,Gene-Prot
4943,GCGR-Prot,Gene-Prot
4944,GCK-Prot,Gene-Prot
4945,GDF5-Prot,Gene-Prot
4946,GDF6-Prot,Gene-Prot
4947,GDF7-Prot,Gene-Prot
4948,GDNF-Prot,Gene-Prot
4949,GFAP-Prot,Gene-Prot
4950,GH1-Prot,Gene-Prot
4951,GH2-Prot,Gene-Prot
4952,GHR-Prot,Gene-Prot
4953,GHRL-Prot,Gene-Prot
4954,GHSR-Prot,Gene-Prot
4955,GIP-Prot,Gene-Prot
4956,GIPR-Prot,Gene-Prot
4957,GK-Prot,Gene-Prot
4958,GK2-Prot,Gene-Prot
4959,GLI1-Prot,Gene-Prot
4960,GLI2-Prot,Gene-Prot
4961,GLI3-Prot,Gene-Prot
4962,GLP1R-Prot,Gene-Prot
4963,GNA11-Prot,Gene-Prot
4964,GNA12-Prot,Gene-Prot
4965,GNA13-Prot,Gene-Prot
4966,GNA14-Prot,Gene-Prot
4967,GNA15-Prot,Gene-Prot
4968,GNAI1-Prot,Gene-Prot
4969,GNAI2-Prot,Gene-Prot
4970,GNAI3-Prot,Gene-Prot
4971,GNAL-Prot,Gene-Prot
4972,GNAO1-Prot,Gene-Prot
4973,GNAQ-Prot,Gene-Prot
4974,GNAS-Prot,Gene-Prot
4975,GNB1-Prot,Gene-Prot
4976,GNB2-Prot,Gene-Prot
4977,GNB3-Prot,Gene-Prot
4978,GNB4-Prot,Gene-Prot
4979,GNB5-Prot,Gene-Prot
4980,GNG10-Prot,Gene-Prot
4981,GNG11-Prot,Gene-Prot
4982,GNG12-Prot,Gene-Prot
4983,GNG13-Prot,Gene-Prot
4984,GNG2-Prot,Gene-Prot
4985,GNG3-Prot,Gene-Prot
4986,GNG4-Prot,Gene-Prot
4987,GNG5-Prot,Gene-Prot
4988,GNG7-Prot,Gene-Prot
4989,GNG8-Prot,Gene-Prot
4990,GNGT1-Prot,Gene-Prot
4991,GNGT2-Prot,Gene-Prot
4992,GNRH1-Prot,Gene-Prot
4993,GNRH2-Prot,Gene-Prot
4994,GNRHR-Prot,Gene-Prot
4995,GPC4-Prot,Gene-Prot
4996,GPER1-Prot,Gene-Prot
4997,GPR119-Prot,Gene-Prot
4998,GPR161-Prot,Gene-Prot
4999,GPRC6A-Prot,Gene-Prot
5000,GRAP2-Prot,Gene-Prot
5001,GRB10-Prot,Gene-Prot
5002,GRB2-Prot,Gene-Prot
5003,GREM1-Prot,Gene-Prot
5004,GREM2-Prot,Gene-Prot
5005,GRIA1-Prot,Gene-Prot
5006,GRIA2-Prot,Gene-Prot
5007,GRIA3-Prot,Gene-Prot
5008,GRIA4-Prot,Gene-Prot
5009,GRIN1-Prot,Gene-Prot
5010,GRIN2A-Prot,Gene-Prot
5011,GRIN2B-Prot,Gene-Prot
5012,GRIN2C-Prot,Gene-Prot
5013,GRIN2D-Prot,Gene-Prot
5014,GRIN3A-Prot,Gene-Prot
5015,GRIN3B-Prot,Gene-Prot
5016,GRK1-Prot,Gene-Prot
5017,GRK2-Prot,Gene-Prot
5018,GRK3-Prot,Gene-Prot
5019,GRK4-Prot,Gene-Prot
5020,GRK5-Prot,Gene-Prot
5021,GRK6-Prot,Gene-Prot
5022,GRK7-Prot,Gene-Prot
5023,GRM1-Prot,Gene-Prot
5024,GRM2-Prot,Gene-Prot
5025,GRM3-Prot,Gene-Prot
5026,GRM4-Prot,Gene-Prot
5027,GRM5-Prot,Gene-Prot
5028,GRM6-Prot,Gene-Prot
5029,GRM7-Prot,Gene-Prot
5030,GRM8-Prot,Gene-Prot
5031,GRPR-Prot,Gene-Prot
5032,GSDMD-Prot,Gene-Prot
5033,GSK3A-Prot,Gene-Prot
5034,GSK3B-Prot,Gene-Prot
5035,GTF2I-Prot,Gene-Prot
5036,GTF2IRD1-Prot,Gene-Prot
5037,GTSE1-Prot,Gene-Prot
5038,GYS1-Prot,Gene-Prot
5039,GYS2-Prot,Gene-Prot
5040,HAMP-Prot,Gene-Prot
5041,HBEGF-Prot,Gene-Prot
5042,HCAR1-Prot,Gene-Prot
5043,HCAR2-Prot,Gene-Prot
5044,HCAR3-Prot,Gene-Prot
5045,HCK-Prot,Gene-Prot
5046,HDAC1-Prot,Gene-Prot
5047,HDAC2-Prot,Gene-Prot
5048,HDAC3-Prot,Gene-Prot
5049,HDAC4-Prot,Gene-Prot
5050,HDAC5-Prot,Gene-Prot
5051,HES1-Prot,Gene-Prot
5052,HES5-Prot,Gene-Prot
5053,HEY1-Prot,Gene-Prot
5054,HEY2-Prot,Gene-Prot
5055,HEYL-Prot,Gene-Prot
5056,HGF-Prot,Gene-Prot
5057,HHAT-Prot,Gene-Prot
5058,HHATL-Prot,Gene-Prot
5059,HHIP-Prot,Gene-Prot
5060,HIF1A-Prot,Gene-Prot
5061,HK1-Prot,Gene-Prot
5062,HK2-Prot,Gene-Prot
5063,HK3-Prot,Gene-Prot
5064,HKDC1-Prot,Gene-Prot
5065,HMGCR-Prot,Gene-Prot
5066,HMGCS1-Prot,Gene-Prot
5067,HMGCS2-Prot,Gene-Prot
5068,HMOX1-Prot,Gene-Prot
5069,HNF4A-Prot,Gene-Prot
5070,HOMER1-Prot,Gene-Prot
5071,HOMER2-Prot,Gene-Prot
5072,HOMER3-Prot,Gene-Prot
5073,HRAS-Prot,Gene-Prot
5074,HRC-Prot,Gene-Prot
5075,HRH1-Prot,Gene-Prot
5076,HRH2-Prot,Gene-Prot
5077,HSP90AA1-Prot,Gene-Prot
5078,HSP90AB1-Prot,Gene-Prot
5079,HSP90B1-Prot,Gene-Prot
5080,HSPA1A-Prot,Gene-Prot
5081,HSPA1B-Prot,Gene-Prot
5082,HSPA1L-Prot,Gene-Prot
5083,HSPA2-Prot,Gene-Prot
5084,HSPA6-Prot,Gene-Prot
5085,HSPA8-Prot,Gene-Prot
5086,HSPB1-Prot,Gene-Prot
5087,HTR1A-Prot,Gene-Prot
5088,HTR1B-Prot,Gene-Prot
5089,HTR1D-Prot,Gene-Prot
5090,HTR1E-Prot,Gene-Prot
5091,HTR1F-Prot,Gene-Prot
5092,HTR2A-Prot,Gene-Prot
5093,HTR2B-Prot,Gene-Prot
5094,HTR2C-Prot,Gene-Prot
5095,HTR4-Prot,Gene-Prot
5096,HTR5A-Prot,Gene-Prot
5097,HTR6-Prot,Gene-Prot
5098,HTR7-Prot,Gene-Prot
5099,IBSP-Prot,Gene-Prot
5100,ICAM1-Prot,Gene-Prot
5101,ICOS-Prot,Gene-Prot
5102,ID1-Prot,Gene-Prot
5103,ID2-Prot,Gene-Prot
5104,ID3-Prot,Gene-Prot
5105,ID4-Prot,Gene-Prot
5106,IFI16-Prot,Gene-Prot
5107,IFIH1-Prot,Gene-Prot
5108,IFNA1-Prot,Gene-Prot
5109,IFNA10-Prot,Gene-Prot
5110,IFNA13-Prot,Gene-Prot
5111,IFNA14-Prot,Gene-Prot
5112,IFNA16-Prot,Gene-Prot
5113,IFNA17-Prot,Gene-Prot
5114,IFNA2-Prot,Gene-Prot
5115,IFNA21-Prot,Gene-Prot
5116,IFNA4-Prot,Gene-Prot
5117,IFNA5-Prot,Gene-Prot
5118,IFNA6-Prot,Gene-Prot
5119,IFNA7-Prot,Gene-Prot
5120,IFNA8-Prot,Gene-Prot
5121,IFNAR1-Prot,Gene-Prot
5122,IFNAR2-Prot,Gene-Prot
5123,IFNB1-Prot,Gene-Prot
5124,IFNE-Prot,Gene-Prot
5125,IFNG-Prot,Gene-Prot
5126,IFNGR1-Prot,Gene-Prot
5127,IFNGR2-Prot,Gene-Prot
5128,IFNK-Prot,Gene-Prot
5129,IFNL1-Prot,Gene-Prot
5130,IFNL2-Prot,Gene-Prot
5131,IFNL3-Prot,Gene-Prot
5132,IFNLR1-Prot,Gene-Prot
5133,IFNW1-Prot,Gene-Prot
5134,IGF1-Prot,Gene-Prot
5135,IGF1R-Prot,Gene-Prot
5136,IGF2-Prot,Gene-Prot
5137,IGFBP3-Prot,Gene-Prot
5138,IHH-Prot,Gene-Prot
5139,IKBKB-Prot,Gene-Prot
5140,IKBKE-Prot,Gene-Prot
5141,IKBKG-Prot,Gene-Prot
5142,IL10-Prot,Gene-Prot
5143,IL10RA-Prot,Gene-Prot
5144,IL10RB-Prot,Gene-Prot
5145,IL11-Prot,Gene-Prot
5146,IL11RA-Prot,Gene-Prot
5147,IL12A-Prot,Gene-Prot
5148,IL12B-Prot,Gene-Prot
5149,IL12RB1-Prot,Gene-Prot
5150,IL12RB2-Prot,Gene-Prot
5151,IL13-Prot,Gene-Prot
5152,IL13RA1-Prot,Gene-Prot
5153,IL13RA2-Prot,Gene-Prot
5154,IL15-Prot,Gene-Prot
5155,IL15RA-Prot,Gene-Prot
5156,IL17A-Prot,Gene-Prot
5157,IL17B-Prot,Gene-Prot
5158,IL17C-Prot,Gene-Prot
5159,IL17D-Prot,Gene-Prot
5160,IL17F-Prot,Gene-Prot
5161,IL17RA-Prot,Gene-Prot
5162,IL17RB-Prot,Gene-Prot
5163,IL17RC-Prot,Gene-Prot
5164,IL17RE-Prot,Gene-Prot
5165,IL18-Prot,Gene-Prot
5166,IL19-Prot,Gene-Prot
5167,IL1A-Prot,Gene-Prot
5168,IL1B-Prot,Gene-Prot
5169,IL1R1-Prot,Gene-Prot
5170,IL1RAP-Prot,Gene-Prot
5171,IL2-Prot,Gene-Prot
5172,IL20-Prot,Gene-Prot
5173,IL20RA-Prot,Gene-Prot
5174,IL20RB-Prot,Gene-Prot
5175,IL21-Prot,Gene-Prot
5176,IL21R-Prot,Gene-Prot
5177,IL22-Prot,Gene-Prot
5178,IL22RA1-Prot,Gene-Prot
5179,IL22RA2-Prot,Gene-Prot
5180,IL23A-Prot,Gene-Prot
5181,IL23R-Prot,Gene-Prot
5182,IL24-Prot,Gene-Prot
5183,IL25-Prot,Gene-Prot
5184,IL27RA-Prot,Gene-Prot
5185,IL2RA-Prot,Gene-Prot
5186,IL2RB-Prot,Gene-Prot
5187,IL2RG-Prot,Gene-Prot
5188,IL3-Prot,Gene-Prot
5189,IL3RA-Prot,Gene-Prot
5190,IL4-Prot,Gene-Prot
5191,IL4R-Prot,Gene-Prot
5192,IL5-Prot,Gene-Prot
5193,IL5RA-Prot,Gene-Prot
5194,IL6-Prot,Gene-Prot
5195,IL6R-Prot,Gene-Prot
5196,IL6ST-Prot,Gene-Prot
5197,IL7-Prot,Gene-Prot
5198,IL7R-Prot,Gene-Prot
5199,IL9-Prot,Gene-Prot
5200,IL9R-Prot,Gene-Prot
5201,ILK-Prot,Gene-Prot
5202,INHBA-Prot,Gene-Prot
5203,INHBB-Prot,Gene-Prot
5204,INHBC-Prot,Gene-Prot
5205,INHBE-Prot,Gene-Prot
5206,INPP5D-Prot,Gene-Prot
5207,INPPL1-Prot,Gene-Prot
5208,INS-Prot,Gene-Prot
5209,INSL3-Prot,Gene-Prot
5210,INSL5-Prot,Gene-Prot
5211,INSR-Prot,Gene-Prot
5212,INVS-Prot,Gene-Prot
5213,IQCE-Prot,Gene-Prot
5214,IRAG1-Prot,Gene-Prot
5215,IRAK1-Prot,Gene-Prot
5216,IRAK2-Prot,Gene-Prot
5217,IRAK3-Prot,Gene-Prot
5218,IRAK4-Prot,Gene-Prot
5219,IRF1-Prot,Gene-Prot
5220,IRF3-Prot,Gene-Prot
5221,IRF5-Prot,Gene-Prot
5222,IRF7-Prot,Gene-Prot
5223,IRF9-Prot,Gene-Prot
5224,IRS1-Prot,Gene-Prot
5225,IRS2-Prot,Gene-Prot
5226,IRS4-Prot,Gene-Prot
5227,ISG15-Prot,Gene-Prot
5228,ITCH-Prot,Gene-Prot
5229,ITGA1-Prot,Gene-Prot
5230,ITGA10-Prot,Gene-Prot
5231,ITGA11-Prot,Gene-Prot
5232,ITGA2-Prot,Gene-Prot
5233,ITGA2B-Prot,Gene-Prot
5234,ITGA3-Prot,Gene-Prot
5235,ITGA4-Prot,Gene-Prot
5236,ITGA5-Prot,Gene-Prot
5237,ITGA6-Prot,Gene-Prot
5238,ITGA7-Prot,Gene-Prot
5239,ITGA8-Prot,Gene-Prot
5240,ITGA9-Prot,Gene-Prot
5241,ITGAL-Prot,Gene-Prot
5242,ITGAM-Prot,Gene-Prot
5243,ITGAV-Prot,Gene-Prot
5244,ITGB1-Prot,Gene-Prot
5245,ITGB2-Prot,Gene-Prot
5246,ITGB3-Prot,Gene-Prot
5247,ITGB4-Prot,Gene-Prot
5248,ITGB5-Prot,Gene-Prot
5249,ITGB6-Prot,Gene-Prot
5250,ITGB7-Prot,Gene-Prot
5251,ITGB8-Prot,Gene-Prot
5252,ITK-Prot,Gene-Prot
5253,ITPR1-Prot,Gene-Prot
5254,ITPR2-Prot,Gene-Prot
5255,ITPR3-Prot,Gene-Prot
5256,JAG1-Prot,Gene-Prot
5257,JAG2-Prot,Gene-Prot
5258,JAK1-Prot,Gene-Prot
5259,JAK2-Prot,Gene-Prot
5260,JAK3-Prot,Gene-Prot
5261,JMJD7-PLA2G4B-Prot,Gene-Prot
5262,JUN-Prot,Gene-Prot
5263,JUND-Prot,Gene-Prot
5264,KAT2A-Prot,Gene-Prot
5265,KAT2B-Prot,Gene-Prot
5266,KCNJ12-Prot,Gene-Prot
5267,KCNJ14-Prot,Gene-Prot
5268,KCNJ18-Prot,Gene-Prot
5269,KCNJ2-Prot,Gene-Prot
5270,KCNJ3-Prot,Gene-Prot
5271,KCNJ4-Prot,Gene-Prot
5272,KCNJ5-Prot,Gene-Prot
5273,KCNJ6-Prot,Gene-Prot
5274,KCNJ8-Prot,Gene-Prot
5275,KCNJ9-Prot,Gene-Prot
5276,KCNMA1-Prot,Gene-Prot
5277,KCNMB1-Prot,Gene-Prot
5278,KCNMB2-Prot,Gene-Prot
5279,KCNMB3-Prot,Gene-Prot
5280,KCNMB4-Prot,Gene-Prot
5281,KCNU1-Prot,Gene-Prot
5282,KDR-Prot,Gene-Prot
5283,KIDINS220-Prot,Gene-Prot
5284,KIF3A-Prot,Gene-Prot
5285,KIF7-Prot,Gene-Prot
5286,KIT-Prot,Gene-Prot
5287,KITLG-Prot,Gene-Prot
5288,KLF2-Prot,Gene-Prot
5289,KLF4-Prot,Gene-Prot
5290,KNG1-Prot,Gene-Prot
5291,KRAS-Prot,Gene-Prot
5292,KRIT1-Prot,Gene-Prot
5293,KRT10-Prot,Gene-Prot
5294,KRT12-Prot,Gene-Prot
5295,KRT13-Prot,Gene-Prot
5296,KRT14-Prot,Gene-Prot
5297,KRT15-Prot,Gene-Prot
5298,KRT16-Prot,Gene-Prot
5299,KRT17-Prot,Gene-Prot
5300,KRT18-Prot,Gene-Prot
5301,KRT19-Prot,Gene-Prot
5302,KRT20-Prot,Gene-Prot
5303,KRT23-Prot,Gene-Prot
5304,KRT24-Prot,Gene-Prot
5305,KRT25-Prot,Gene-Prot
5306,KRT26-Prot,Gene-Prot
5307,KRT27-Prot,Gene-Prot
5308,KRT28-Prot,Gene-Prot
5309,KRT31-Prot,Gene-Prot
5310,KRT32-Prot,Gene-Prot
5311,KRT33A-Prot,Gene-Prot
5312,KRT33B-Prot,Gene-Prot
5313,KRT34-Prot,Gene-Prot
5314,KRT35-Prot,Gene-Prot
5315,KRT36-Prot,Gene-Prot
5316,KRT37-Prot,Gene-Prot
5317,KRT38-Prot,Gene-Prot
5318,KRT39-Prot,Gene-Prot
5319,KRT40-Prot,Gene-Prot
5320,KRT9-Prot,Gene-Prot
5321,KSR1-Prot,Gene-Prot
5322,KSR2-Prot,Gene-Prot
5323,LAMA1-Prot,Gene-Prot
5324,LAMA2-Prot,Gene-Prot
5325,LAMA3-Prot,Gene-Prot
5326,LAMA4-Prot,Gene-Prot
5327,LAMA5-Prot,Gene-Prot
5328,LAMB1-Prot,Gene-Prot
5329,LAMB2-Prot,Gene-Prot
5330,LAMB3-Prot,Gene-Prot
5331,LAMB4-Prot,Gene-Prot
5332,LAMC1-Prot,Gene-Prot
5333,LAMC2-Prot,Gene-Prot
5334,LAMC3-Prot,Gene-Prot
5335,LAMTOR1-Prot,Gene-Prot
5336,LAMTOR2-Prot,Gene-Prot
5337,LAMTOR3-Prot,Gene-Prot
5338,LAMTOR4-Prot,Gene-Prot
5339,LAMTOR5-Prot,Gene-Prot
5340,LAT-Prot,Gene-Prot
5341,LATS1-Prot,Gene-Prot
5342,LATS2-Prot,Gene-Prot
5343,LCK-Prot,Gene-Prot
5344,LCN2-Prot,Gene-Prot
5345,LCP2-Prot,Gene-Prot
5346,LDHA-Prot,Gene-Prot
5347,LDHAL6A-Prot,Gene-Prot
5348,LDHAL6B-Prot,Gene-Prot
5349,LDHB-Prot,Gene-Prot
5350,LDHC-Prot,Gene-Prot
5351,LEF1-Prot,Gene-Prot
5352,LEFTY1-Prot,Gene-Prot
5353,LEFTY2-Prot,Gene-Prot
5354,LEP-Prot,Gene-Prot
5355,LEPR-Prot,Gene-Prot
5356,LFNG-Prot,Gene-Prot
5357,LGR4-Prot,Gene-Prot
5358,LGR5-Prot,Gene-Prot
5359,LGR6-Prot,Gene-Prot
5360,LHB-Prot,Gene-Prot
5361,LHCGR-Prot,Gene-Prot
5362,LIF-Prot,Gene-Prot
5363,LIFR-Prot,Gene-Prot
5364,LILRA1-Prot,Gene-Prot
5365,LILRA2-Prot,Gene-Prot
5366,LILRA3-Prot,Gene-Prot
5367,LILRA4-Prot,Gene-Prot
5368,LILRA5-Prot,Gene-Prot
5369,LILRA6-Prot,Gene-Prot
5370,LILRB1-Prot,Gene-Prot
5371,LILRB2-Prot,Gene-Prot
5372,LILRB3-Prot,Gene-Prot
5373,LILRB4-Prot,Gene-Prot
5374,LILRB5-Prot,Gene-Prot
5375,LIMD1-Prot,Gene-Prot
5376,LIPE-Prot,Gene-Prot
5377,LLGL1-Prot,Gene-Prot
5378,LLGL2-Prot,Gene-Prot
5379,LPAR1-Prot,Gene-Prot
5380,LPAR2-Prot,Gene-Prot
5381,LPAR3-Prot,Gene-Prot
5382,LPAR4-Prot,Gene-Prot
5383,LPAR5-Prot,Gene-Prot
5384,LPAR6-Prot,Gene-Prot
5385,LPIN1-Prot,Gene-Prot
5386,LPIN2-Prot,Gene-Prot
5387,LPIN3-Prot,Gene-Prot
5388,LPL-Prot,Gene-Prot
5389,LRP2-Prot,Gene-Prot
5390,LRP5-Prot,Gene-Prot
5391,LRP6-Prot,Gene-Prot
5392,LSP1-Prot,Gene-Prot
5393,LTA-Prot,Gene-Prot
5394,LTB-Prot,Gene-Prot
5395,LTB4R2-Prot,Gene-Prot
5396,LTBP1-Prot,Gene-Prot
5397,LTBR-Prot,Gene-Prot
5398,LY96-Prot,Gene-Prot
5399,LYN-Prot,Gene-Prot
5400,MAGED1-Prot,Gene-Prot
5401,MAGI1-Prot,Gene-Prot
5402,MAGI2-Prot,Gene-Prot
5403,MAGI3-Prot,Gene-Prot
5404,MALT1-Prot,Gene-Prot
5405,MAML1-Prot,Gene-Prot
5406,MAML2-Prot,Gene-Prot
5407,MAML3-Prot,Gene-Prot
5408,MAP2K1-Prot,Gene-Prot
5409,MAP2K2-Prot,Gene-Prot
5410,MAP2K3-Prot,Gene-Prot
5411,MAP2K4-Prot,Gene-Prot
5412,MAP2K5-Prot,Gene-Prot
5413,MAP2K6-Prot,Gene-Prot
5414,MAP2K7-Prot,Gene-Prot
5415,MAP3K1-Prot,Gene-Prot
5416,MAP3K11-Prot,Gene-Prot
5417,MAP3K12-Prot,Gene-Prot
5418,MAP3K13-Prot,Gene-Prot
5419,MAP3K14-Prot,Gene-Prot
5420,MAP3K2-Prot,Gene-Prot
5421,MAP3K20-Prot,Gene-Prot
5422,MAP3K3-Prot,Gene-Prot
5423,MAP3K4-Prot,Gene-Prot
5424,MAP3K5-Prot,Gene-Prot
5425,MAP3K6-Prot,Gene-Prot
5426,MAP3K7-Prot,Gene-Prot
5427,MAP3K8-Prot,Gene-Prot
5428,MAP4K1-Prot,Gene-Prot
5429,MAP4K2-Prot,Gene-Prot
5430,MAP4K3-Prot,Gene-Prot
5431,MAP4K4-Prot,Gene-Prot
5432,MAPK1-Prot,Gene-Prot
5433,MAPK10-Prot,Gene-Prot
5434,MAPK11-Prot,Gene-Prot
5435,MAPK12-Prot,Gene-Prot
5436,MAPK13-Prot,Gene-Prot
5437,MAPK14-Prot,Gene-Prot
5438,MAPK15-Prot,Gene-Prot
