gene_name,TCGA-AF-2690-01,TCGA-AF-6136-01,TCGA-AF-6655-01,TCGA-AF-6672-01,TCGA-AF-A56N-01,TCGA-AG-3591-01,TCGA-AG-3725-01,TCGA-AG-3731-01,TCGA-AG-3742-01,TCGA-AG-4021-01,TCGA-AG-4022-01,TCGA-AH-6544-01,TCGA-AH-6547-01,TCGA-AH-6643-01,TCGA-AH-6644-01,TCGA-AH-6897-01,TCGA-CI-6621-01,TCGA-CL-5918-01,TCGA-DC-4745-01,TCGA-DC-4749-01,TCGA-DC-5337-01,TCGA-DC-5869-01,TCGA-DC-6155-01,TCGA-DC-6157-01,TCGA-DC-6158-01,TCGA-DC-6160-01,TCGA-DC-6681-01,TCGA-DC-6682-01,TCGA-DC-6683-01,TCGA-DT-5265-01,TCGA-DY-A0XA-01,TCGA-DY-A1DC-01,TCGA-DY-A1DD-01,TCGA-DY-A1DF-01,TCGA-DY-A1DG-01,TCGA-DY-A1H8-01,TCGA-EF-5830-01,TCGA-EI-6506-01,TCGA-EI-6507-01,TCGA-EI-6508-01,TCGA-EI-6509-01,TCGA-EI-6510-01,TCGA-EI-6511-01,TCGA-EI-6512-01,TCGA-EI-6513-01,TCGA-EI-6514-01,TCGA-EI-6881-01,TCGA-EI-6882-01,TCGA-EI-6884-01,TCGA-EI-6885-01,TCGA-EI-6917-01,TCGA-F5-6464-01,TCGA-F5-6465-01,TCGA-F5-6571-01,TCGA-F5-6702-01,TCGA-F5-6811-01,TCGA-F5-6812-01,TCGA-F5-6813-01,TCGA-F5-6861-01,TCGA-F5-6863-01,TCGA-F5-6864-01,TCGA-G5-6641-01
SEH1L,3.4451,3.928,3.3773,5.4614,3.5299,5.2601,3.9883,3.7127,3.838,3.7582,3.4752,4.0636,3.5959,4.0198,3.8044,4.1343,4.0233,3.5098,3.6125,3.8531,4.1482,4.14,2.5511,4.2134,4.0858,3.9223,3.492,4.2788,3.8116,3.4116,3.1844,3.5136,3.2692,3.3506,4.2266,4.499,3.9774,3.3952,4.0858,4.6933,3.2796,3.6972,3.4752,3.506,3.8847,3.4997,3.9883,4.5862,3.3717,3.6242,4.506,4.3681,3.8249,3.4034,3.4411,3.8064,3.136,3.7105,4.2119,3.0145,3.1491,4.3737
SELE,3.034,0.6608,2.1247,-0.9971,-0.2845,-2.3884,-1.9942,4.6474,0.9115,0.8805,2.9729,-3.0469,1.787,0.3907,-0.5543,-2.9324,1.4704,-0.5756,0.9789,-1.4305,-0.4521,1.0983,-2.5479,1.1316,1.3846,-1.0559,-1.3183,-1.7322,-3.458,-2.114,-2.9324,-1.685,-0.5543,-0.5125,-5.0116,-3.816,-1.9942,-0.8599,-1.2828,-1.5522,-9.9658,-1.1172,-0.8084,-1.1488,0.1257,-1.0862,1.1897,-0.9406,-0.7834,3.5047,-2.7274,-0.0574,2.1988,0.03,-0.013,-0.7108,2.0147,-0.0277,-0.8084,-1.1172,0.6699,-3.458
SENP2,3.1939,3.2435,3.9589,3.7094,3.0961,3.3619,3.4868,3.7752,3.9636,3.4622,3.0893,2.7972,3.0927,3.4304,3.5086,3.794,3.3925,2.1606,3.9108,2.7227,2.6278,4.0549,0.7579,3.5174,3.794,4.1269,3.4713,3.7475,3.2572,2.1509,3.0808,3.927,2.1925,1.9149,2.694,1.7316,2.8955,3.5754,3.6018,3.9289,2.7183,3.7335,3.0706,2.9857,3.907,3.6451,3.6184,4.0091,4.026,3.1327,3.3521,3.222,3.1311,3.5839,3.2944,3.7094,3.0757,3.1311,3.6382,3.7204,3.0842,2.6602
SERPINB5,2.4386,5.1252,3.0602,4.6018,-0.6193,5.3824,4.3111,2.9948,3.794,6.115,4.0824,5.0313,3.2841,5.3516,5.2784,-1.0262,3.1523,0.9268,1.4174,2.609,1.3051,3.8289,2.081,2.8422,2.9984,4.0436,-1.0559,3.8866,3.5559,5.4887,0.5568,4.5862,-0.5332,3.838,3.1162,3.0619,4.162,3.8501,7.4594,0.7748,5.1615,0.3573,-1.685,6.0999,4.1194,0.8488,5.3187,4.5553,4.5436,3.8739,6.6479,7.1528,-0.6416,3.8023,5.2308,4.9528,3.2251,4.2877,5.0264,3.1393,0.4865,4.4958
SERPINE1,5.4393,2.6348,4.6159,1.5806,3.4344,2.6464,1.7141,5.2312,3.011,4.2548,5.3851,1.6187,3.2737,3.9496,4.7846,2.7292,5.1914,1.595,2.7889,1.9377,1.9302,4.5723,0.7407,4.0198,3.7709,2.4857,3.5124,0.2154,2.3592,4.9755,2.1509,4.9819,2.6693,0.8726,1.0711,-0.8863,1.6875,3.4765,6.8247,2.004,3.6486,0.9343,1.6327,1.2875,2.694,2.2813,4.443,1.8604,3.3407,5.2468,4.3632,5.5081,4.8505,2.6418,4.6877,2.9167,3.5523,3.0893,2.3953,1.3511,3.2049,0.7058
SERPINF1,7.7671,3.9636,6.1699,4.0118,5.2972,3.5224,3.4007,6.7184,4.9444,5.6396,6.0389,3.2251,5.9984,3.9431,5.9605,3.3828,5.5451,3.7794,4.3169,4.834,4.9824,5.4128,4.3198,4.9681,7.0544,3.9645,5.5853,3.7678,5.2165,5.9388,4.8929,5.3899,4.9113,3.9299,3.4687,5.1855,4.5886,4.3562,5.698,4.5614,4.7528,3.3773,5.6955,4.431,4.4542,5.1615,4.309,4.1368,5.7711,5.4132,6.4126,6.6841,6.5135,5.6168,7.3816,6.4065,6.3198,5.6656,4.7404,3.9617,6.5649,2.9281
SESN1,3.8925,4.8131,5.1583,4.327,4.9055,4.5053,4.6242,2.9413,5.8856,5.4403,5.1019,3.4197,3.6207,3.5633,5.2472,3.8973,4.8939,5.5277,3.6532,4.927,5.6829,7.0393,1.7912,4.7501,4.809,5.2721,2.296,4.5136,3.7825,2.6579,5.1433,2.9618,4.8059,4.2563,3.4371,4.1708,5.752,4.2578,3.162,1.8404,6.2672,4.1796,4.4189,4.6566,7.0124,4.4784,5.7976,3.0002,4.0046,5.2173,5.926,2.5462,3.6301,5.62,4.9782,3.6335,4.2646,4.9313,5.3302,5.4064,4.2541,4.5349
SESN2,2.4831,2.3135,2.7401,1.8879,2.4171,2.1862,2.0707,2.1862,3.4197,2.2206,2.5188,2.6984,3.1955,0.8327,2.7183,3.2481,2.5413,1.8918,2.8462,2.2113,2.5487,1.5902,2.6556,2.2421,3.1669,2.2299,2.1345,2.6255,2.3981,2.3077,2.0569,1.8722,1.8643,1.6695,2.043,1.0915,3.4856,3.5287,2.7444,2.7357,2.1345,2.0946,2.8014,2.6895,2.9839,2.1247,2.1957,2.5263,3.0002,2.5756,1.6785,1.8323,2.3019,2.0673,2.3788,2.2019,1.8524,1.6374,3.8401,1.8996,1.7185,2.1313
SESN3,2.3366,1.3901,0.9716,2.5683,1.9302,2.1247,1.4704,1.3735,2.7931,3.7105,3.0602,0.9493,1.8957,1.4547,1.5661,0.434,1.8996,2.2452,1.6695,1.8683,-0.2671,1.7403,-2.5479,2.9488,2.8522,0.679,2.2723,3.1393,3.6646,1.1316,3.7127,0.2998,3.0515,-0.3566,1.5902,0.7493,1.7403,0.5069,0.5271,1.949,0.1776,2.826,2.1378,1.0433,0.7832,2.9893,1.0293,2.1345,2.5634,2.9356,0.1124,1.2333,3.867,2.8096,3.091,2.8936,2.6984,0.8327,0.9862,0.8246,2.578,2.3451
SETD7,3.4424,3.2096,3.1955,2.5948,3.5136,3.1327,2.1798,4.5693,2.8562,3.9012,3.4907,3.3591,3.3278,3.2662,3.3745,2.0325,3.4129,2.8877,2.9893,2.5112,2.0742,2.4675,1.3225,3.2359,3.8591,3.5436,3.9901,3.945,3.2189,3.3759,3.1212,3.1987,2.6984,2.1574,3.0619,1.4808,2.8994,3.7815,3.8269,2.9224,2.4171,3.0859,3.5212,3.6359,2.9109,3.2632,3.7741,4.5336,3.9223,3.3577,3.2766,3.8866,3.6195,3.325,3.5498,3.1908,3.29,3.5349,3.0961,3.4765,3.4116,2.9281
SFN,5.6851,6.799,7.0796,6.505,6.7156,6.4074,7.9348,6.1699,6.9442,7.5427,7.0602,7.3751,7.3775,6.7491,5.8597,7.6718,6.4725,7.2095,7.3678,6.8976,7.6777,6.258,9.772,5.4115,6.7613,6.0618,6.4338,5.8189,5.6682,8.5181,5.6913,7.4279,7.612,8.4515,7.1169,6.7399,7.3702,7.2123,5.9105,7.5374,7.0048,6.3756,4.5602,7.2155,6.6967,6.3153,7.835,6.1175,7.2838,5.9458,6.3738,6.5723,6.8559,6.437,6.7802,5.4209,6.1693,6.8548,7.8371,6.7057,4.7709,5.562
SFRP1,4.4667,-1.4699,0.8327,-1.9942,-2.6349,-2.4659,-3.458,3.7291,-2.3884,-1.6394,1.0293,-3.816,2.0289,-2.3884,2.8799,-5.5735,-1.3548,-4.2934,-1.5951,-5.0116,-2.2447,-2.1779,-4.2934,-3.816,-1.1172,-3.0469,-0.7346,-4.035,-3.6259,1.0151,-4.035,-3.1714,-1.2142,-3.3076,-6.5064,-6.5064,-4.2934,-1.9942,-0.9406,-2.8262,-3.0469,-4.035,-2.6349,-3.1714,-1.8836,-0.6873,-3.3076,-3.1714,-0.4325,-1.1172,-0.6193,1.5366,0.8488,1.1706,0.4761,-2.1779,1.412,1.8564,-3.6259,-1.2828,0.9862,-4.035
SFRP2,8.3328,-0.8339,6.8812,1.2333,3.4868,-3.3076,-0.6416,7.3895,3.5706,6.4152,4.9279,0.7664,5.0348,3.927,6.2767,-5.5735,0.9191,-0.8084,1.46,0.7058,0.1776,3.7635,-2.3884,2.7292,6.2899,-2.9324,3.2328,1.4859,3.5875,8.1177,6.5495,3.8167,2.3222,4.8645,-3.816,-3.1714,0.8327,-2.9324,5.851,0.5859,5.9014,-2.7274,5.3155,1.4808,4.1844,3.7582,-2.5479,-1.2828,1.8484,3.1749,7.1995,8.3525,6.08,5.7602,8.7924,5.3851,6.601,6.0041,3.1653,2.2482,7.0422,-1.2481
SFRP4,7.6328,2.5313,4.1466,1.7532,3.7116,-0.1031,1.105,4.6571,4.0366,5.1388,5.3452,0.4761,4.7887,3.4143,4.4074,-0.5125,1.884,0.9191,2.3732,2.8974,1.6558,4.7165,-1.2142,4.4686,6.5762,-2.5479,5.9565,2.7889,5.2346,4.6674,3.7028,4.9189,2.7805,2.2513,-0.0877,-3.458,2.3843,-1.6394,2.1114,2.7051,3.1278,-3.0469,3.7678,-0.3201,3.0145,4.6999,-1.3548,-4.6082,3.3549,5.3274,5.0313,6.8737,6.2959,6.0455,8.4703,6.9459,6.7565,5.3438,4.3484,4.0985,7.0911,-0.2845
SFRP5,-0.1665,-5.5735,-5.5735,-3.458,-4.6082,-9.9658,-6.5064,-0.3201,-9.9658,-6.5064,-9.9658,-5.0116,-1.6394,-9.9658,-3.816,-5.5735,-9.9658,-3.458,-5.5735,-1.1811,-2.6349,-3.3076,-9.9658,-9.9658,-9.9658,-9.9658,-1.3548,-6.5064,-5.0116,-2.9324,-9.9658,-9.9658,-1.9379,-5.0116,-3.0469,-6.5064,0.9343,-5.0116,0.5568,-5.5735,1.5563,-3.6259,-6.5064,-6.5064,-9.9658,1.2147,-4.6082,-9.9658,-4.2934,-9.9658,-3.816,-4.6082,-5.0116,-3.458,-0.0725,-0.1993,-1.1811,-4.6082,-3.6259,-3.816,-2.3147,-2.0529
SGK1,5.5793,4.3758,4.6905,3.868,4.2327,3.5374,2.9893,5.0041,3.4048,4.1178,5.2814,3.2236,6.2196,4.2396,4.391,3.2944,4.562,2.7868,3.6324,3.7961,4.1294,4.0523,1.9188,3.7507,4.3999,4.9369,2.7095,2.167,3.4817,4.3667,2.296,4.3385,1.7744,1.8564,2.9052,2.9128,3.8105,4.4263,3.9421,3.7656,3.1442,2.2573,4.6899,4.0994,2.9929,2.3423,4.1203,3.4251,4.2181,4.7242,4.1875,4.5129,4.034,4.0028,5.2327,3.1377,3.3689,3.755,3.0978,2.5061,3.7992,4.5454
SGK2,2.2391,3.5349,3.0038,2.7227,4.523,2.651,3.9166,2.2175,2.6161,2.3077,3.4543,3.7149,3.8964,0.4125,1.674,2.3337,3.4075,2.8799,3.208,4.2457,3.7039,3.287,4.0127,3.7248,2.4908,3.7836,4.2412,1.6558,4.8545,2.2633,4.0816,3.0463,3.335,0.8408,3.1426,4.6537,3.5299,4.1119,-0.8084,3.6994,1.5064,3.2267,3.1892,3.6219,3.9654,3.1987,3.4116,1.3735,3.2236,3.8739,0.2762,1.8918,4.0593,2.876,3.1588,3.0637,2.0465,3.8611,4.3492,3.9431,4.2126,3.7699
SGK3,2.5634,2.128,2.108,2.1509,2.2019,2.4934,1.4441,2.2603,1.6558,2.3536,2.7889,2.233,2.9525,1.7229,1.2992,2.6624,1.692,2.5536,2.0979,1.9111,1.9749,2.7095,-0.8084,2.3704,2.6918,2.8442,1.4174,1.8404,2.8542,1.6695,2.5137,2.4332,2.4934,1.3735,1.8879,0.0718,3.1179,1.9895,2.2206,2.2753,2.4701,3.1876,1.692,1.9452,3.1112,2.0707,2.1411,3.2267,2.828,3.4752,2.0776,1.9034,2.0844,1.7229,2.4035,1.8604,1.9034,0.9789,0.9191,2.1047,3.6018,3.29
SH2B1,3.6324,4.8299,4.8213,4.9127,5.0657,3.7453,4.8202,4.0799,4.3513,4.3097,4.9828,4.5072,4.3484,3.1162,3.7017,4.481,3.7182,4.5693,3.5803,4.7767,3.7625,3.97,2.6348,4.3618,4.1523,3.3478,3.7443,2.8661,4.2766,4.9331,4.4868,4.1907,4.891,5.213,5.8946,4.8248,4.2721,4.7453,4.696,4.8105,4.1978,4.2009,3.7561,4.3198,4.1169,4.1684,4.14,3.8064,4.6781,3.6714,4.3249,3.8002,4.3625,4.3198,4.1676,3.6393,4.3737,3.2359,4.5589,4.783,4.7856,4.4719
SH2B2,0.7579,0.1124,0.605,0.6145,0.547,-0.0425,1.6512,0.8726,0.5568,0.5859,1.125,0.6517,1.0007,0.9493,0.9862,-0.013,1.2875,2.2391,0.1388,1.1316,0.5859,0.3907,-2.1779,1.2992,0.7916,0.2998,1.3283,-0.8084,-0.0877,1.766,1.1641,1.2455,1.8722,1.1382,0.7321,1.6045,1.1706,0.679,1.5661,-0.3752,-1.2828,0.4865,1.787,-0.3383,1.3397,1.1382,0.9789,1.1706,0.434,1.3511,0.8568,1.4441,0.4761,1.3567,1.0151,1.3623,0.9343,1.0503,1.3567,1.4704,1.3109,-0.0877
SH2B3,3.1749,2.0979,2.5756,1.3167,2.4063,1.1897,1.4281,4.0287,2.3536,1.9073,2.5924,0.2154,3.4778,2.0604,2.4332,2.6715,3.0893,0.9789,1.6695,1.6187,1.692,1.8564,-0.8339,2.5163,2.8117,2.6348,2.909,1.4281,1.7009,2.3649,1.4808,1.2516,1.0642,0.4552,0.8961,0.03,1.816,2.8442,2.9948,2.5313,1.595,1.0847,3.2018,1.9675,2.2543,1.3051,1.7828,2.7868,2.4306,2.2573,3.2572,3.1955,2.9167,2.3077,2.7594,2.1013,2.043,1.8996,2.3677,1.125,2.6533,0.6239
SH2D2A,3.4971,2.0325,1.6875,2.1862,2.0946,1.8404,1.4704,3.7345,1.9034,2.3308,2.1013,2.2693,2.5731,1.7617,1.8564,3.4358,3.0585,2.971,1.934,2.874,3.309,4.041,4.9514,2.4985,2.9488,3.1062,2.7095,2.8219,2.1509,2.7721,2.7847,2.3222,2.8542,0.1124,3.5994,2.0465,2.5585,2.578,3.011,1.1316,1.2147,2.05,3.1028,1.6234,3.7783,1.7185,2.6043,2.6371,1.8524,3.7836,3.1523,2.4252,2.496,1.8996,1.8564,2.6371,1.8119,2.6185,1.8996,2.3479,2.2391,1.1316
SHARPIN,5.4983,5.2285,5.881,5.7318,5.2747,5.5116,5.2578,5.5417,5.6384,6.0794,5.5201,5.6053,4.835,5.3827,5.6619,4.7698,5.4403,6.1373,5.3906,5.6568,5.1285,5.1392,8.0041,5.4657,5.761,5.4377,5.6224,4.9819,5.5411,5.9143,6.3275,6.5089,6.6659,6.0011,6.0405,6.5902,6.1954,5.425,5.0427,5.2676,5.6562,5.2873,5.6253,4.9232,5.6519,5.1498,5.391,4.49,5.5856,7.0935,4.9869,5.6165,5.4732,5.174,5.6812,5.2215,5.0588,4.4983,5.5311,6.6348,6.0796,5.916
SHC1,5.427,5.8342,5.8004,5.6944,5.3903,5.0575,5.5796,5.6944,5.6103,5.961,5.6668,5.3893,5.5802,5.9651,6.5018,5.0888,5.6907,5.0449,4.8455,5.6291,4.6118,4.7751,5.0773,5.1946,5.9561,5.6773,5.4453,4.3555,5.3227,5.5656,4.7882,5.3896,5.2969,5.2851,5.1563,4.8395,5.5784,6.1577,5.3431,5.6733,5.7428,4.9892,5.6551,5.6761,5.4826,5.2142,5.6854,5.403,6.4413,6.2862,5.3115,6.1408,5.6679,5.8197,5.7661,5.4476,5.466,6.1546,5.7077,6.3815,5.7096,5.0786
SHC2,2.0111,2.753,2.3843,4.2556,2.5388,1.4388,2.7161,1.5998,1.3109,2.0979,2.6208,1.4494,0.7579,4.048,1.0433,-0.7834,1.125,1.7575,0.0854,1.4441,0.0158,1.334,3.2359,1.2085,1.9415,2.3048,2.7007,-0.0725,0.058,2.1606,1.6187,0.9568,2.6208,3.6242,0.7321,4.7209,2.7615,0.2029,3.1797,2.2482,2.9224,3.2002,2.3106,2.9413,-0.8599,1.3791,3.0927,1.4228,3.136,2.2019,1.6512,2.7889,1.3567,2.081,2.409,1.4652,2.3898,1.2696,2.0218,3.2049,3.3828,2.6185
SHC3,0.4865,-3.816,-0.1504,-5.0116,-2.9324,-1.4305,-2.8262,-0.1993,-1.7322,-1.8836,-2.3884,-2.1779,-1.4699,1.5415,-0.9686,-3.6259,-1.8836,-0.9971,-0.8084,1.5661,-4.2934,-2.0529,-3.816,-1.7809,0.2522,-1.4699,1.5216,-1.2142,-0.0574,0.4967,-4.2934,-2.6349,-1.7322,-4.2934,-2.3147,0.6239,-2.3884,-1.5951,-2.2447,-3.458,-2.2447,-2.5479,-0.0425,-1.0559,-3.6259,-3.458,-3.816,-3.3076,-2.0529,1.7273,-3.3076,-2.4659,0.6145,-2.8262,-0.6873,-3.1714,-2.5479,-3.3076,-3.458,0.03,0.5271,-3.3076
SHC4,-1.5105,-3.0469,-1.6394,-2.7274,-1.685,-4.6082,-3.1714,-1.9379,-1.9942,-1.4699,-2.5479,-5.5735,-1.8314,1.3109,-3.0469,-4.035,-2.5479,-3.816,-2.8262,-3.1714,-3.0469,-1.7322,-3.816,-2.9324,-1.9942,-1.5105,-1.1811,-3.6259,-3.0469,-0.3201,-5.0116,-1.7322,-2.3884,-2.8262,-6.5064,-5.0116,-3.458,-3.458,-2.6349,-2.7274,-4.035,-4.035,-3.458,-0.9406,-2.9324,-3.3076,-2.8262,-4.2934,-2.3147,-1.9942,-3.458,-1.1811,-1.2828,-1.2828,-2.114,-1.3921,-2.114,-3.1714,-2.114,-1.8314,-1.7809,-5.0116
SHH,1.2455,3.0757,3.2002,2.6208,3.6184,0.7664,3.7259,2.6602,2.7465,0.8082,3.453,2.2842,1.8762,0.3346,2.4008,3.2481,3.869,3.4971,1.9749,2.7679,2.5388,3.2944,3.5287,3.9765,2.1114,3.1228,3.1507,1.0711,3.8944,1.8643,3.5086,2.8442,3.8571,2.2693,2.8562,2.4883,4.391,3.091,-0.9686,4.034,2.0707,3.027,3.9459,2.7826,2.108,2.7993,1.934,3.186,2.1509,3.2466,0.9935,2.2813,3.2541,2.3451,2.6043,2.2872,2.6185,3.4224,3.2722,4.6312,2.2513,2.2633
SHISA5,7.0867,6.5999,7.2833,6.5219,7.4333,6.1371,6.9862,6.7457,6.5517,6.5734,6.6311,6.683,6.4725,6.4306,6.8647,6.8531,6.962,7.1342,6.6081,7.1364,6.7929,7.1884,8.1343,6.9639,7.2543,7.0421,7.2646,5.7546,7.0908,7.0527,6.5974,7.0974,6.6931,5.8679,6.5893,6.9825,7.5189,6.978,6.2103,6.4458,5.6459,7.7868,7.3609,6.1896,6.8224,7.0836,6.8794,6.5322,6.2401,6.759,6.477,6.8319,6.8643,6.5211,6.8337,7.3908,6.7879,7.0873,6.9211,7.1287,6.5561,7.3757
SHOC2,3.6543,3.7877,3.4102,2.9544,3.7773,3.0859,3.5498,3.7356,3.865,3.2313,3.87,3.5947,4.0366,3.7432,3.3856,2.7805,3.4464,3.3952,3.7582,3.6872,3.7582,4.0304,1.6466,3.4291,4.0567,3.5754,3.4156,3.6566,3.5682,3.9127,3.6382,3.5324,3.0323,2.5561,3.7971,2.9911,3.6335,3.7006,3.5911,3.9022,3.2737,3.3119,3.7291,3.6018,3.6703,3.4752,3.4556,4.391,3.7017,3.5035,3.0199,3.7593,3.6532,3.6782,3.7688,3.9792,3.4116,3.8621,3.4437,3.3717,3.3911,3.5608
SIAH1,3.7603,4.352,4.1368,3.4504,3.5971,3.3759,4.6277,3.6589,3.795,3.7804,4.1931,3.6486,3.3563,3.3421,4.7263,3.4556,3.5461,3.6748,3.6566,4.4088,3.7815,4.018,2.183,3.9746,4.0366,4.1376,3.5791,3.5349,4.3855,3.867,4.197,3.6725,3.9137,3.3221,4.497,3.2158,3.6961,3.7127,3.3979,3.9185,3.835,3.4843,3.417,3.8778,4.0748,4.001,3.7709,3.4971,3.4007,3.6994,3.9374,3.5362,4.5002,3.9099,4.2457,3.8136,4.3399,3.7072,3.6961,4.3399,4.0892,3.6172
SIK1,3.0163,1.9149,1.3167,0.3907,0.044,-0.4719,-0.3022,3.3745,-1.5951,-0.8863,2.7657,1.2516,0.24,-2.1779,-1.7322,2.0076,-0.1665,2.3394,0.4967,1.7786,-2.3147,3.3938,-0.6873,-0.2498,1.1706,2.0604,2.3704,-5.0116,0.2522,1.9034,-1.0559,-0.3566,-0.5125,-1.2828,-3.0469,2.4144,0.2881,1.125,2.9893,1.3511,-1.4699,-3.3076,-1.0559,1.4859,-1.5522,-3.6259,-0.0277,0.0014,0.9935,1.8484,0.4125,-1.1488,0.7493,2.4117,1.2815,-2.9324,-0.1504,-3.6259,-2.0529,-1.1172,-0.7834,3.907
SIK2,2.3019,1.9601,2.5112,2.4359,2.4144,1.4494,2.4985,2.96,2.9655,2.5948,2.3677,1.7912,2.3953,1.934,2.6783,2.2113,2.5163,1.949,2.1013,1.8323,1.0433,2.2842,0.5955,2.9839,2.6278,1.7617,2.4439,2.4934,2.4985,1.674,3.011,2.1147,2.3677,1.2636,2.1378,1.177,2.1378,2.4306,2.8994,1.6187,1.5514,2.8219,1.8444,2.8014,2.694,2.7594,2.3337,3.0002,3.0791,4.2212,2.3816,2.5188,2.4597,2.7972,2.5288,2.4805,2.8137,2.2268,2.578,2.6895,2.685,2.5338
SIKE1,3.0671,4.1547,3.9242,4.1103,3.5199,4.6317,3.6994,3.6184,3.7678,4.3039,3.5766,3.9166,3.4451,3.0305,3.8886,4.166,3.7367,3.3745,4.3169,3.3787,4.8274,3.5436,5.6585,3.6566,4.0427,3.2112,4.0216,4.1716,3.9356,4.048,3.7149,2.5658,3.3264,3.2572,4.2358,3.5694,3.958,3.6827,4.0046,4.2958,2.4649,3.6994,2.6647,3.623,4.8304,3.2796,4.251,3.9929,4.3349,3.4856,4.1748,3.7614,3.7857,3.8095,3.3017,3.2856,3.0463,3.2002,3.5199,4.0331,3.5791,3.74
SIN3A,3.5224,3.7804,3.5779,3.3787,3.838,2.7029,3.208,4.1466,3.0515,3.9374,3.4264,3.1797,3.4569,3.5299,3.8259,3.928,3.4543,2.7551,2.9948,3.5706,2.7336,3.3717,0.6699,3.5374,3.9892,4.1836,3.7518,3.7475,3.9194,3.4437,4.1327,2.7636,2.2299,2.2543,3.1556,2.7805,2.9839,3.5935,4.1441,4.2877,3.7773,4.0144,3.2959,3.8033,4.2289,3.3492,3.1294,4.1069,3.3911,3.6657,4.1907,3.7762,3.9337,3.245,3.4358,3.3119,3.0498,2.9319,3.8105,3.5009,3.9571,3.4517
SIPA1,4.5448,3.7443,4.0841,3.7028,4.4344,4.6101,4.6972,4.4397,4.1302,4.3046,4.2373,3.867,4.197,3.8886,3.992,4.0392,3.9783,5.3035,4.1169,4.9654,4.4397,4.1644,6.8108,4.5361,5.0401,2.4412,4.7132,3.3925,4.425,4.7005,3.8621,5.3685,5.4624,5.0696,5.5684,4.4142,5.1502,3.9965,4.5736,4.2795,3.1491,4.1261,4.5958,3.2389,4.3075,5.4186,4.6988,3.0411,4.7181,4.9505,3.5706,4.3667,4.1351,4.8997,4.0506,4.7976,5.0242,4.6112,4.4621,5.498,5.0985,5.1318
SIPA1L1,3.2297,4.9778,4.347,4.6977,3.5742,3.242,4.6416,3.9022,3.6254,4.3263,3.9626,4.0153,4.096,4.4033,4.8182,4.1103,4.5589,3.449,2.6918,3.5199,4.5066,3.3148,3.1079,3.7688,4.497,5.1301,4.3335,3.5073,3.9261,4.849,4.5015,3.7593,4.5589,4.3646,3.9515,4.8053,4.3702,3.7475,4.3896,4.7512,3.8095,4.3883,4.8079,4.2373,3.4451,3.6983,3.705,4.4033,3.5035,4.2072,3.8749,4.0901,4.6124,3.3506,4.4006,3.7825,3.3938,4.182,4.9007,4.1178,4.4868,3.7992
SIPA1L2,2.9929,3.3563,1.9302,2.7336,2.2082,3.3047,2.8117,2.4597,2.4779,3.002,2.2482,2.2175,3.6324,2.2573,1.6093,2.9929,3.1572,0.9343,1.5266,2.8858,2.651,1.7828,0.1257,1.766,2.982,2.5437,3.2944,1.46,2.362,2.4008,2.2237,2.3953,2.1047,2.4252,1.5758,-0.0877,1.3791,3.5572,3.8491,3.6771,0.8488,1.8604,1.334,1.9188,2.4597,2.2082,1.105,5.009,3.0181,3.2374,1.8323,2.5061,2.6962,2.5363,2.5996,2.0569,2.128,3.2811,2.3564,3.0757,2.7805,3.6148
SIVA1,5.8642,6.5163,6.4504,6.3785,5.878,7.0884,6.3773,5.4686,5.2285,6.574,5.6212,6.4888,5.5595,5.7745,5.5747,6.9856,6.2194,5.7455,7.5426,6.8337,7.5057,6.4228,8.1293,5.4377,5.5348,6.4116,6.1871,5.7506,5.5638,6.4321,6.1522,5.7968,6.6942,6.71,6.5275,7.1631,6.3549,5.6982,6.0743,6.6809,5.9862,5.9517,5.3664,6.2462,5.3903,5.2281,5.5506,5.7066,6.0321,6.132,6.3934,5.4896,5.5617,4.7082,5.641,5.1784,5.1445,6.5913,6.774,6.7601,6.15,5.6597
SKAP1,3.7248,2.0638,2.2723,4.2142,4.3024,3.9327,3.3278,1.3567,4.8724,3.8033,3.0127,2.8916,2.8055,5.302,3.335,-1.7322,2.5087,2.8641,3.506,0.1519,1.8119,1.2147,1.8564,3.0723,2.0254,3.3563,3.9022,4.0901,3.5262,3.8788,2.5511,3.1079,3.3869,3.637,2.2633,2.4571,3.3661,1.642,2.2175,2.167,0.7832,3.4622,3.833,0.4447,2.3048,1.9601,3.907,3.4251,2.4908,2.6348,1.0293,1.5709,4.9084,3.0808,1.0711,1.7828,4.3371,2.167,4.0082,3.9299,0.547,2.5924
SKP1,8.0103,8.2034,8.4266,7.8141,8.1516,8.7355,8.2467,8.2199,8.6051,8.3825,8.5516,8.9617,7.9942,8.5713,8.6293,8.2508,8.3256,7.8083,8.6184,8.6924,8.6257,8.7578,7.3055,7.9627,8.2772,8.6691,7.9568,8.0677,8.5025,8.1973,7.9443,7.691,6.7566,7.7945,6.9681,6.436,8.3975,7.8471,8.3775,7.5271,8.7031,8.2219,8.1565,8.442,7.811,8.6689,8.1768,8.0909,8.4475,8.313,8.3446,8.0129,8.2824,8.4322,7.8486,8.5058,8.0769,8.0383,8.1891,8.6614,8.2124,7.9627
