gene_name,TCGA-KL-8324-01,TCGA-KL-8325-01,TCGA-KL-8326-01,TCGA-KL-8327-01,TCGA-KL-8328-01,TCGA-KL-8329-01,TCGA-KL-8330-01,TCGA-KL-8331-01,TCGA-KL-8332-01,TCGA-KL-8333-01,TCGA-KL-8334-01,TCGA-KL-8335-01,TCGA-KL-8336-01,TCGA-KL-8337-01,TCGA-KL-8338-01,TCGA-KL-8339-01,TCGA-KL-8340-01,TCGA-KL-8341-01,TCGA-KL-8342-01,TCGA-KL-8343-01,TCGA-KL-8344-01,TCGA-KL-8345-01,TCGA-KL-8346-01,TCGA-KM-8438-01,TCGA-KM-8439-01,TCGA-KM-8440-01,TCGA-KM-8441-01,TCGA-KM-8442-01,TCGA-KM-8443-01,TCGA-KM-8476-01,TCGA-KM-8639-01,TCGA-KN-8418-01,TCGA-KN-8419-01,TCGA-KN-8421-01,TCGA-KN-8423-01,TCGA-KN-8424-01,TCGA-KN-8425-01,TCGA-KN-8426-01,TCGA-KN-8427-01,TCGA-KN-8428-01,TCGA-KN-8429-01,TCGA-KN-8431-01,TCGA-KN-8432-01,TCGA-KN-8433-01,TCGA-KN-8434-01,TCGA-KN-8435-01,TCGA-KN-8436-01,TCGA-KN-8437-01,TCGA-KO-8403-01,TCGA-KO-8404-01,TCGA-KO-8405-01,TCGA-KO-8406-01,TCGA-KO-8407-01,TCGA-KO-8408-01,TCGA-KO-8409-01,TCGA-KO-8410-01,TCGA-KO-8411-01,TCGA-KO-8413-01,TCGA-KO-8414-01,TCGA-KO-8415-01,TCGA-KO-8416-01,TCGA-KO-8417-01
RAB5A,3.5212,5.8205,3.6669,3.5312,4.5663,5.0691,5.014,4.5002,4.9514,4.9709,4.9165,3.9487,4.8773,4.4569,4.1482,5.1173,4.576,5.8202,4.5355,5.0687,5.1595,5.0479,4.1692,3.9901,4.5644,4.784,5.1518,5.5723,4.5583,4.1628,5.176,4.9764,4.6719,3.7237,4.3371,5.2457,4.1178,3.8411,4.0401,5.2525,5.2552,4.3184,4.3958,2.7422,4.6065,5.4964,5.3392,4.9663,4.6023,4.546,4.4523,4.9472,4.5154,4.0233,3.1245,4.4437,5.2706,4.3576,3.4778,3.695,4.3848,4.8822
RAB5B,6.5206,6.2538,5.3155,4.7882,5.4006,5.9558,6.2141,5.698,5.9993,5.7345,5.8094,5.6899,5.9554,5.864,5.7156,6.0866,5.8919,6.5839,5.5119,5.9759,6.0288,5.7504,6.2761,5.6183,5.7525,5.9491,5.5817,6.2497,5.7101,5.124,6.4699,6.0663,5.6008,5.9665,6.225,5.7921,5.3688,5.7798,5.2091,5.5506,6.0381,5.9196,6.1721,4.867,5.8329,6.0798,6.002,5.5853,5.4493,5.3692,5.3096,5.947,5.6144,5.9163,5.0905,5.9225,5.7496,5.709,6.0128,5.6913,5.5814,6.0728
RAB5C,5.7126,6.3313,5.3618,3.7593,5.5066,6.1685,6.2878,6.0483,6.027,6.7392,6.4393,6.0193,6.2889,5.7701,5.6789,6.5893,6.0534,6.4241,6.1394,6.6785,6.9484,6.6552,6.2209,5.7586,6.7162,5.9507,7.1259,6.1225,6.1595,4.623,7.7309,5.877,6.6115,5.753,6.4428,6.3325,6.4693,5.8089,6.4987,6.2426,5.8079,5.9272,6.3354,5.8711,6.5376,6.0976,5.9153,6.9018,5.3277,6.2704,5.9819,5.824,5.8316,5.6121,4.3779,6.0284,5.926,6.0459,5.926,5.9844,5.1712,6.0665
RAB8A,4.2995,5.0251,4.1111,3.1079,4.4337,5.0501,5.0291,4.6253,4.6854,4.6697,4.9887,3.9041,4.9336,4.6095,4.546,4.7296,4.4797,4.866,4.6485,4.5928,4.7093,4.9021,4.4509,3.9938,4.917,4.5091,4.6882,5.133,4.6826,3.4713,4.7866,4.4926,3.9589,4.3716,4.7426,4.84,4.523,3.7961,4.5405,4.863,4.5976,4.2899,5.0998,3.9856,4.7044,5.0527,4.449,4.975,4.6006,4.2601,4.3862,4.9045,4.4463,3.9506,3.6748,4.7312,4.8605,4.248,4.5085,4.1692,4.2995,4.9695
RAC1,7.077,7.2537,6.3639,5.8189,6.6066,6.7776,6.7685,6.6128,6.2103,6.9721,7.01,6.3264,6.7892,6.4507,6.3932,7.0322,6.5376,6.8807,6.7297,7.1836,7.049,6.91,6.756,6.3243,6.5399,6.4871,6.6316,7.0972,6.5541,6.1428,6.8403,6.5326,7.2061,6.4997,7.11,6.8975,7.0029,6.7622,7.78,7.1929,6.7708,6.1379,7.104,6.2694,6.7435,6.7743,7.2684,6.4507,6.5464,7.554,7.0686,6.818,6.4901,6.4238,5.6396,5.9867,6.8916,7.2698,6.2401,7.1972,6.3542,6.9502
RAC2,1.3901,0.5271,-1.1811,0.7664,-0.3752,3.3163,-0.6643,0.517,1.9073,3.9874,2.2421,0.4657,2.5996,0.4657,1.6374,1.4011,1.0573,-0.3022,3.0181,0.8961,1.4547,0.8568,-2.1779,1.1897,2.2452,0.2998,2.4171,1.0573,-0.6193,0.7407,2.7401,0.5859,1.816,-0.2159,2.1925,2.9013,2.5288,2.3135,6.9403,2.5413,1.884,1.0007,2.6418,2.1894,2.6624,0.2998,0.688,1.7532,2.9469,5.0211,3.9384,0.7233,3.0808,1.1316,1.4174,2.3479,0.8805,3.1955,2.8582,2.8936,2.3394,0.4016
RAC3,2.8522,1.1184,1.1447,1.736,0.8246,1.9415,3.5249,1.8918,1.3623,0.5069,2.7615,3.5312,1.4704,1.5366,3.1426,2.3788,1.642,4.0171,2.5536,1.6281,0.1776,1.3567,3.3264,3.506,2.4386,2.128,2.2113,2.9674,2.8622,3.0163,3.4881,2.7029,4.8299,0.1124,3.1294,1.7009,3.3856,0.5955,0.2154,3.7836,1.7185,3.6555,1.9226,3.3675,3.4384,3.6894,-0.1993,1.8323,2.2663,5.6577,2.8955,2.1378,3.027,4.174,2.676,-0.6873,2.3222,1.7446,2.9929,3.3925,3.1604,2.4386
RAF1,4.8699,6.3277,4.3562,4.0028,5.546,5.3608,5.8709,5.96,6.1215,4.511,5.4101,4.7442,5.3837,5.2208,5.7225,5.756,5.4539,6.0693,5.6932,5.3027,4.734,5.5856,6.63,4.5565,4.9612,5.1811,5.0798,6.0438,5.5497,4.5669,5.1144,5.1748,4.6148,4.443,5.1061,5.625,4.5249,4.7629,4.2616,6.1575,5.516,5.2638,5.2732,4.0824,5.7814,5.684,5.5113,4.8233,5.1297,5.0361,4.7302,5.7228,5.4522,5.4087,3.6703,4.6685,5.6094,4.9208,4.4726,4.4013,5.1182,5.6865
RAG1,0.2642,0.6608,-0.9971,-2.0529,-2.3147,-0.2498,0.547,-2.5479,-0.5543,0.7832,-1.4305,-1.6394,-0.4521,0.0718,-0.7108,-2.5479,-0.7834,-1.1811,-1.1811,0.1257,-0.1031,-1.2828,-2.1779,-0.9132,-0.2498,0.346,-0.7108,-0.1665,-1.3921,-2.9324,0.517,-1.4305,-1.0862,-0.5973,0.688,-1.0862,0.1776,-0.8084,-2.5479,-3.458,-1.1488,-1.7809,1.0363,0.2154,-1.5522,-1.9942,-1.3921,-0.1993,-1.0559,-1.1811,0.2029,-0.1345,-1.3183,-1.6394,-0.6416,0.4447,-0.5125,0.5271,-0.6873,-1.3183,-0.6193,-0.7346
RAG2,-4.2934,-3.816,-9.9658,-3.1714,-9.9658,-6.5064,-5.0116,-9.9658,-9.9658,-3.6259,-4.035,-9.9658,-9.9658,-3.3076,-9.9658,-9.9658,-9.9658,-9.9658,-3.816,-3.3076,-6.5064,-4.035,-9.9658,-9.9658,-3.3076,-9.9658,-6.5064,-3.6259,-5.5735,-4.6082,-4.6082,-3.1714,-9.9658,-3.458,-4.035,-4.6082,-9.9658,-4.035,-5.0116,-9.9658,-3.3076,-9.9658,-6.5064,-9.9658,-9.9658,-4.035,-9.9658,-9.9658,-4.6082,-1.8314,-9.9658,-3.1714,-4.6082,-6.5064,-5.0116,-3.816,-9.9658,-4.2934,-3.6259,-9.9658,-3.816,-4.6082
RALA,5.5506,5.447,4.0892,4.4693,5.1478,5.9206,5.436,4.9964,4.2751,5.591,5.579,5.1111,5.7642,5.44,4.6702,5.8689,5.0295,6.5926,4.943,5.2411,5.4036,5.3954,5.0361,4.7814,3.4034,5.1563,3.8749,6.15,5.3772,4.3896,3.6849,5.2773,5.8625,4.0064,5.4712,5.5264,6.1885,4.6793,5.2449,5.3281,5.8814,4.7872,5.1384,4.2189,5.4545,6.0367,4.9237,3.5621,5.2013,5.6401,5.8987,5.5417,4.8983,4.9331,3.9515,4.1036,5.2664,4.4588,5.0644,5.774,5.0505,5.5799
RALB,3.1717,4.2165,3.3521,2.0707,2.6738,3.6497,3.4596,2.8381,4.0952,5.5519,3.5249,3.2481,4.0419,3.0671,2.6185,3.9156,3.5149,4.1441,3.8401,4.6548,5.3723,3.6359,2.7422,3.7127,4.8958,3.2973,5.2994,3.7825,2.9893,2.5948,5.3768,3.6324,4.3328,4.6154,4.1636,3.7783,3.7571,3.6939,5.5081,2.9637,3.9883,3.6838,4.1036,3.5863,3.9746,3.7507,4.1636,5.09,3.6486,4.4758,4.1094,3.836,3.705,3.0428,2.3164,4.9275,3.8147,4.2434,3.2617,3.2267,3.2359,3.837
RALBP1,4.4397,5.4128,4.8253,3.0757,3.162,3.9838,4.6041,3.7992,4.9331,5.1534,4.9151,4.391,3.6589,4.6485,4.6657,4.2103,4.504,5.6522,4.664,4.5754,5.24,6.0215,4.5079,3.8228,5.6949,4.7474,6.3325,4.9919,4.2243,3.4894,5.6585,4.2009,4.4529,4.6877,4.865,4.7908,4.8425,5.0845,4.8827,5.9319,3.8064,3.7291,5.1173,3.4778,5.0623,4.9199,5.0166,5.054,4.4033,3.7603,4.2243,5.1855,4.3428,3.8411,3.1876,4.9621,4.9317,5.0014,3.4504,4.906,4.6548,4.9589
RALGDS,4.4874,2.0742,3.5791,3.7982,3.5349,4.0824,3.8054,3.6983,3.2174,4.6988,3.8935,3.1813,3.2587,3.695,3.3897,2.7763,3.6089,3.4648,3.7291,3.0252,3.7094,3.0533,2.7636,3.8798,5.2983,3.2959,4.9435,3.9166,3.1669,4.0153,4.4784,3.7006,3.6972,3.2602,2.9581,3.8391,4.2289,3.2841,4.2119,3.8126,3.8126,4.085,3.6646,4.2103,4.3667,3.4609,2.3843,4.562,3.9691,4.2017,4.9294,3.4843,4.1086,3.7603,3.6266,3.5911,3.5237,3.8411,4.4575,4.0046,3.5362,3.8973
RAP1A,4.3148,5.5198,3.4609,3.1955,4.3234,5.0571,4.6838,4.591,5.2407,5.5811,5.1656,4.5711,5.1347,4.2631,4.0287,4.8798,4.9691,5.3151,4.7071,5.0108,4.9379,4.7934,4.034,4.4142,4.8365,4.5838,5.1875,4.95,4.1294,4.0892,5.4506,4.6882,5.4125,4.0892,4.7955,5.2836,5.1498,4.585,4.8136,4.8871,5.1306,4.1219,5.2902,4.073,5.2083,4.8978,4.5374,5.2426,4.859,5.5515,5.1186,4.7934,4.7361,4.2419,3.7083,4.8074,5.3096,4.8944,4.4608,4.8694,4.4673,5.1752
RAP1B,5.3751,6.2849,4.594,4.9194,4.7329,5.9642,5.5853,5.2732,5.9807,6.8141,5.8704,5.1807,5.9381,5.5345,5.2698,5.729,5.4608,6.2323,5.8963,6.2815,6.2196,6.1821,5.2056,5.1392,4.936,5.4199,5.9134,6.273,5.6375,4.696,5.8151,5.0917,6.6212,5.3449,6.2058,6.1751,5.8453,5.6147,6.4153,5.9846,5.8112,4.9041,6.4542,4.5693,5.8612,5.9026,6.0854,5.7592,5.6739,6.3777,5.9258,6.4131,5.4858,4.8455,4.4364,6.1504,6.2231,6.0849,5.3653,5.582,5.124,5.8555
RAP1GAP,6.8958,6.8491,7.6997,6.534,8.2913,7.961,7.9223,6.9062,5.4657,6.3065,7.4434,7.0779,7.984,7.8147,7.2864,6.5477,7.0478,6.5283,6.7807,7.0416,6.7841,6.6587,7.4656,7.7537,6.5339,8.2336,6.7288,7.0169,7.1607,7.9395,6.3768,8.4745,7.7054,7.2364,6.7867,6.9909,8.2222,7.5462,-1.4699,6.9994,7.3932,8.3353,7.2691,7.4832,7.249,8.1369,6.1104,5.9132,6.267,-2.114,6.9182,6.9805,7.3973,7.8736,7.2488,6.9122,7.7642,7.4675,8.6441,7.9544,7.6546,8.1799
RAPGEF1,4.6118,4.4529,4.0189,2.9929,4.5392,4.756,5.3989,4.796,5.3223,4.6944,4.3889,4.5021,4.2965,5.2939,4.6525,4.073,5.2068,5.3338,4.2921,3.3814,5.1993,4.067,4.4324,4.7312,3.7291,4.5946,4.3227,5.3302,4.7501,3.3379,4.5485,4.9256,4.5448,4.6023,4.096,5.427,5.2702,4.2684,3.7688,4.2488,4.4745,4.8258,5.5895,4.1788,5.3625,5.2265,3.5923,3.9654,3.794,4.1498,4.9524,4.5808,4.5224,3.8218,3.4765,4.0739,4.0278,4.445,5.2627,3.866,4.49,5.0575
RAPGEF2,5.1023,6.2644,4.0436,3.0181,4.0366,4.81,5.9651,4.2616,4.9542,5.6014,4.8535,4.6224,4.8866,5.1044,4.2616,5.0095,4.6294,5.3879,4.166,5.4774,5.2208,4.7576,4.6809,3.755,1.8404,5.3643,3.6916,5.7573,4.8007,2.7847,3.6872,4.6206,5.3241,4.1716,6.5926,4.8435,5.7258,4.1061,3.5875,4.9289,4.8605,4.2728,6.1202,3.6612,4.8595,5.383,5.6002,3.4856,3.8769,2.0878,3.8471,5.5308,4.4142,3.0791,2.9205,5.5485,4.7581,4.8131,4.5565,3.74,4.4423,5.4036
RAPGEF3,3.0637,5.0148,1.2394,3.8719,1.8363,2.036,3.716,2.8661,4.5392,4.1194,2.9338,2.2693,0.2029,2.6805,4.2158,0.099,4.6053,1.0079,3.5174,1.4704,3.8187,4.0153,4.9946,3.2526,4.3702,3.2405,3.3464,3.6486,4.523,3.3787,3.5803,1.9564,2.3193,3.2466,4.4189,1.7828,4.3442,4.6921,4.9463,1.2271,3.8896,3.6994,0.7493,1.7786,4.0909,2.043,5.0348,4.4654,3.3897,0.24,2.8381,4.4595,3.7138,4.8284,3.981,5.5183,3.47,4.2173,4.1466,3.5237,3.5009,2.0742
RAPGEF4,1.5266,3.1685,1.46,0.7407,1.7009,2.59,3.8228,2.8117,1.6234,2.4779,3.0199,3.7909,2.9618,2.4597,2.0535,2.1925,2.5462,3.335,3.7992,3.9947,2.4279,2.876,1.787,2.3788,-1.7322,3.8915,0.2522,4.2041,3.1637,1.3791,-0.4325,3.4291,0.1648,2.2206,2.5288,3.4843,2.5924,0.0854,-1.6394,2.6984,2.6984,3.287,4.8269,2.2206,3.0393,3.0056,0.7999,0.1257,2.5852,-1.3548,3.0723,2.3479,2.609,2.0604,1.3791,2.6019,3.1245,1.2696,1.0915,0.4865,1.9859,2.8701
RAPGEF5,2.7379,3.0428,0.2154,-0.3752,0.4552,1.3167,2.236,0.4447,3.755,4.0601,1.2023,1.3846,2.2206,1.0007,0.7664,1.5514,2.4359,1.6281,1.9264,2.5996,4.2609,1.949,0.8246,2.9692,1.9601,2.0844,2.8137,2.6067,0.5568,0.8408,1.9931,2.1411,2.7679,-0.3566,3.1987,2.3222,1.46,2.0395,1.9931,2.1574,2.0844,1.9749,3.5572,1.5465,3.1924,2.6067,1.816,3.4778,1.934,-0.3201,1.8444,2.167,2.4857,2.2783,0.7146,2.9747,2.0844,3.5374,2.0004,1.1117,1.6374,1.6512
RAPGEF6,-0.1993,2.3077,-0.3566,0.044,0.7058,1.884,0.7058,0.7407,1.7053,2.3953,1.6327,1.3283,1.9452,1.4228,1.0079,2.3308,1.3623,2.0111,1.5854,1.6512,1.4011,1.4547,0.0158,-0.1187,-0.2328,2.0535,0.9862,1.0503,0.7233,0.058,0.9789,1.5709,0.8568,1.3109,1.683,1.8036,1.3225,1.3454,1.3397,1.6875,2.0147,0.346,2.2144,0.3346,1.7273,2.0776,1.8484,0.9268,1.0151,1.2934,0.2881,1.9415,1.9564,0.8164,-0.5973,1.2696,1.766,1.105,1.5415,0.9493,0.7058,1.8282
RARA,3.4739,2.1862,2.8199,2.9432,2.5338,2.9729,3.1701,3.1129,3.1393,4.7544,3.2677,2.8402,2.5188,3.5657,3.0927,2.4518,2.676,2.8422,3.4674,3.1908,3.7919,2.8701,3.1924,3.449,4.1859,2.6828,4.8319,4.5436,3.0199,2.1894,3.7138,2.9413,4.1676,3.3549,2.9432,3.1393,2.9784,3.838,3.5899,3.8866,3.2856,3.0127,2.9186,3.208,3.4197,3.0808,3.1377,3.5212,2.876,5.275,4.1636,2.5388,3.1987,3.3235,2.4386,2.9224,2.8877,4.3119,3.47,3.8177,2.8562,3.1829
RASA1,1.8201,4.0064,1.3679,1.0079,1.8484,3.0619,2.727,2.7314,2.9413,3.6277,3.6242,2.8341,3.3163,3.3591,2.4035,3.2313,3.222,3.623,2.8974,3.6393,3.869,3.4197,1.7617,1.8444,2.118,3.4424,3.0961,2.9052,2.5707,1.7185,3.5994,3.5035,2.7508,3.1829,3.3119,3.5424,3.3134,2.6984,5.4256,3.3759,3.5324,1.8282,3.7432,1.46,3.3883,3.7961,4.2541,3.309,2.7763,2.5137,1.8201,3.6335,2.9032,2.3953,0.6608,2.9966,3.3869,2.3677,2.7805,2.5924,2.8562,3.8876
RASA2,-0.1345,1.8524,0.4657,-0.3383,0.517,0.7832,1.3623,1.0503,0.8408,1.7532,0.7493,0.3796,0.8805,0.9419,0.7233,1.2576,1.2756,0.8568,1.0293,1.5902,1.5216,1.1382,0.8961,-0.2328,0.1903,1.1184,0.8082,1.6327,1.1447,0.3231,0.8327,1.2815,0.3231,0.03,0.5666,1.0293,0.3685,0.1776,2.7007,1.6234,1.683,0.2642,0.9935,0.058,1.2992,1.4859,0.4967,0.7146,1.0433,1.2815,1.2815,1.3679,1.2333,1.0915,-0.4921,0.5763,1.0222,0.4125,0.5271,0.058,0.8246,1.4228
RASA3,-0.4131,-1.6394,-0.1031,-1.5522,-1.8836,0.8726,-1.4305,-0.3752,0.8961,2.6302,0.7999,-0.1665,0.4761,-1.4305,-0.6873,-0.4521,0.2642,-1.0262,0.7146,0.8408,2.3019,-0.2498,-1.0559,-0.3383,3.287,-1.0559,3.0944,0.24,-1.2828,-0.9686,1.4962,-0.9132,0.4657,-0.2328,0.4233,1.0007,0.9419,-0.2159,3.8769,1.8722,0.346,-0.3566,0.2762,0.3573,1.0433,-0.1187,2.4518,3.0585,0.5666,3.4411,1.7053,-0.4719,0.6517,-0.1187,-1.3921,0.5271,-0.2159,1.1447,-0.2498,0.2154,-0.2498,-0.4719
RASA4,5.6648,2.1702,3.0995,3.6725,4.4176,4.7903,5.1285,2.9052,2.9148,5.0237,3.3307,3.5779,4.0662,4.7334,3.4687,3.2205,3.8411,3.7919,3.1669,4.4509,3.5136,2.3308,3.5766,4.6224,3.6748,3.7006,3.3563,3.2405,3.0038,4.3053,4.1458,3.8228,5.8538,3.162,3.9599,3.4543,3.7794,5.4989,3.1245,3.7982,4.5034,4.6124,3.5022,6.3493,3.3047,3.5645,2.5634,3.4304,2.9875,4.5976,4.4842,3.9041,4.7055,4.845,4.0401,3.1971,4.4654,5.0032,4.9045,3.5935,4.0144,4.0969
RASA4B,4.6012,1.5115,2.1766,3.3105,3.8896,3.668,4.1828,1.2756,2.3479,4.1449,1.949,2.5213,3.2988,3.1112,2.2175,2.9507,2.4332,3.623,2.2663,3.7909,2.5948,1.0711,3.0859,3.4451,3.5461,2.1147,2.9618,2.1114,1.9452,3.4971,4.0171,2.6114,5.9584,1.5514,3.3393,2.3788,2.3649,4.4095,1.8363,2.8916,3.2722,3.793,2.4883,5.4735,2.4332,2.2144,0.8961,3.0671,1.9895,4.0313,3.6125,2.3871,3.5669,3.9524,2.753,2.3394,3.1442,4.2227,3.7688,2.3898,2.7993,3.1129
RASAL1,-4.035,-5.5735,-3.816,-1.5951,-5.5735,-2.8262,-3.458,-4.2934,-2.9324,-0.7834,-2.8262,-4.2934,-2.4659,-4.6082,-2.9324,-6.5064,-5.0116,-2.9324,-0.9971,-1.8836,-0.8339,-3.6259,-6.5064,-3.1714,-2.8262,-4.6082,-1.3183,0.7146,-3.458,-2.1779,2.3077,-3.1714,-4.6082,-1.1488,-4.2934,-1.9942,-3.0469,0.9642,1.3454,-1.0862,-5.5735,-9.9658,-9.9658,-1.5105,-3.1714,-4.6082,-3.0469,2.7051,-1.8314,-1.9379,-0.3383,-1.4305,-4.035,-5.5735,-3.816,1.5854,-4.6082,-2.114,-2.3147,-0.5125,-1.6394,-6.5064
RASAL2,0.3115,0.9493,-0.7346,-0.394,-1.3921,0.7664,0.2998,-0.7346,1.3051,2.2513,0.9716,-0.2159,0.3231,-0.5332,-0.6643,0.6332,0.5666,1.0573,-0.4131,1.6604,2.5462,1.0711,-1.4699,-0.0425,1.6234,0.5271,2.4198,0.4125,-0.7108,-0.8339,2.0878,-0.0277,0.4447,-1.685,1.6649,1.2516,1.3567,0.3231,4.0028,1.1316,0.8164,0.03,2.2543,-0.8599,1.6045,0.7999,0.4016,2.2842,0.3907,1.2271,0.7916,1.2756,0.7664,-0.394,-1.4699,1.1641,0.2762,0.8568,-0.5973,-0.5973,0.5859,0.7916
RASAL3,-0.3022,-1.0862,-1.5105,-0.3752,-1.3921,0.6332,-1.5951,-0.7108,1.0779,1.7532,0.7321,-0.8863,0.4552,-1.3921,0.1257,-0.3383,-0.1828,-0.8339,0.2642,0.0014,1.4547,-0.6193,-0.8599,-0.5973,0.4016,-1.7809,0.6517,-0.1665,-0.8084,-1.5522,1.0642,-0.7834,0.2762,-1.5522,0.6332,1.0711,0.7146,0.8726,0.9191,0.3573,0.7321,0.1124,0.7233,0.6969,1.949,-1.3921,-0.5756,0.1648,1.4228,2.4332,2.1047,-0.1187,1.5064,0.0718,0.3346,0.5666,-0.6193,1.7009,0.7999,1.0363,-0.3022,-0.6643
RASGRF1,-9.9658,-9.9658,-4.6082,-2.6349,-3.6259,-3.1714,-4.2934,-5.5735,-2.114,-1.5105,-2.114,-5.5735,-1.5105,-3.816,-3.458,-5.0116,-5.5735,-6.5064,-1.8314,-3.6259,-4.2934,-4.035,-4.6082,-4.6082,-2.0529,-9.9658,-3.0469,-2.9324,-5.0116,-5.5735,-3.1714,-2.7274,-5.0116,-3.3076,-3.6259,-1.2481,-1.7809,-3.6259,2.909,-3.0469,-3.3076,-3.816,-3.3076,-3.458,-3.816,-2.9324,-4.2934,-0.5543,-2.5479,1.595,-1.5951,-3.0469,-2.5479,-4.035,-5.0116,-5.0116,-3.3076,-1.5951,-3.458,-0.8084,-4.035,-4.6082
RASGRF2,2.0183,3.7335,1.334,2.1574,2.0289,2.7465,1.334,1.5415,3.1813,2.578,3.1028,3.055,3.1924,2.6783,2.7205,3.4504,2.727,3.6486,0.8488,3.0323,3.8571,3.5009,0.4125,2.0111,2.4908,3.3591,3.4264,2.0776,2.4225,2.3953,0.9343,3.5718,2.3337,2.667,2.4492,3.2752,2.8582,2.4831,-1.7322,3.345,3.2973,1.6604,2.9857,0.8164,3.2405,3.4543,4.0233,3.0498,2.3732,-1.0862,1.3623,2.9262,2.9929,2.5437,0.8082,2.4144,2.9618,1.8604,2.1862,2.1925,2.4439,3.5535
RASGRP1,0.8805,1.9786,-4.2934,-1.4305,-0.3022,1.9601,1.0915,1.0915,-0.3383,1.6374,3.2707,0.3796,-0.5332,-0.7346,1.4281,-2.0529,-0.0877,0.8568,1.5806,-0.9971,-0.6643,3.6691,0.7146,-1.0862,2.2693,1.0151,2.6161,3.4933,2.3536,-1.5105,-0.1665,-0.7108,-0.2845,-0.9971,1.2516,0.6699,2.1509,0.7999,-0.6416,-0.8084,0.099,-1.1488,1.736,1.6964,3.3464,2.3479,1.5661,2.9747,2.0912,-3.6259,1.9034,1.6785,1.8484,-1.5522,0.1903,1.4011,0.346,1.8564,-0.1504,2.0218,1.6374,2.9655
RASGRP2,0.6332,-1.9379,0.0158,0.4657,-0.8339,-0.1993,-1.4305,-0.1345,0.9038,2.578,0.6517,-0.5973,-1.3548,-0.6416,0.1257,-1.0559,0.5568,-1.3921,0.4233,0.2762,1.4704,0.1124,-1.2142,-0.1828,0.7579,-0.7346,1.9601,-1.1488,-1.7809,0.3685,1.5998,-0.5756,-0.3566,-1.0862,0.688,-0.1665,0.8647,0.2522,0.3115,0.9789,-0.4921,-0.2671,0.9935,0.099,1.1117,-0.3201,-0.6416,1.2576,0.24,2.0844,1.5709,-0.4719,0.9862,1.1706,0.9115,0.7407,0.2998,1.7532,-0.2159,0.058,-0.4131,0.058
RASGRP3,0.9935,2.004,1.7702,0.7493,1.1706,1.8879,1.8444,1.1833,3.2466,4.208,2.4727,1.4494,1.816,1.8078,1.412,2.4144,2.0289,2.183,2.0004,2.8055,3.668,1.9601,1.1706,2.2391,2.7183,1.7954,3.002,2.1378,1.0363,0.9716,3.6972,1.4174,2.8779,1.8957,2.6556,2.9544,2.2842,1.4174,0.8408,1.5806,2.0776,1.7097,2.7029,1.5998,2.8522,2.8034,0.7664,2.4883,2.233,0.8568,2.7951,1.9638,2.5511,1.3511,0.688,4.4602,2.2237,2.8819,1.2636,1.4808,1.9638,2.2144
RASGRP4,-2.2447,-3.1714,-3.6259,-2.9324,-3.816,-1.3548,-3.816,-3.0469,-1.4699,-0.7108,-1.1488,-2.9324,-1.3183,-2.5479,-2.3884,-1.9942,-2.1779,-3.6259,-1.5951,-2.0529,-1.3548,-1.9379,-5.5735,-2.3884,-1.2481,-2.9324,-0.8084,-2.8262,-4.6082,-3.3076,-0.1828,-2.9324,-1.9942,-4.6082,-1.5105,-0.5543,-0.5973,-2.4659,-1.1488,-2.9324,-1.685,-2.7274,-1.1811,-0.7346,-0.6416,-3.6259,-4.035,-1.2142,-1.5522,2.6019,0.2762,-2.4659,-1.1811,-2.2447,-2.6349,-1.9379,-2.2447,-0.394,-1.7322,-1.8314,-2.1779,-3.1714
RASSF1,3.8993,2.77,2.2206,2.1147,2.7931,3.055,3.2722,3.0181,3.7215,3.3897,2.7161,3.0585,3.1491,3.1653,3.0654,3.652,3.0305,2.9893,2.8994,2.108,3.1079,2.3337,3.2988,3.0393,3.1261,2.6487,3.0199,4.1425,2.8301,2.3135,2.9262,2.6185,2.6185,3.4543,2.5852,2.8838,2.909,3.9801,3.2158,4.7565,3.6277,2.8178,2.8014,3.865,3.4088,2.6464,2.7073,3.0808,3.1475,5.0304,3.9865,3.2692,3.3003,3.5111,2.328,3.1393,2.9109,4.2929,3.8013,3.2929,2.3926,2.7993
RASSF2,-0.9686,-0.7588,-2.2447,-1.2481,-1.5951,0.7664,-1.2828,-1.3183,1.4065,2.7249,0.3346,0.434,0.1776,-1.0262,-0.3022,-0.2328,-0.3383,-0.5543,1.0007,-0.2159,2.2603,-0.3201,-1.7322,0.1519,0.7146,-0.7108,1.7009,0.517,-2.114,-1.0559,0.9568,-0.4325,1.6374,-2.7274,0.6969,1.2147,0.5568,-0.0725,0.7407,0.3796,0.2522,-0.1828,-0.5756,0.6699,1.1316,-0.6193,-0.9971,1.125,0.5069,2.9488,2.4386,0.1124,0.9419,-0.5125,-1.9942,0.8327,-0.6193,1.3225,-0.4719,-0.1345,-0.4719,-0.4719
RASSF4,4.6838,3.3061,3.8411,3.6125,3.6066,3.1556,3.3897,1.9601,3.5136,3.7971,2.9205,3.7971,3.9992,2.2175,3.242,3.1765,3.1195,4.3119,3.0428,3.5863,3.4197,3.2236,3.5199,4.5928,3.8187,2.5634,3.7006,3.1669,3.1095,0.8805,2.8402,3.8915,3.864,4.4463,4.2736,3.4713,4.3876,4.1764,5.511,2.3536,3.5111,4.8319,2.6805,4.0269,3.9783,3.9543,3.7193,3.6905,2.5536,5.2536,3.8471,2.3106,3.8501,4.0969,3.7138,4.4964,2.4805,3.7313,3.4183,3.8866,2.9243,2.2783
