gene_name,TCGA-A5-A1OH-01,TCGA-A5-A2K3-01,TCGA-A5-A2K4-01,TCGA-A5-A2K5-01,TCGA-A5-A2K7-01,TCGA-A5-A3LO-01,TCGA-A5-A3LP-01,TCGA-AJ-A23N-01,TCGA-AJ-A2QM-01,TCGA-AJ-A3BD-01,TCGA-AJ-A3BF-01,TCGA-AJ-A3BH-01,TCGA-AJ-A3BK-01,TCGA-AJ-A3EK-01,TCGA-AJ-A3NG-01,TCGA-AJ-A3OJ-01,TCGA-AJ-A3OK-01,TCGA-AJ-A3OL-01,TCGA-AJ-A3TW-01,TCGA-AX-A2HH-01,TCGA-AX-A3FS-01,TCGA-AX-A3FT-01,TCGA-AX-A3FV-01,TCGA-AX-A3FW-01,TCGA-AX-A3FX-01,TCGA-AX-A3FZ-01,TCGA-AX-A3G4-01,TCGA-AX-A3G8-01,TCGA-AX-A3G9-01,TCGA-AX-A3GI-01,TCGA-B5-A0JN-01,TCGA-B5-A0K9-01,TCGA-B5-A1MS-01,TCGA-B5-A1MW-01,TCGA-B5-A3FA-01,TCGA-B5-A3FB-01,TCGA-B5-A3FC-01,TCGA-B5-A3FD-01,TCGA-B5-A3FH-01,TCGA-B5-A3S1-01,TCGA-BG-A0MK-01,TCGA-BG-A3EW-01,TCGA-BG-A3PP-01,TCGA-BK-A0CA-01,TCGA-BK-A0CC-01,TCGA-BK-A139-01,TCGA-BK-A13B-01,TCGA-BK-A26L-01,TCGA-BS-A0V4-01,TCGA-BS-A0V7-01,TCGA-D1-A2G0-01,TCGA-D1-A3DA-01,TCGA-D1-A3DG-01,TCGA-D1-A3DH-01,TCGA-D1-A3JQ-01,TCGA-DF-A2KN-01,TCGA-DF-A2KU-01,TCGA-DF-A2KV-01,TCGA-DF-A2KZ-01,TCGA-DF-A2L0-01,TCGA-DI-A1BU-01,TCGA-DI-A2QT-01,TCGA-DI-A2QY-01,TCGA-E6-A2P8-01,TCGA-E6-A2P9-01,TCGA-EO-A1Y7-01,TCGA-EO-A22U-01,TCGA-EO-A22X-01,TCGA-EO-A22Y-01,TCGA-EO-A3AU-01,TCGA-EO-A3AV-01,TCGA-EO-A3AY-01,TCGA-EO-A3AZ-01,TCGA-EO-A3B0-01,TCGA-EO-A3B1-01,TCGA-EO-A3KU-01,TCGA-EO-A3KW-01,TCGA-EO-A3KX-01,TCGA-EO-A3L0-01,TCGA-EY-A1GL-01,TCGA-EY-A1GO-01,TCGA-EY-A1GP-01,TCGA-EY-A1GX-01,TCGA-EY-A210-01,TCGA-EY-A2ON-01,TCGA-EY-A2OO-01,TCGA-EY-A2OP-01,TCGA-EY-A2OQ-01,TCGA-EY-A3L3-01,TCGA-EY-A3QX-01,TCGA-FI-A2EY-01,TCGA-FI-A3PX-01,TCGA-H5-A2HR-01,TCGA-K6-A3WQ-01,TCGA-KP-A3VZ-01,TCGA-KP-A3W0-01,TCGA-KP-A3W1-01,TCGA-KP-A3W3-01,TCGA-KP-A3W4-01
PRICKLE2,3.2692,-3.1714,2.7379,-1.7809,0.0854,0.3346,1.9968,1.7786,1.7141,0.8488,-0.9971,1.1833,-0.5125,-0.6416,1.2756,1.7009,2.1444,1.4065,-0.8863,1.9527,2.4332,0.4233,-1.8836,-0.9686,1.0363,1.3846,1.9638,-0.8084,-0.0277,0.8408,0.517,-1.6394,1.6875,0.4761,1.3225,0.5271,0.0854,0.4967,1.0222,0.7407,2.1476,1.6695,0.2277,3.25187764505,3.05848420961,1.88208475703,0.7832,3.2840608482,0.3231,3.027,-3.3076,0.4447,1.0983,3.3032,0.6332,0.5069,-0.5125,-0.6193,1.1447,-0.6193,-0.1031,0.7832,1.9638,-0.4325,0.2881,-1.3548,0.5763,0.5763,2.0289,1.6512,0.547,-0.4325,1.6327,1.5758,-0.1504,0.8883,-0.7108,0.605,0.2642,1.4174,-0.5125,1.2455,-1.2828,0.7832,2.5087,2.4465,0.8647,2.4934,0.9038,-0.6643,1.9601,-1.3548,-1.1172,2.5924,-0.3383,2.8502,0.434,1.4911,1.5013
PRICKLE3,1.7744,2.0569,3.4477,1.7744,2.3423,3.2267,2.4465,2.7095,2.8341,3.0602,3.1939,2.7314,2.2513,2.3953,2.3898,2.1013,0.9268,2.0878,3.2002,2.0604,3.1588,2.3788,2.5213,2.2144,3.1095,1.1382,3.0944,0.9343,1.7954,2.7161,2.1345,2.8178,2.7657,2.6161,2.971,2.5948,0.7058,2.7594,1.934,3.1588,2.1509,2.7205,2.0218,1.60929885144,2.11639420216,3.21740333057,2.0111,2.83005853209,1.4441,0.8408,2.4225,2.1988,2.2753,1.8201,2.9562,3.2602,1.8444,2.1509,1.736,1.8363,2.9674,1.5064,2.0004,3.074,2.3048,2.4279,2.9507,2.7889,3.5199,2.3981,2.5996,1.1184,0.8082,3.091,2.2144,3.907,3.4971,2.2842,1.9601,2.1378,3.1261,2.945,3.0323,2.7487,3.0074,2.9071,3.3717,2.5804,2.824,2.7742,1.2147,3.0428,1.8201,2.4412,2.9802,2.7401,3.2435,2.1574,2.0111
PRICKLE4,2.7292,-0.6193,1.9149,1.0915,1.614,2.0289,0.7407,2.9338,1.683,2.909,3.5424,2.4675,1.7185,1.5064,2.8361,0.7916,1.3511,2.7615,2.694,2.8701,1.2394,3.3952,1.3791,2.6161,2.1047,2.4412,2.1925,0.4016,2.183,2.9167,1.7786,2.7095,4.2563,1.5216,2.4359,1.7532,0.9862,2.2813,2.2723,3.1637,1.7185,1.7185,0.5568,1.54397697479,1.21473448003,-0.224293090331,0.9789,2.37876267321,-0.6643,1.5115,1.6649,2.3366,3.1971,1.4547,2.4171,2.1444,1.2085,1.8801,0.679,-2.3884,3.2143,1.6964,3.6254,1.5806,1.6234,1.2209,1.7575,1.6281,2.9148,2.1378,1.5115,-0.3752,-0.8599,1.7575,1.9111,2.2901,1.9638,2.4144,1.2992,0.9568,2.1957,3.1637,2.7117,0.6608,1.4756,4.0952,2.2144,1.1117,2.2813,1.6558,1.8484,2.7095,0.2642,3.8208,1.9675,2.2391,1.816,2.5288,1.8036
PRKAA1,3.3047,1.5013,3.5621,0.8805,2.3308,3.0376,4.0401,3.0568,3.8915,2.7679,2.5437,4.1318,1.1184,4.6306,3.8259,3.9468,3.3506,3.4881,2.7465,3.2496,3.6669,3.6335,2.8341,3.0515,2.6114,2.5213,2.1606,1.4962,3.865,3.5584,2.5188,3.7678,3.5224,3.0145,4.1161,2.7763,2.7784,2.3337,3.4451,3.1458,3.38,3.728,2.9857,5.05684588994,5.16271363597,6.03410463019,2.872,4.83244021888,0.9268,0.3231,3.2251,2.8462,2.8096,3.0825,3.506,2.8562,0.9862,2.3871,3.4007,-0.3752,3.1212,3.2251,2.3508,3.1426,2.7357,1.9931,2.6624,2.5213,2.4008,3.8198,3.2526,0.9115,1.177,2.9581,3.4583,3.7635,3.3321,2.8974,2.7487,1.9601,3.0145,2.7422,3.091,1.674,4.0392,3.741,2.6278,2.93,3.3647,4.197,2.2901,3.0092,1.5806,2.362,3.5212,2.9929,2.4359,3.3966,3.773
PRKAA2,0.5763,-6.5064,1.3901,-1.6394,0.1124,1.5998,2.3222,1.2455,0.1257,-0.6873,-0.8863,1.4859,-1.0862,-2.1779,1.196,-0.1828,0.0014,-0.2498,0.5069,-0.1031,-2.9324,0.4233,0.7321,0.24,-2.114,-0.6193,-1.4305,0.4761,0.7233,0.7832,1.0847,1.0847,0.9191,-0.0877,0.8883,1.0503,-0.5543,0.346,1.2815,0.7916,0.7664,-1.7809,1.2992,2.89061550519,3.13109640135,2.69509135204,-1.8314,3.05935995512,-5.0116,-0.8339,-1.6394,-1.3921,0.9268,1.1897,0.1257,1.0222,-5.5735,-0.1031,-1.2828,-4.2934,1.105,0.3685,0.4967,0.2881,0.537,-3.816,1.0847,0.1124,-1.1811,-0.3383,-1.685,-0.8339,-2.1779,-3.816,0.7058,0.7664,-1.5522,2.043,-0.3383,0.3573,-1.3921,-0.7346,-2.4659,1.4228,1.4494,-0.9406,2.328,0.517,-0.9971,1.6327,-0.4921,0.6517,-2.9324,0.346,0.4657,-0.1993,-5.0116,0.3907,0.0854
PRKAB1,3.992,4.5663,5.6571,4.7709,5.1031,4.533,4.523,3.9393,4.1595,5.6017,4.2243,5.4712,4.7318,5.2036,3.9318,5.5395,4.4686,4.6177,4.9117,3.8983,4.3082,4.8934,3.652,4.538,4.8905,3.453,4.5104,3.5791,5.3712,3.9108,4.2358,4.8238,5.5862,4.6106,5.009,4.6474,4.3031,5.2196,4.8274,3.6555,5.353,4.5098,3.4318,5.21649047268,4.43636022879,3.69164697054,5.4829,3.38832336634,5.5769,5.1664,3.8561,5.1206,4.7672,4.0824,4.8253,4.3198,4.981,5.4169,5.1285,4.4404,5.6705,4.9041,3.9031,3.5608,4.6497,4.5236,3.9031,4.6358,4.5832,4.4108,4.7388,4.5982,3.5249,5.2075,3.7783,5.5488,4.6866,4.8043,4.6809,3.8126,6.6809,5.3527,4.3855,4.1078,5.2215,5.7711,4.3492,3.0411,5.7377,4.9996,5.1351,4.1441,4.7597,3.9478,4.7115,3.9223,5.2009,3.1458,4.8095
PRKAB2,2.2543,-0.2671,1.4065,1.5013,0.5069,0.6239,3.0145,2.5707,2.8442,0.9716,1.46,1.2756,0.6239,2.5658,3.4007,0.9343,1.4174,3.29,1.3397,2.9857,3.421,0.8805,2.6624,1.3623,0.7493,1.7702,1.0293,2.0535,1.2394,2.5876,1.8683,2.6019,2.6418,2.4306,1.3051,1.1641,1.8957,0.7832,2.3898,2.3564,1.6374,2.6371,2.3135,2.4048864028,2.58163002899,3.55840601118,2.6647,3.04805069491,-0.8599,0.4761,1.0711,1.6785,1.934,2.3135,1.4859,1.3679,1.5013,0.2642,0.8805,0.8408,1.5998,0.8647,1.2815,2.118,3.0654,1.934,2.0325,1.7097,2.3564,1.0433,0.099,-0.4521,0.4657,1.8801,2.0004,2.2813,1.412,2.2543,0.9716,0.7748,1.8282,2.6161,2.5996,2.3048,1.6045,2.7095,1.9264,1.4859,3.8033,2.1925,0.5568,2.561,1.0433,1.4704,1.7273,2.0604,0.2762,1.8879,1.4547
PRKACA,5.5949,3.9561,5.2087,5.3205,5.3765,5.5907,5.5395,5.5379,6.4323,4.9468,5.3505,4.8334,4.7903,5.2211,5.2457,5.0126,4.9103,4.9227,5.5119,5.489,5.3295,5.3882,5.9512,4.9237,5.1799,4.7981,5.2832,3.7182,4.6189,5.6473,4.7825,4.9996,5.6041,5.3227,5.696,4.862,4.862,5.8123,5.2597,5.0571,5.4598,5.1065,4.3632,3.97877850916,5.3201882691,4.05277004915,4.748,4.35726943586,3.9838,4.0127,5.2769,4.9397,5.8107,5.8846,6.3586,5.6625,5.275,4.975,4.7033,4.2274,5.7565,4.7512,5.757,5.176,5.2691,5.7159,5.3184,5.0575,5.8694,5.1736,5.0466,3.9965,3.9185,5.5693,6.1635,5.85,5.4101,5.4516,5.2529,5.1752,5.3438,4.8017,6.1177,5.3395,5.6065,5.9146,4.9869,5.3702,5.9468,4.84,4.2001,5.9901,5.6456,4.3779,5.5583,4.1676,4.812,6.1355,5.3198
PRKACB,2.8542,2.376,2.7029,0.9268,1.8722,3.6646,2.3843,2.3953,2.5413,1.3846,2.6232,2.4279,1.6281,3.2766,2.96,1.1382,2.6693,3.3869,1.4441,2.9784,3.3061,3.4331,1.9073,0.3685,1.4756,3.5971,2.5363,0.3685,0.5069,2.609,2.4623,2.826,3.2617,2.7889,2.3308,2.4008,2.7357,2.2113,3.2174,2.8622,2.8301,2.96,1.884,3.77097864872,2.8341408535,3.73885890623,2.9802,3.8640685798,-0.3022,1.4011,1.8918,2.5288,1.7185,1.2085,2.0325,1.4441,2.3164,1.4547,1.1512,0.2277,3.245,1.2875,1.6964,4.4397,2.8482,1.3283,1.1117,5.5592,2.7422,2.685,2.4008,0.058,0.3685,3.7635,2.4518,2.8779,1.6281,2.5683,3.0671,2.609,2.2206,2.6828,-1.6394,2.328,2.5511,2.3019,2.4857,2.4279,2.0604,2.6602,0.2522,2.0776,0.6425,2.167,2.6185,1.7786,1.2516,3.5596,3.1908
PRKACG,-9.9658,-9.9658,-9.9658,-5.5735,-5.0116,-9.9658,-9.9658,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-6.5064,-9.9658,-9.9658,-9.9658,-6.5064,-9.9658,-9.9658,-9.9658,-5.5735,-9.9658,-9.9658,-9.9658,-9.9658,-6.5064,-6.5064,-9.9658,-9.9658,-4.4422307025,-9.9658,-4.15846080263,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-5.5735,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658
PRKAG1,5.3523,4.5479,4.7788,5.8958,5.6094,5.5094,4.9074,4.7976,5.8907,5.1518,4.9355,4.7356,4.9635,5.6988,5.5389,5.3449,4.3039,5.3537,6.3351,4.9782,5.0545,5.2664,5.1194,5.2832,4.5243,5.4813,4.6798,5.4213,5.3768,5.0475,4.9026,5.9177,5.2153,5.3345,5.7167,5.3427,5.3392,5.1119,5.07,5.302,5.0099,5.5515,5.4519,4.94323785608,4.0387641013,5.44892282649,5.7393,4.11986260028,4.9379,4.5614,4.756,5.0896,5.3583,4.6422,5.5955,5.1334,5.5432,5.2961,4.9241,4.9978,5.5239,5.6238,5.403,5.193,5.517,4.8876,5.5865,5.4496,5.0277,5.7377,5.0027,4.9837,2.8681,5.1668,4.5596,5.8017,5.1056,5.6574,5.1914,4.9741,4.9901,5.1831,5.2668,5.5258,5.0497,4.9732,5.2976,5.1494,5.7952,5.3427,4.427,5.3737,5.6568,5.1482,6.6308,5.2048,4.4829,5.0027,5.365
PRKAG2,2.5924,2.081,3.091,3.5523,3.4129,3.4778,5.5775,2.3536,3.7593,2.5288,3.3506,4.3876,3.2236,3.5199,4.2803,3.1523,3.5608,3.5754,3.9175,2.4753,0.5069,3.186,3.8808,4.3534,3.5559,3.1733,3.9838,2.7679,3.9099,4.0198,3.0287,3.8279,3.87,3.871,3.154,2.9013,3.034,4.1844,2.7139,3.245,3.7204,2.9875,3.1588,3.81623230996,4.4562082237,4.25938989802,3.4451,2.85020615038,1.2815,2.0465,3.1426,2.496,3.335,1.9931,3.2988,3.7302,1.7316,3.4752,2.7465,2.2663,3.1749,2.2693,2.7422,3.5706,4.862,4.3583,3.5621,2.362,3.8601,3.506,3.5212,1.6558,0.8961,3.1653,3.0723,2.4306,3.5633,3.623,3.7529,3.8531,2.77,3.3163,4.5311,3.3897,2.3106,2.9692,3.7149,3.5875,3.3492,3.4765,2.0776,3.6961,2.1638,4.1644,3.7836,4.0144,3.3119,3.3134,3.5136
PRKAG3,-2.3147,-9.9658,-9.9658,-9.9658,-6.5064,-6.5064,-5.5735,-9.9658,-3.1714,-9.9658,-3.3076,-9.9658,-9.9658,-9.9658,-2.8262,-2.1779,-6.5064,-9.9658,-9.9658,-5.5735,-9.9658,-4.6082,-9.9658,-9.9658,-6.5064,-9.9658,-9.9658,-4.035,-9.9658,-9.9658,-6.5064,0.0854,-6.5064,-5.0116,-6.5064,-3.816,-9.9658,-9.9658,-6.5064,-6.5064,-9.9658,-9.9658,-3.1714,-7.380866483,-6.50638501219,-4.03502620104,-6.5064,-3.53954153318,-4.6082,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-2.8262,-9.9658,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-5.5735,-6.5064,-5.5735,-9.9658,-9.9658,-1.7322,-5.5735,-9.9658,-9.9658,-9.9658,-5.5735,-5.0116,-4.2934,-5.0116,-9.9658,-9.9658,-9.9658,-9.9658,-4.6082,-9.9658,-5.5735,-6.5064,-0.9971,-9.9658,-9.9658,-9.9658,-6.5064,-5.0116,-9.9658,-9.9658,-2.9324,-4.2934,-6.5064,-9.9658,-3.816,-6.5064
PRKAR1A,5.8422,4.951,6.3049,3.9496,5.5952,5.5432,5.7965,6.3884,5.6032,5.3392,5.6899,5.9148,4.8679,6.2533,6.1615,6.2631,5.905,5.9208,4.8949,6.8736,6.6381,5.63,4.4156,5.4169,5.1692,5.3548,5.488,5.3723,5.9067,6.5505,5.7002,5.7554,6.3639,6.2985,6.0177,5.8973,5.314,5.6115,6.619,5.5157,6.3526,6.4824,5.5352,6.72873910381,7.3029116587,6.68321697358,5.8878,6.67285830724,4.1359,4.4404,5.6358,6.1985,5.7463,4.844,6.3415,5.8402,4.5318,4.9397,5.983,3.5803,5.9713,5.2438,4.7629,5.8061,5.5759,3.7825,5.4489,5.7013,5.3035,6.4459,4.7751,4.4868,4.3737,5.6622,6.3656,6.4829,6.0968,6.1502,5.7358,5.3335,6.2681,6.2151,5.625,4.6154,5.8812,6.5225,5.9839,6.7899,7.1498,5.444,3.242,6.1741,4.0225,5.615,6.115,5.331,4.964,5.6068,6.76
PRKAR1B,4.2373,3.0217,3.3911,3.794,4.9237,3.6113,3.3076,3.7909,4.0189,4.0567,5.101,3.0305,5.0063,4.8115,4.4542,3.4517,3.0463,3.9204,4.9007,3.1588,4.4162,3.9079,3.5971,3.6939,3.0515,5.178,4.3499,3.7846,3.3321,3.9938,3.9002,4.84,3.5086,4.359,4.1433,4.0348,3.4556,4.7603,2.9319,5.0379,3.3897,3.9892,3.551,2.90518670516,1.03631851059,2.63942515889,2.694,3.58328145478,3.4129,3.9719,2.6019,3.3393,4.9691,4.5236,4.5687,3.0145,2.8442,4.382,3.5523,3.4907,3.831,4.8146,2.7889,3.7083,2.8219,3.6054,4.4977,4.245,2.8096,3.3591,4.8885,4.8837,4.4317,3.5212,4.0679,4.3256,3.4804,3.4224,3.1924,3.3938,3.6301,3.7094,3.5009,5.151,4.3017,4.0436,5.6792,3.5274,4.6871,2.753,3.8157,3.1892,3.5424,4.215,4.215,2.6464,2.8582,4.251,2.9243
PRKAR2A,2.8858,1.7141,4.14,2.1574,2.6067,3.3235,3.5374,3.0515,3.4504,2.5137,2.6185,2.8838,1.9264,3.5461,0.099,2.7868,2.578,2.9655,3.055,2.8838,3.9783,2.1574,2.2051,2.7117,2.2931,2.667,2.5087,2.4753,3.4765,3.4477,2.5011,3.2707,3.1212,3.5572,3.1409,3.3478,2.8422,2.8582,3.1442,2.8178,3.5535,3.3661,2.7029,4.27993866817,4.06359393176,4.57085056327,2.7357,4.15227270505,1.5366,0.7146,3.5224,3.2313,3.0688,3.6669,3.4102,3.3061,2.0111,2.0535,2.1213,2.1766,2.7615,2.8701,1.9786,3.4358,3.2359,3.6905,3.8259,3.0145,3.5959,3.1892,2.4701,1.8282,1.9149,3.4622,3.2343,3.5923,2.8799,3.2856,2.9655,3.2915,1.7229,2.2113,3.309,2.362,3.5839,3.3577,3.0376,3.0533,2.8482,2.0535,0.7321,3.2617,2.3732,1.5465,2.6255,3.2189,2.609,2.7679,2.4675
PRKAR2B,1.2696,0.7058,0.7058,-4.2934,-1.5105,-1.0559,3.287,-1.5951,2.8219,-0.9132,1.7828,1.0293,-0.2328,1.4704,4.4549,1.0363,1.2147,2.1444,0.1388,0.0014,2.2513,1.0779,3.3591,-1.0559,0.2762,-0.9686,0.7832,0.8961,-0.6193,2.1734,-1.0559,-1.4699,2.2237,1.0915,2.4623,-0.3566,1.9859,-0.8339,2.0844,2.6114,-1.2142,-0.1187,3.1228,0.956789280543,2.38435893186,1.31958581986,-2.6349,3.03053227243,-2.9324,0.4125,-1.3921,0.4016,1.1382,-1.5951,0.9568,0.346,-1.0262,-0.6873,0.547,-4.6082,-0.4325,-0.6873,-0.8084,0.8164,-1.2481,0.058,-1.7322,-2.8262,2.2421,0.8327,-0.8599,-2.4659,-0.4131,-0.6643,0.0014,0.8408,0.346,-0.2328,2.4701,-0.3022,2.9948,0.688,0.9343,2.2421,-1.7809,2.4359,0.7999,-0.4131,2.0218,1.2516,-2.8262,0.7579,-0.5756,2.3251,2.5238,0.9862,0.0854,2.2051,2.0569
PRKCA,0.4967,-0.2328,1.7273,0.3796,0.7999,-2.8262,0.5955,0.2154,-0.3566,0.2029,0.3796,3.3221,0.4657,3.4156,-0.4521,0.4967,1.0222,1.0779,-1.7322,1.8918,1.3511,1.8323,0.0718,-0.1187,-0.1665,-1.2142,1.8564,-0.6416,2.6114,0.2277,-0.1031,0.9789,0.5666,1.3283,0.3796,-0.0277,0.1257,0.8488,-0.3383,-0.394,1.0293,1.2576,-1.1172,3.08761431254,4.07265440836,1.53653484449,1.9302,3.33000408985,0.6425,0.9419,1.1184,1.7489,1.2576,1.787,0.4761,1.7053,1.7185,-0.3752,0.7579,-4.035,2.4571,0.547,-0.4131,1.2934,-0.9971,-2.5479,2.128,0.9642,-0.4521,2.6019,1.7097,-1.4305,0.4657,2.2633,0.03,0.9935,0.7664,1.3679,-0.9686,1.105,2.9128,1.4704,-4.2934,1.7744,-3.6259,3.3221,2.5263,-0.0877,4.1103,0.9191,-1.7322,-3.816,1.4335,-0.7108,2.2051,0.0014,0.2881,-0.9132,1.105
PRKCB,-0.6416,1.6187,-0.394,-2.3884,-3.0469,-2.8262,2.2237,0.8408,-3.458,-1.5522,-1.8836,0.0158,-1.0862,-0.013,-1.9379,-2.2447,-0.0877,-4.2934,-0.2671,-6.5064,-1.0862,0.4865,-3.0469,-3.0469,-2.3884,-3.6259,-2.3147,-3.816,-5.0116,-3.458,-2.8262,-1.1172,-3.6259,-3.6259,-1.8836,-1.4305,-0.1187,-3.0469,-1.2142,-0.9406,-1.7322,-3.1714,-2.3884,0.571430391561,2.27828304376,1.48075411625,-2.3147,-0.0350416995362,-2.6349,-0.6643,0.2881,-2.0529,-3.0469,-3.6259,-1.5105,0.9789,-0.3022,-1.9942,-1.4699,1.816,-1.5105,-2.7274,-2.5479,0.5271,-0.3383,-3.458,-1.7809,-2.3884,-1.5105,-0.5125,-0.9971,-2.5479,0.4552,-0.4921,0.4016,-2.114,-1.5951,-3.0469,-3.0469,-2.8262,-2.9324,-1.5951,-4.2934,-1.0559,-1.7322,-3.1714,-2.6349,-1.7322,-1.685,-1.7322,-5.0116,-1.5105,-3.1714,-3.458,-3.1714,0.4657,-0.5756,-1.8314,-1.6394
PRKCD,3.9892,4.0816,4.7719,4.4887,4.4509,4.7997,4.8274,4.741,4.9369,5.438,4.2862,4.1875,4.8079,5.0505,4.6759,5.0361,5.0828,5.17,4.4797,3.7625,3.9506,3.9938,4.1915,5.6065,6.0215,1.6695,5.2747,2.2452,4.6966,4.4641,3.8411,4.748,4.7592,4.3009,4.6657,4.7236,4.9454,5.6268,5.2913,5.0833,5.1165,4.6317,5.5438,4.4400265893,2.62312114323,2.64177932943,4.2818,3.55837981851,2.8442,1.9034,4.2457,4.8385,6.3686,4.5098,5.4383,5.0717,3.2973,5.2411,3.7635,2.2872,5.4416,4.1708,4.2877,3.7678,5.4196,3.9051,3.1653,2.9544,5.575,4.2041,5.2653,3.3478,2.6873,4.2609,4.944,3.6543,4.3889,4.2134,4.756,3.0074,4.6201,3.1955,7.0103,4.3198,4.717,5.0734,4.2327,3.9175,3.2018,5.847,3.1426,4.1318,4.0627,4.866,4.795,4.9089,5.3118,4.479,3.9783
PRKCE,2.2051,-0.6643,1.4808,0.346,-0.0574,1.9527,1.4065,0.7493,-0.3566,0.3685,1.9675,1.8282,0.7832,-1.0262,1.4228,0.6239,2.3164,0.9419,0.7832,0.7407,2.1047,0.0854,0.9568,1.5316,0.7058,2.8602,1.125,0.044,0.2881,2.7095,1.0573,1.766,2.1541,0.3907,1.3167,1.0573,0.1776,0.8568,1.8918,0.7748,2.9013,0.8883,0.7832,3.45035792336,3.35136036927,3.68720011873,0.0158,2.57553016254,-0.3383,0.434,-0.9406,1.0433,1.6187,0.3115,2.3649,1.3846,2.4198,0.5859,-0.1665,0.547,0.2881,0.9493,0.4865,-0.013,1.1706,1.0007,-1.685,-2.2447,0.7321,0.0718,0.8082,0.0854,-0.9971,-0.4521,1.1706,1.7316,1.3167,1.177,1.0079,-0.5125,1.1184,1.1447,2.0111,-0.013,1.7912,1.4065,0.3346,1.3454,0.9716,1.9931,-0.3201,3.7815,0.03,1.3397,3.0944,-0.1345,-0.1187,0.9568,1.736
PRKCG,-0.3566,-1.685,-5.5735,-1.2142,-2.114,-6.5064,-0.5756,1.595,3.2826,1.8801,-1.0559,-6.5064,-2.1779,-4.6082,-6.5064,-5.5735,-3.816,-6.5064,-0.9132,-9.9658,-4.2934,-4.6082,-4.035,-3.1714,-1.3183,-9.9658,-2.8262,-9.9658,-5.5735,-1.7809,-4.2934,-9.9658,2.1313,-6.5064,-2.6349,-9.9658,-5.0116,-2.6349,-4.2934,2.7161,-4.6082,-4.6082,-6.5064,-1.05591511949,-4.2933860282,-5.01154203784,-5.5735,2.19406905342,-9.9658,-9.9658,-5.5735,-9.9658,-5.0116,1.7229,2.1213,-3.458,-4.2934,-4.035,-9.9658,-4.6082,-6.5064,-0.8599,-6.5064,-1.1172,-6.5064,-5.5735,-2.3884,-5.0116,-0.0877,-4.035,-0.1031,-5.0116,0.8082,-2.9324,-0.1993,-1.8314,0.058,-2.2447,-2.5479,-6.5064,-5.5735,0.2762,-9.9658,-0.4325,-1.8836,1.105,0.679,2.7292,-0.9686,-5.0116,-3.816,-1.2142,1.3109,2.3816,-4.6082,2.233,-3.1714,0.099,-4.6082
PRKCI,4.9364,2.1411,4.1939,2.7029,3.1442,3.9337,4.6242,4.3349,4.2601,3.6359,3.7961,3.9022,2.5536,3.5718,4.1812,4.2111,2.667,3.7877,5.3413,3.1344,3.2752,3.87,3.4648,3.9365,4.1676,3.1844,4.3449,2.5487,3.6543,6.2151,4.0601,3.5547,4.7898,4.034,3.5009,3.867,3.832,3.644,3.5274,3.9626,3.1939,4.1668,4.4027,5.94862289885,5.88926450313,6.5102881211,2.8034,5.57945093973,1.8722,1.3623,2.753,4.1145,3.6289,4.7903,4.7986,3.5754,2.6579,3.0217,2.6418,4.4457,4.3562,3.2692,5.0635,3.8719,3.287,2.8897,2.93,2.328,3.417,4.1044,3.2018,2.2513,1.1833,2.5634,4.1828,4.5293,5.9796,3.8935,3.1228,3.1311,3.8993,3.7149,3.0498,3.6759,3.981,3.9847,3.838,3.8954,4.846,5.1202,3.705,7.1052,3.9327,4.309,4.9851,5.439,4.0331,5.3502,3.9709
