gene_name,TCGA-OR-A5J2-01,TCGA-OR-A5J3-01,TCGA-OR-A5J6-01,TCGA-OR-A5J7-01,TCGA-OR-A5J8-01,TCGA-OR-A5J9-01,TCGA-OR-A5JA-01,TCGA-OR-A5JP-01,TCGA-OR-A5JR-01,TCGA-OR-A5JS-01,TCGA-OR-A5JT-01,TCGA-OR-A5JV-01,TCGA-OR-A5JW-01,TCGA-OR-A5JY-01,TCGA-OR-A5JZ-01,TCGA-OR-A5K0-01,TCGA-OR-A5K1-01,TCGA-OR-A5K3-01,TCGA-OR-A5K4-01,TCGA-OR-A5K5-01,TCGA-OR-A5K6-01,TCGA-OR-A5K8-01,TCGA-OR-A5KO-01,TCGA-OR-A5KU-01,TCGA-OR-A5KW-01,TCGA-OR-A5KX-01,TCGA-OR-A5KY-01,TCGA-OR-A5KZ-01,TCGA-OR-A5LD-01,TCGA-OR-A5LG-01,TCGA-OR-A5LH-01,TCGA-OR-A5LJ-01,TCGA-OR-A5LK-01,TCGA-OR-A5LL-01,TCGA-OR-A5LM-01,TCGA-OR-A5LN-01,TCGA-OR-A5LO-01,TCGA-OR-A5LP-01,TCGA-OR-A5LS-01,TCGA-OR-A5LT-01,TCGA-OU-A5PI-01,TCGA-PA-A5YG-01,TCGA-PK-A5H8-01,TCGA-PK-A5H9-01,TCGA-PK-A5HA-01
SHC2,3.3993,4.0001,0.3573,2.1894,2.6043,5.1351,4.4529,4.2766,6.8132,5.2821,5.9732,5.6177,4.1111,2.7205,6.0392,2.6464,4.7991,5.2173,-0.3566,2.4623,5.0592,6.1741,4.5711,6.0494,2.4439,5.8588,3.5199,1.4065,4.2434,5.4138,2.0111,4.686,5.2254,0.6699,2.5413,3.3647,5.1748,5.1851,5.8171,7.1333,5.6702,6.1655,2.3704,1.4547,5.2161
SHC3,1.0293,-1.1811,-1.9942,-0.3752,-0.1031,1.0503,-0.1504,0.9935,-0.2498,1.4388,0.4016,0.5666,-0.8339,0.2522,-0.7834,-0.0425,0.517,0.1124,0.2029,-2.7274,-0.8863,-0.4325,-2.8262,1.692,-1.1172,1.3283,0.03,0.7832,2.1574,1.3567,0.099,-0.8339,-0.3201,0.5859,0.4761,-0.7834,0.4552,0.8883,-0.3383,0.3907,-0.5332,0.7321,0.2029,-5.0116,1.4756
SHC4,-3.816,1.2394,-2.8262,1.3846,-2.114,-2.0529,-1.4305,1.3397,-3.0469,-1.685,-0.9406,-5.0116,-1.2828,-1.2828,-4.2934,-0.9406,-4.2934,-6.5064,-2.4659,-2.9324,-1.1172,-5.5735,-2.9324,-1.3548,-2.2447,-4.035,-1.5522,-2.4659,-2.114,-5.5735,-2.9324,-4.6082,-5.0116,-4.6082,-0.8863,-5.0116,-1.0559,-2.9324,-1.9942,-3.0469,-0.9971,-4.035,-3.458,-2.8262,-5.0116
SHH,1.3511,0.4967,1.3051,0.3231,-5.0116,4.7597,2.3451,-1.5951,-1.2481,2.7721,-3.6259,0.8327,2.1444,-5.5735,-2.0529,2.9167,-2.1779,3.2065,0.6699,-1.1488,0.5271,2.6348,2.9784,1.3623,2.2452,1.3567,2.2783,-3.0469,-5.5735,5.2525,0.6969,1.2209,-6.5064,2.2842,1.0915,-3.3076,2.3048,-4.035,-3.1714,-6.5064,2.167,0.7999,-1.7322,1.125,-5.0116
SHISA5,7.0642,5.7944,6.3968,5.8888,7.4466,6.0319,5.7046,5.5841,6.2462,7.0427,6.3533,6.2928,5.4588,6.8445,6.4,6.6183,6.2087,4.9322,6.3562,7.1533,6.7637,4.951,5.878,6.3114,5.764,6.9852,5.5793,6.2617,5.051,6.7718,6.3491,5.765,5.7589,5.6764,6.2028,5.366,5.3913,5.7085,6.3884,7.0091,6.035,5.5261,6.2275,6.8213,6.0435
SHOC2,4.5374,2.8522,3.5187,3.6006,3.2988,4.4582,3.4048,3.8279,2.9729,3.2435,2.9319,3.2541,3.7773,3.0927,3.4984,3.7138,3.0757,2.6019,3.7028,3.4464,3.5124,3.5547,3.5449,3.3731,3.4102,3.6612,3.8167,2.9966,3.3535,3.7182,3.6486,3.7646,3.027,4.3097,3.2662,2.7508,3.6054,2.9319,4.0748,4.0198,4.5583,2.9356,3.2143,3.9002,3.5851
SIAH1,3.6961,3.6301,3.2722,2.6783,3.6289,3.7138,3.7804,3.325,3.8983,3.5073,3.8085,2.8661,3.7898,2.081,3.1475,2.5213,3.8289,2.826,3.981,2.7847,3.6827,3.0995,4.6416,3.4504,3.9289,3.8837,3.5174,4.0575,2.3106,4.5417,3.5187,3.6532,2.6647,4.1923,3.2587,2.6395,4.0225,4.061,3.5523,3.5779,4.0841,3.695,4.4536,4.5072,3.5535
SIK1,0.3231,0.03,2.8701,-0.0277,2.561,2.4701,1.4065,2.8381,-3.458,-2.8262,-0.7834,0.8647,2.727,-1.3548,-0.0574,5.1339,-0.8863,0.8961,0.5955,-1.2481,-0.5543,-0.3752,-0.4521,-1.5522,2.5388,-0.4719,-3.1714,1.3225,-2.3884,-1.8836,-2.1779,-1.4305,-1.0862,5.0803,2.3337,-0.3022,-0.7834,-2.3147,-0.394,-2.9324,0.3573,-1.8836,2.0979,1.8524,3.3192
SIK2,1.8242,2.0707,1.8282,2.7314,1.5165,0.7058,1.8996,1.8643,1.4441,2.3704,1.2756,0.8726,1.6327,2.9052,1.8918,2.5437,0.9191,0.4016,1.9895,2.8402,0.7664,0.7146,1.9968,1.8323,1.8683,2.3394,1.4808,2.236,3.2002,2.1862,1.0711,1.2394,0.1648,2.4332,1.3623,-0.394,2.5313,0.9038,1.5415,0.3796,1.9822,1.4065,1.4174,3.1195,1.2815
SIKE1,3.4997,2.4171,3.6405,4.0523,3.1781,3.4411,4.6742,3.5621,3.5009,3.6277,3.1475,4.4277,2.9243,3.1179,3.8561,2.5828,3.0619,4.018,4.4257,4.9069,3.0217,3.0056,3.5473,3.2359,3.6195,4.131,4.1244,3.9709,3.7291,3.4477,3.3506,4.2877,2.1862,2.0946,3.7432,2.1047,4.4337,3.3119,3.3435,2.2842,3.9929,2.8858,3.8561,3.309,2.6418
SIN3A,3.417,2.8137,2.4623,2.4571,2.9281,3.011,3.6301,2.9929,3.0654,3.5009,3.0038,3.4291,3.5174,3.6816,3.3163,4.0593,2.6464,1.3167,3.5657,2.685,3.1062,1.7403,2.8034,3.0163,3.3379,2.9224,2.6487,3.3105,1.5806,3.2174,2.6278,2.6487,1.8643,3.7204,2.6278,1.7828,3.4543,2.8014,2.299,2.4831,3.453,2.7073,2.2237,3.5535,2.6278
SIPA1,3.9617,3.5923,5.6622,6.0079,6.4719,5.6659,4.9552,7.1626,3.4411,4.4128,4.2951,4.4784,3.6497,4.9468,4.691,5.133,3.5349,4.3702,5.0308,6.2017,4.3896,4.8324,4.3256,5.0153,3.38,6.0616,5.427,5.6398,6.9644,6.6876,5.2369,4.9435,4.6445,3.9983,3.97,4.9041,3.9792,3.83,3.4843,1.9452,3.5149,3.8531,4.9892,4.2533,3.944
SIPA1L1,4.7016,4.673,3.1311,4.5361,3.3605,3.8769,4.7777,4.7415,4.3917,4.5473,4.6288,4.3009,4.7693,3.8095,3.9194,3.9534,4.9308,4.0091,4.8934,3.1892,3.5362,4.1547,5.044,3.9874,5.0396,5.5227,4.7613,4.7038,6.5434,5.2649,4.1069,3.5839,3.755,5.1371,5.2597,2.8582,5.0379,4.5874,4.001,3.1733,4.504,4.2706,5.3646,3.8249,5.3345
SIPA1L2,3.7324,0.4016,0.7579,1.3167,3.002,1.884,0.7579,2.328,1.0503,2.3479,0.9642,1.7617,0.9862,1.0983,1.0222,-1.4699,1.692,0.24,1.3454,1.0433,0.7493,0.0014,0.2762,0.7579,1.6785,1.9073,1.5514,1.412,0.2998,-0.3383,0.5666,2.1114,1.0151,-0.9686,1.1897,-0.4521,1.8762,1.6875,0.9419,0.3346,0.7321,1.9527,0.3231,0.6608,1.6327
SIVA1,5.7099,7.6211,5.7848,6.0824,7.0103,5.6804,7.3466,6.5752,5.36,7.6193,6.0719,5.1273,6.2608,5.8533,5.6837,7.3906,6.2321,5.5002,6.3829,6.2763,7.089,5.6384,7.2663,6.1685,7.4863,6.5931,6.079,7.2575,5.62,7.1705,6.191,6.238,5.5684,5.2184,6.3318,4.2943,6.633,5.2694,6.1488,5.2765,6.7974,5.66,7.0107,5.9234,6.0635
SKAP1,3.6737,-2.5479,6.9262,-0.6416,1.7009,-0.5125,-1.3921,-2.5479,-0.8084,4.9727,-2.2447,-0.7108,-2.1779,6.2865,-1.4699,-2.2447,-0.6873,-2.4659,-0.8863,-1.2481,7.8029,-0.2159,-1.5105,-0.7834,-1.5105,1.5709,-0.7108,-1.5105,-9.9658,-0.0277,5.2597,0.3346,1.6558,5.5482,0.5763,0.6608,-3.0469,2.8034,-1.7809,-2.7274,1.2576,1.2516,0.3796,-0.8599,0.0014
SKP1,8.6793,8.9415,9.309,8.9587,7.6931,9.3586,9.0823,8.7121,9.0678,7.8658,9.1506,9.149,9.887,9.3067,9.3086,9.0117,8.9023,7.8881,9.3909,9.5292,9.0122,8.2926,9.1455,9.7035,9.5441,8.3919,8.789,8.7932,5.3288,8.3307,9.4955,8.6048,7.8359,10.1398,9.0631,6.8888,9.5564,9.1123,10.1771,8.7713,10.6499,9.0178,8.5334,8.6168,8.6177
SKP2,2.2543,1.736,1.6187,2.6693,2.7889,3.0056,2.496,2.0004,2.236,2.5561,2.0218,1.6234,1.8484,4.6871,2.2693,2.5263,2.5658,1.3679,3.0217,3.2251,2.036,1.7316,3.4635,1.6649,2.4805,3.8905,2.8055,4.1441,3.1028,1.736,1.766,2.7826,0.2642,1.2636,1.7744,0.7664,2.0946,1.4756,1.9302,3.4648,1.4494,1.1577,2.6738,2.6895,0.8164
SLC25A31,-9.9658,-9.9658,-6.5064,-9.9658,-9.9658,-6.5064,-6.5064,-9.9658,-9.9658,-6.5064,-9.9658,-9.9658,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-5.5735,-9.9658,-9.9658,-9.9658,-9.9658,-5.5735,-9.9658,-6.5064,-9.9658,-9.9658,-9.9658,-6.5064,-9.9658,-6.5064,-9.9658,-5.5735,-5.5735,-9.9658,-6.5064,-6.5064,-9.9658,-9.9658
SLC25A4,4.4874,4.5553,3.8905,4.0584,1.7097,5.0471,4.5311,3.1393,5.9565,2.6441,6.1944,6.5373,4.9824,3.4933,4.2327,4.7746,4.3709,5.1433,6.4135,5.3562,4.7127,4.1732,5.061,5.6023,4.7767,3.4569,3.2018,3.9384,2.4934,4.764,6.2223,4.178,4.7709,5.1688,5.8306,4.4277,5.5248,5.2017,4.9294,5.0135,5.6792,5.3705,3.9938,5.0545,3.7421
SLC25A5,7.2302,8.3046,6.1548,7.7206,7.2006,6.3637,8.2791,7.2202,8.3978,7.2978,8.508,8.4324,8.2217,7.9171,7.7092,7.3546,7.948,7.8292,8.0678,7.325,7.4924,6.7477,8.0098,7.375,7.9009,6.3464,6.8587,7.294,3.4596,7.2432,8.3208,8.9504,7.6923,7.7618,8.2771,6.5793,7.9866,8.9538,8.3151,7.1374,7.7206,9.1756,8.5783,7.6508,8.4388
SLC25A6,-1.0164999999999995,-0.6760999999999999,-1.3411,-1.28865,-1.0471999999999997,-1.5879,-0.6773999999999996,-0.7743500000000001,-1.0927499999999997,-0.7563500000000003,-0.6051000000000002,-1.4372499999999997,-0.7840499999999997,-0.9200999999999996,-0.6459999999999999,-1.3531,-1.01465,-1.44745,-0.4465500000000002,-0.7727500000000003,-0.5941999999999998,-1.4628,-0.8808999999999996,-1.0294,-0.6903499999999996,-1.1698999999999995,-1.3524499999999997,-0.96835,-1.65115,-0.56935,-0.6150000000000002,-0.6861999999999995,-0.7618999999999998,-1.0117499999999997,-1.1475999999999995,-1.30085,-0.5907499999999999,-0.3963999999999998,-1.4924999999999995,-1.26645,-1.1498,-0.2239500000000003,-0.5287999999999995,-1.10575,-0.7196499999999997
SLC27A1,3.8798,5.2265,3.7389,5.3519,3.5399,5.8985,3.1011,3.5374,4.9973,4.9654,3.9673,4.3958,5.2192,1.3051,3.3293,5.5248,2.9544,4.6112,3.2049,4.9132,4.3979,3.1749,4.3184,4.9505,4.041,4.3772,4.991,3.6657,5.3227,5.0845,3.9691,4.5161,4.4706,5.4186,3.7794,3.7762,5.6247,5.916,5.8138,5.2265,6.8306,5.8672,3.8769,2.9562,4.0901
SLC27A4,3.2251,3.7302,3.7667,4.562,4.1019,3.6994,4.8798,4.4556,2.8562,4.3075,3.4726,3.2174,3.9552,4.0867,1.9302,4.3951,3.1765,3.7836,3.1604,4.2684,3.6703,4.1748,4.554,3.6543,3.5718,3.4648,4.8525,3.6703,2.4727,4.4417,4.0136,4.2304,3.1733,4.4061,2.727,2.876,2.7551,3.1491,4.5503,4.5904,3.8551,3.0688,2.7805,3.8541,3.6463
SLC2A1,6.6348,6.3577,2.9729,4.8675,4.981,4.9194,6.1365,5.2743,3.8541,5.9158,4.4033,4.4115,5.1359,7.6238,5.1819,6.0208,4.0824,3.8033,4.2795,6.3138,3.9746,2.5561,4.7225,6.2856,6.0609,4.6988,5.3848,6.1647,1.8078,3.868,4.1604,4.756,3.9099,5.4323,4.4013,2.5536,7.1812,4.9924,5.3456,5.2521,5.3013,4.3155,3.1733,-1.1172,4.0028
SLC2A2,-9.9658,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,-6.5064,-9.9658,-9.9658,-5.5735,-9.9658,-6.5064,-9.9658,-5.5735,-9.9658,-6.5064,-9.9658,-9.9658,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-3.6259,-9.9658,-9.9658,-9.9658,-5.5735,-9.9658,-9.9658,3.6451,-9.9658
SLC2A4,0.2154,-2.3884,-2.114,-1.2142,-1.9379,4.1178,0.605,-1.7809,0.3115,2.7763,-0.0425,-1.8836,0.9419,-0.2159,-2.8262,1.3051,-1.4305,-2.114,0.8408,1.766,3.9412,-0.394,0.03,1.4652,-0.0725,1.4962,0.3573,1.7009,1.105,0.9268,2.5707,2.043,-1.5105,1.7617,2.4171,-0.5125,4.3349,0.24,4.652,-0.7346,5.911,1.412,-2.114,0.044,-2.6349
SLC38A9,2.2268,2.5313,4.3155,3.6646,2.6828,3.4129,3.6324,2.0673,2.8681,3.1179,2.5363,2.4908,4.0091,4.3674,1.787,2.0946,2.0776,2.1894,2.609,3.402,2.5288,2.6278,3.4583,2.7889,3.4277,2.8341,3.5657,3.1261,2.2513,1.8918,3.0927,2.6161,1.3511,2.9205,3.9865,1.7744,3.8521,2.945,4.149,3.2826,3.7529,2.4252,3.4517,3.29,2.1247
SLC3A2,7.0228,6.691,6.1418,7.1927,8.5985,7.02,6.7618,6.9196,6.1524,7.3483,7.1949,6.4652,6.8836,7.5829,5.7206,7.6197,6.2003,6.8571,6.6589,7.4927,7.5034,7.1977,6.4678,6.4967,7.841,5.4019,7.6929,6.7238,5.6361,8.2888,7.4121,8.2511,5.6693,8.2815,6.5197,6.4167,6.793,7.0443,6.3848,7.3532,7.4576,6.2828,5.6693,5.2706,6.1847
SLC7A5,4.433,3.8541,2.8819,1.6695,2.4465,1.1382,2.4675,2.2813,-1.4699,3.0825,1.3225,3.6405,0.9191,3.7421,0.4125,3.6827,-0.8084,1.2394,-0.2328,0.8805,2.7951,1.3623,3.6451,0.6425,2.9637,-1.1488,1.4911,1.595,-3.6259,2.128,0.6699,3.795,0.3796,2.0004,1.196,-2.1779,1.0573,2.4753,0.2998,-2.5479,1.5758,1.4281,0.6239,1.5998,1.0007
SLC8A1,-0.7108,0.1903,-2.3147,-0.8084,0.044,-1.7809,-3.816,-3.816,0.6425,-1.2828,0.4657,0.9789,1.3735,0.3796,1.4174,-4.6082,-2.2447,-2.9324,-0.7588,-3.816,-0.8339,-4.035,-0.1665,-5.5735,-5.0116,-4.6082,-1.8836,0.0158,-2.1779,-2.2447,-4.035,-3.3076,-1.3548,1.5661,-3.6259,-2.5479,-2.8262,2.7805,-2.3147,-0.8863,-2.6349,1.4808,-3.0469,-0.6873,-2.1779
SLC8A2,-1.9379,2.1114,-0.4325,-1.0559,-0.1993,0.4233,0.8246,-0.1031,-2.114,-4.6082,-1.1172,0.9191,-0.6873,-1.8314,-1.685,-0.5543,-2.8262,-2.3147,-1.8836,-0.2845,-6.5064,-1.2828,-3.3076,1.1316,-0.7834,0.346,0.5955,-3.3076,-4.6082,-9.9658,1.196,-0.8863,-3.3076,-2.114,-0.4719,-6.5064,1.8524,-1.2142,0.5955,-3.6259,1.2636,-2.4659,0.679,-5.5735,-2.0529
SLC8A3,-5.5735,-0.8084,-5.0116,-9.9658,-6.5064,-4.035,-0.394,-5.0116,-5.5735,-6.5064,-9.9658,-5.0116,-2.2447,-4.035,-6.5064,-5.0116,-9.9658,-3.816,-3.6259,-4.035,-9.9658,-5.0116,-4.6082,-3.816,-4.6082,-6.5064,-2.5479,-9.9658,-5.0116,-4.6082,-2.6349,-9.9658,-3.816,-9.9658,-0.4921,-9.9658,0.6239,-4.6082,-2.6349,-9.9658,-0.6643,-1.9942,-2.7274,-3.6259,-5.5735
SLC9A1,4.2936,4.5079,3.417,4.1392,5.8407,5.1792,5.0317,4.8837,4.49,3.5362,4.6065,4.1724,4.0427,4.8856,4.3421,-1.2828,4.3611,3.3897,4.2571,4.5117,3.945,4.3931,4.3924,4.2204,4.5663,5.4002,4.3278,3.5596,4.1579,3.2692,5.2691,3.027,4.0558,3.7836,4.9184,3.6289,4.6242,4.6634,4.6697,4.4169,3.9929,3.8431,3.87,4.0348,4.2601
SMAD1,2.4985,1.2934,1.3051,1.3051,2.982,2.5658,1.6964,1.5115,2.5536,1.3397,2.2268,2.0946,2.685,1.3956,2.1702,1.9527,1.9564,-1.3921,2.6232,-0.3752,1.1316,-0.8339,2.2391,2.409,1.0151,0.8488,1.3454,2.8916,-2.2447,0.4552,1.9188,1.105,1.0007,1.9302,0.6425,-0.4521,3.2143,1.9415,1.6327,0.6145,2.9637,2.2482,0.3231,3.7741,1.7702
SMAD2,6.7908,5.5543,4.0295,5.8148,4.1692,4.585,4.7898,4.5844,4.4874,5.5097,3.6219,5.1664,4.8202,6.062,4.3772,5.4397,3.6136,3.0217,4.562,5.1635,5.6285,3.2781,5.0343,4.1883,4.6077,3.8541,4.7991,5.0605,3.4007,3.5047,4.7819,5.7032,3.0145,6.1481,3.7794,3.2096,5.9468,5.218,5.2001,3.5324,5.4383,4.3562,4.3399,4.8233,4.481
SMAD3,3.4251,1.7403,1.6695,2.9857,4.0427,3.5754,3.0074,2.1988,1.3283,4.0304,1.5998,1.4911,2.9167,2.8838,2.1957,3.4398,2.128,0.1776,2.2299,3.2766,1.7273,1.3109,2.2693,2.5036,3.287,3.0411,3.0074,3.2496,1.8722,2.7051,0.9115,3.1701,1.334,3.7291,1.1833,0.346,3.4907,1.2023,1.6558,1.5415,2.409,2.081,-0.8339,4.4523,1.8404
SMAD4,4.5583,2.6464,2.1606,3.1701,3.0757,3.1637,3.0515,2.8681,2.971,2.2842,1.8996,3.6759,3.6804,3.6289,3.4277,3.3407,2.128,0.9268,2.7095,2.561,3.1939,1.2455,3.7083,2.1476,2.8661,2.9839,2.7336,4.6282,1.1706,1.8996,2.3649,3.0757,1.4065,3.7794,1.4281,1.4494,3.6725,3.402,3.0515,2.3251,0.1903,3.0637,2.4412,5.0734,2.5924
SMAD5,2.7721,2.7826,2.5585,2.3251,2.6114,3.1179,3.0393,2.7401,2.7784,1.7097,2.8916,2.6232,3.6657,3.6018,3.2959,2.3536,3.034,2.128,3.4075,1.884,2.9655,3.1062,3.3938,3.6301,3.0038,3.6669,3.0568,3.8218,1.4494,2.8462,2.8402,3.4061,2.2452,3.795,2.9128,2.0183,3.9819,2.8321,3.6532,2.8482,4.1441,2.9765,3.0533,3.7226,2.5112
SMAD6,2.8542,0.3346,2.0289,0.058,1.3051,-0.0574,1.736,0.346,-1.4305,-1.4305,0.2881,0.4125,-0.4325,0.1519,1.4704,1.8801,0.3346,-2.8262,1.3791,-2.8262,-0.2159,-0.6873,0.0158,2.4171,-1.2142,-2.0529,1.2455,0.7916,0.4447,1.884,0.547,-0.6873,1.766,-0.6873,-0.8084,-2.1779,0.8883,0.6425,-2.2447,1.1117,0.5069,-0.1345,2.9802,3.9719,1.9601
SMAD7,4.4951,2.9071,1.2023,2.4805,3.4933,4.4263,3.2752,3.793,2.3953,2.651,1.4547,2.3536,2.6783,3.0723,3.6312,1.6187,3.1393,0.8246,3.4398,2.7951,2.561,1.9188,3.1409,3.345,3.5312,2.2113,3.2267,3.3163,0.9716,2.5087,2.128,1.6327,2.3926,2.685,0.8246,1.3901,3.1813,2.236,2.2901,2.3193,2.299,1.8119,2.3019,5.6874,1.5465
SMAD9,1.0847,0.0854,-2.3147,-2.114,-1.7809,0.4016,-2.114,0.2642,-2.9324,0.1124,-1.5105,-2.6349,-2.3884,-1.6394,-1.9942,-4.035,-1.4305,-1.7322,-0.4921,-1.6394,-2.5479,-2.1779,-1.5522,1.3283,-1.9379,-1.6394,-0.0877,-1.9942,-1.3183,-1.5951,-1.2481,-0.4921,-1.5105,-2.5479,-0.9686,-2.9324,1.4281,-1.4305,-1.9942,1.1897,-1.1811,-1.8314,-1.7322,-0.9686,-2.3884
SMO,2.7572,2.5288,-0.4719,2.7508,5.0063,3.2466,-1.1488,2.9893,0.2277,3.3842,-0.2845,-1.4305,0.2762,-0.1345,-2.4659,2.7139,-0.8599,-3.3076,-0.5125,2.0673,1.8604,-1.3921,2.1734,3.3336,1.4281,3.1112,0.099,1.7009,2.909,0.9268,2.4623,2.6805,2.233,2.2783,1.2875,-0.7346,2.7073,-0.0725,3.3264,-3.0469,2.824,-1.1488,-2.1779,3.4778,-1.3548
SMPD2,2.2144,1.8524,1.8604,0.3573,3.8228,1.8323,2.9013,2.0325,1.8604,2.0569,2.2082,1.46,2.5924,2.362,1.4011,2.676,2.2603,1.9638,2.3732,2.5511,2.6533,1.7097,2.9929,2.3508,1.4962,3.1212,1.9895,3.3506,1.6604,2.2783,3.0723,2.0254,2.2513,2.8381,2.0742,2.2082,1.3623,2.3649,1.9822,2.1541,2.0218,2.1411,3.2496,2.9148,2.0535
SMURF1,3.616,3.5547,2.3704,4.0091,3.0774,4.0824,3.5923,2.6962,3.3163,3.9524,2.6647,2.96,3.9012,4.4536,2.6828,3.47,2.7594,1.5806,2.9581,2.2113,2.6783,2.3366,2.9581,2.8916,2.9692,2.5972,3.0163,2.7292,1.177,2.4857,3.3883,3.1924,1.5854,3.7593,2.4359,1.7489,3.4088,3.0515,3.9938,1.5064,3.4102,2.328,3.0428,3.573,3.906
SMURF2,3.1765,1.4335,1.9302,2.5462,2.183,2.5263,1.6649,2.4831,1.674,2.8502,1.5563,1.6558,1.9822,2.9281,2.0638,2.5388,1.3051,-0.1031,1.1184,3.0002,1.5612,0.537,1.7995,2.9765,1.2815,2.2573,2.1047,2.8974,1.7995,1.1833,1.334,2.043,0.7664,2.4779,0.547,1.5013,2.971,1.9527,1.9601,2.6325,1.9302,2.2901,1.0779,2.9618,0.9862
SNAI2,3.0323,2.0111,1.5806,2.3564,6.0549,4.439,2.5313,4.2373,4.0799,3.6905,2.8341,2.4857,1.8201,0.4016,2.7227,5.4125,2.4225,0.3907,3.2251,2.5828,2.3394,2.0604,3.0825,4.6271,4.2495,2.4306,3.5779,5.082,4.6041,2.3898,0.2762,1.7912,0.24,2.6487,2.3732,1.4388,2.2753,1.816,0.7832,3.1749,2.8117,1.2333,1.2696,5.6744,1.2333
SNW1,4.6047,4.6445,3.9719,4.5479,4.9978,4.5274,4.9331,5.5383,4.1194,4.9801,4.2056,4.1376,4.7517,4.5117,4.7772,5.2559,4.5002,3.9166,4.8773,5.2369,4.8714,3.6359,5.4479,4.3569,4.0313,4.322,4.4958,5.4496,3.3703,4.936,4.3119,4.6142,3.4556,5.404,4.4887,3.1112,4.97,4.3075,4.7908,4.1515,5.3064,4.352,4.844,4.6645,4.7592
SOCS1,0.7058,2.7007,4.4996,3.8075,2.8955,3.6804,6.231,3.2481,3.1062,2.6984,4.6445,3.9947,1.1706,3.1458,2.1894,2.8502,4.9026,4.1236,2.945,3.8411,0.9419,4.7127,5.6291,2.2872,5.6288,4.1128,2.7594,3.8973,4.706,2.7594,2.4198,2.3953,2.0878,4.1515,3.7857,0.7579,3.74,1.4494,1.766,3.1717,1.8524,0.679,6.9203,1.9931,2.7931
SOCS2,5.0059,0.7407,4.427,3.5669,1.2756,5.7383,2.7379,5.3761,3.2205,1.3051,3.2541,3.4237,4.0636,2.4412,2.05,3.1245,3.9838,1.1316,3.4304,4.2072,1.5612,3.7006,3.7017,3.4398,1.8801,3.9041,3.5262,2.4306,3.1669,0.4761,5.1692,2.3106,3.0092,3.8818,2.7357,4.2412,3.8461,2.876,4.4384,3.6532,3.8778,2.8838,3.4143,4.7176,3.6066
SOCS3,3.6219,3.7138,2.0569,2.6693,5.9521,4.0366,2.8219,2.2144,2.3536,3.3647,1.2992,3.4437,1.1833,3.7182,2.8994,4.4162,3.9327,2.0465,0.6425,0.2998,3.8269,2.2931,0.9862,2.9525,2.7401,2.5112,3.1228,3.9099,-0.6643,1.9149,3.7571,2.2931,3.1556,2.7205,3.1195,0.8327,1.9527,2.8158,1.2271,0.3907,1.2992,3.0825,3.8729,3.9765,3.3897
SOCS4,1.5064,2.0878,0.1648,1.196,1.6964,1.4441,1.9111,1.3956,1.1512,2.5188,1.1512,1.9302,2.4649,1.736,1.5465,1.9638,1.2333,0.044,1.2209,0.8961,1.9377,1.2875,2.7117,0.9268,0.7233,1.2516,1.6875,1.4065,0.2762,1.3051,1.3846,1.5806,0.9862,2.4727,1.3846,0.1388,1.8722,1.4859,2.6895,1.2815,1.9859,0.9343,2.0289,2.0004,1.8036
SOCS5,2.5238,1.6558,2.0395,1.5316,2.1411,2.3564,1.7229,2.0395,2.9911,2.2813,3.0498,2.7572,2.5238,2.3337,3.1212,2.5163,2.9692,0.099,2.3898,1.8363,2.362,1.2815,2.5876,1.8444,1.2455,1.9034,1.7446,2.1247,0.3346,1.2271,1.816,1.4962,1.2271,2.6647,2.0535,1.0573,2.2299,2.3019,1.9601,1.8242,2.6138,2.6805,2.296,3.3605,1.3901
SOCS6,1.9786,1.0847,0.547,0.434,1.2934,1.3735,1.3283,0.8488,1.2333,1.1897,0.5069,1.8484,1.6964,1.4756,1.6558,1.8242,0.8246,0.3907,1.1512,0.8883,1.6045,0.2522,1.7828,1.2516,1.4065,0.9568,1.1512,1.2696,0.7664,0.517,1.196,1.8879,0.6608,2.5036,0.6969,0.7748,1.2023,1.9527,1.3397,1.0433,1.0915,1.7702,1.2516,3.3591,0.5955
SOCS7,3.3464,1.4547,0.5763,1.0983,-0.0877,1.7185,1.8444,1.46,1.2934,1.7995,0.7832,-0.1031,1.2516,3.2811,1.5415,3.7127,0.1257,-0.8339,2.9893,2.0535,1.4756,0.6145,1.5612,0.9115,1.2992,2.0707,0.6239,1.816,0.5859,0.5069,1.0363,1.8996,-0.3566,2.183,-0.1187,-0.3201,0.8327,1.8604,1.0779,0.7146,2.1247,0.5955,0.1648,2.5163,0.2998
SOD2,5.6893,6.3429,6.6143,5.9479,7.5241,4.8763,7.1826,6.2797,7.9805,6.3514,7.3898,9.3366,6.6683,6.23,7.3752,6.7158,6.1303,7.6571,6.1212,4.8675,5.9442,5.8696,5.9148,6.4,5.9725,6.5993,5.3445,6.3393,4.2803,5.8543,7.2938,4.951,7.4487,7.7873,6.6194,5.9556,5.6665,7.6646,5.5641,5.7703,6.3546,7.9777,5.854,8.1693,7.1423
