gene_name,TCGA-N5-A4R8-01,TCGA-N5-A4RA-01,TCGA-N5-A4RD-01,TCGA-N5-A4RJ-01,TCGA-N5-A4RM-01,TCGA-N5-A4RN-01,TCGA-N5-A4RO-01,TCGA-N5-A4RS-01,TCGA-N5-A4RT-01,TCGA-N5-A4RV-01,TCGA-N5-A59E-01,TCGA-N5-A59F-01,TCGA-N6-A4V9-01,TCGA-N6-A4VC-01,TCGA-N6-A4VD-01,TCGA-N6-A4VE-01,TCGA-N7-A4Y0-01,TCGA-N7-A4Y5-01,TCGA-N7-A4Y8-01,TCGA-N7-A59B-01,TCGA-N8-A4PI-01,TCGA-N8-A4PL-01,TCGA-N8-A4PM-01,TCGA-N8-A4PN-01,TCGA-N8-A4PO-01,TCGA-N8-A4PP-01,TCGA-N8-A4PQ-01,TCGA-N8-A56S-01,TCGA-N9-A4PZ-01,TCGA-N9-A4Q1-01,TCGA-N9-A4Q3-01,TCGA-N9-A4Q4-01,TCGA-N9-A4Q7-01,TCGA-NA-A4QV-01,TCGA-NA-A4QW-01,TCGA-NA-A4QX-01,TCGA-NA-A4QY-01,TCGA-NA-A4R0-01,TCGA-NA-A4R1-01,TCGA-ND-A4W6-01,TCGA-ND-A4WA-01,TCGA-ND-A4WC-01,TCGA-ND-A4WF-01,TCGA-NF-A4X2-01,TCGA-NF-A5CP-01,TCGA-NG-A4VU-01,TCGA-NG-A4VW-01,TCGA-QN-A5NN-01
TRADD,1.5115,2.1798,3.1112,3.4034,4.0233,2.7572,1.4547,2.7551,2.9674,1.6695,1.9931,3.1278,3.0876,2.1313,4.1186,2.1734,2.9413,1.934,2.0147,3.7518,3.5124,2.667,2.5313,2.081,2.1378,3.7888,2.3981,2.4035,3.3235,3.1062,2.043,1.6649,3.7182,4.5034,2.2633,2.4008,2.4279,3.3689,4.0892,3.4504,3.1458,3.5098,2.9655,3.1924,2.043,1.9264,3.1685,2.9948
TRAF1,0.8647,-0.3022,0.4761,0.3115,0.1903,0.2998,1.4065,2.3981,0.1776,-0.013,1.2756,1.0847,-0.5756,1.0433,1.1641,-0.2498,-0.2159,-0.6873,-0.6193,-0.1031,0.3231,1.0007,-1.1488,1.0915,0.3115,1.0222,1.2756,0.679,1.2333,-0.3383,0.3573,-0.1187,2.5876,1.5465,0.058,-0.2159,-0.3201,2.9356,0.0014,-0.1993,0.9789,0.058,0.6145,0.5568,0.24,0.3231,-1.1811,-1.1172
TRAF2,3.4048,4.0357,3.9393,3.6589,3.8818,3.0323,3.8944,4.5711,3.055,3.4894,3.421,3.7006,2.4386,3.402,3.5839,4.0506,4.3406,2.6418,4.2358,3.9819,3.7138,4.523,4.0619,3.2251,4.0593,3.5779,3.2374,3.4451,2.9243,2.4306,3.3393,3.0602,5.2457,2.8442,2.4359,3.4251,3.0654,3.1669,3.6219,3.6816,3.2189,3.8136,3.417,3.9175,3.772,2.685,3.8541,3.2915
TRAF3,2.6161,2.0004,2.6302,1.8036,2.0395,1.816,3.421,1.884,3.2511,2.296,2.5363,2.4831,2.0218,2.2051,2.8199,2.5972,2.9802,0.6969,2.9243,2.2082,2.4252,2.5137,2.1702,3.5572,1.5216,2.8582,2.7594,2.0604,1.6558,1.7273,2.1798,2.2543,2.9618,2.3564,2.9262,1.949,3.1261,2.7249,3.8866,1.8801,2.05,2.5137,2.2113,2.8361,2.7314,2.0254,3.3393,2.3451
TRAF3IP2,4.3321,4.6253,4.7383,4.7501,3.162,3.9956,2.3677,4.582,3.4358,2.3704,4.756,4.1764,4.215,4.3869,5.1776,4.1433,3.8531,4.3292,3.6417,5.6499,3.9654,2.6302,5.0666,3.5486,4.8375,2.4857,2.982,3.9691,4.6894,3.8827,4.9519,3.3221,4.14,3.3293,3.1507,3.8905,3.944,4.7138,2.3019,4.2899,3.5047,3.7138,3.1588,3.3017,4.2189,3.8581,4.3449,4.1044
TRAF4,5.4246,4.0756,4.8704,5.2586,5.569,4.0295,6.2234,6.0211,5.3611,5.1215,4.7027,4.8915,6.2862,5.5258,5.9533,5.6186,4.9279,4.9603,4.5324,6.4995,5.8377,6.4793,6.1898,6.4055,5.2676,5.7233,5.6539,4.4263,5.3865,5.7293,6.1451,5.9084,4.6999,4.3862,5.4996,6.4406,5.5398,4.9533,4.9773,4.7533,6.379,5.6256,5.1879,5.2122,5.3016,4.0909,6.0328,5.2091
TRAF5,4.0841,1.8282,3.5535,2.4805,2.1766,3.4726,3.1749,4.2134,3.0163,2.328,2.7227,2.4225,2.6556,2.6693,3.1228,1.6512,2.2543,1.4652,2.2206,1.6234,1.5563,2.7444,1.1641,4.1368,3.0688,2.9262,2.3788,3.4726,3.6646,2.4753,2.982,3.2034,1.8918,2.3536,2.1925,2.3508,1.5612,3.1079,3.1162,0.9789,1.8564,1.4808,2.2113,3.1653,3.208,3.3192,3.417,2.1247
TRAF6,1.334,0.7579,1.1833,0.9268,0.1648,1.1833,1.2875,0.7579,1.6964,0.3907,0.5069,0.517,1.0222,1.1382,1.2992,1.3225,0.0718,1.1577,-0.6193,0.8647,1.334,0.4657,0.4761,2.3926,1.692,1.7316,1.3901,0.7493,0.8647,1.3511,0.605,0.3346,0.4233,1.3901,3.0163,2.2206,1.0573,1.4808,0.9191,0.8726,0.5763,1.4704,0.9268,1.4652,1.8242,2.9562,1.6281,1.412
TRDN,3.2065,4.518,-0.2671,-2.3147,-1.8314,-9.9658,0.9115,-4.6082,0.2881,-6.5064,1.9226,-9.9658,-9.9658,-9.9658,-9.9658,-3.816,-3.816,2.8701,-4.035,-5.0116,0.0718,-9.9658,-5.5735,2.2872,-2.4659,-4.2934,1.0433,0.5271,-5.0116,4.0153,-2.8262,1.736,-1.685,-9.9658,5.1111,3.7072,-9.9658,-5.5735,-9.9658,1.3167,-9.9658,-9.9658,1.4335,-9.9658,-5.5735,6.11,-9.9658,-4.2934
TRHR,-4.2934,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-5.0116,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-6.5064,-9.9658,-9.9658,-9.9658,-6.5064,-9.9658,-9.9658,-5.5735,-9.9658,-9.9658,-9.9658,-9.9658,-5.5735,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-5.5735,-5.5735
TRIM25,2.6579,1.9264,3.2496,2.5658,2.96,2.6441,2.7721,3.6748,3.8147,2.2573,2.3193,2.3981,3.1393,3.7919,3.5009,3.1507,2.6185,1.8282,1.4065,3.0961,3.6928,3.0619,2.5876,3.773,3.3235,4.0969,2.4386,3.0181,3.1377,2.6232,2.6441,2.3164,3.7496,3.162,2.609,1.2209,3.1475,3.1045,3.8769,2.0111,4.0445,4.0935,2.7227,3.1829,3.7204,2.8936,3.7061,2.8462
TRIP10,3.4907,3.9384,4.245,5.2525,4.6142,4.441,4.6288,4.834,4.5602,4.6159,4.734,4.3737,4.5916,4.2914,4.9165,4.499,5.1647,4.7682,5.0592,6.4976,5.4503,4.8289,4.5274,4.1351,5.0981,5.4466,4.1883,3.5498,4.4542,4.6428,5.174,3.6748,5.0374,4.2728,3.8964,3.9506,4.4054,5.2335,4.7329,4.594,4.2958,5.9103,4.4542,4.6491,5.1827,4.3213,4.2048,4.9644
TRIP6,4.6697,5.7687,6.4365,5.8778,6.0851,5.9616,5.3498,6.0304,5.248,6.6162,5.2563,4.9846,7.1429,4.613,6.2116,6.1944,5.0387,4.2721,6.4572,6.6209,5.853,6.2007,6.6065,5.1494,6.4311,6.4877,5.7769,5.7442,6.2694,5.8525,5.2177,5.251,6.8857,6.5805,4.8243,5.709,5.7898,5.9122,6.624,5.5738,6.9622,6.2333,6.9466,6.5961,5.6982,5.3502,6.0851,6.3361
TRPC6,-1.1172,-0.6193,0.9789,1.3735,-1.8836,-1.1172,-3.0469,-2.5479,1.8078,-2.2447,-0.9132,-2.4659,0.1903,-1.9942,-0.2671,-0.1665,-1.3183,1.2023,-2.8262,-2.3147,0.5666,-1.5522,0.7233,2.4171,-0.0725,-2.4659,-0.2671,2.3592,0.9716,-2.1779,-2.1779,2.4492,-4.035,0.346,2.128,1.8363,1.3167,0.8488,-2.7274,-0.9132,-2.8262,-2.114,-0.2159,-3.0469,-0.0425,0.537,-0.4325,-0.0725
TSC1,2.3843,1.7229,2.8701,1.4652,3.1717,2.7742,3.0038,2.9109,1.9111,2.2452,2.6918,2.5585,1.9302,2.5437,2.2391,2.0673,1.7702,2.3019,1.8201,1.105,2.5756,3.0074,1.8036,2.5462,1.9377,2.1766,2.1411,2.7784,2.043,2.6487,2.004,1.8918,1.5902,2.3592,2.2723,2.6114,1.6512,1.9822,2.2391,1.4335,1.9638,1.7786,1.9931,1.9034,2.3508,2.7117,2.108,1.6093
TSC2,5.9439,5.2327,5.9591,5.8329,4.6594,5.3716,5.5996,5.9241,5.5311,6.4699,5.2976,6.1079,4.1844,5.0824,5.3205,5.7924,4.7099,4.8525,6.1967,5.2777,5.0206,5.6197,5.6932,5.9598,5.7071,5.3367,5.3968,6.5089,5.8324,5.4002,5.7528,5.2373,4.5417,5.3512,4.905,5.1712,5.8001,6.1295,5.4526,4.7908,5.3089,4.8788,4.9393,4.9833,5.439,6.3363,4.9538,5.2411
TSHB,-9.9658,-9.9658,-3.816,-9.9658,-9.9658,-9.9658,-2.8262,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-3.816,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-3.816,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658
TSHR,-9.9658,1.0983,-3.1714,-4.2934,-9.9658,-5.0116,-3.1714,-2.0529,0.7407,-9.9658,-1.4699,-1.8314,-6.5064,-2.4659,-0.6416,-0.6416,-5.5735,-1.2481,0.8164,-1.2828,0.0854,-2.6349,-1.1488,1.0711,-1.0559,-1.0262,0.2522,0.5568,-3.0469,-4.6082,-1.685,-4.6082,0.7916,-1.7322,-1.6394,-1.685,0.517,-0.9686,-3.1714,0.3796,-3.0469,-0.9686,0.7407,2.3423,-1.6394,1.9638,-4.035,-3.1714
TSLP,-2.8262,-0.4521,0.6608,-4.6082,-1.3921,-3.1714,-1.8836,-0.6193,-0.0877,-3.6259,-3.1714,-3.0469,3.6417,-4.2934,-1.9942,1.787,0.434,-6.5064,-6.5064,-2.4659,-0.013,-4.2934,-5.5735,-1.5951,-1.0862,-4.035,-2.9324,-1.9379,-0.3022,-5.5735,-1.0262,-4.6082,-3.1714,-0.3383,-0.6873,-3.6259,-1.685,-3.0469,-4.6082,-1.1488,-4.035,-4.6082,0.1257,-5.0116,-4.6082,-0.013,-2.6349,-1.1811
TTI1,4.6999,3.835,4.2056,4.0994,3.863,4.7388,4.0816,4.6485,4.1236,3.8002,4.0679,4.1069,3.4156,3.7646,3.3163,3.9468,3.6532,3.8126,4.6905,1.8036,4.0028,3.9956,2.872,3.8451,4.1482,3.0376,4.1628,4.0601,4.5293,3.7378,3.7709,4.891,3.5887,4.1027,3.449,4.7629,4.1539,3.3061,4.1748,3.6417,4.9746,3.5875,3.8481,4.1002,3.1844,3.8571,3.4648,3.0092
TXN,7.4108,7.2295,8.1766,7.8953,9.4827,6.4175,8.1769,7.8179,7.8892,7.4329,8.096,7.6778,7.4543,7.8575,8.1495,7.1931,8.8931,6.9226,8.7065,7.9168,8.5981,8.3637,8.2592,5.7578,6.879,7.2165,7.2142,6.8856,7.5141,6.3306,7.5322,7.2141,8.9956,6.8554,5.7869,7.1329,7.4163,7.824,6.9708,7.3019,6.9333,7.8822,7.3463,8.3409,7.3791,6.6365,8.3316,8.0377
TXN2,6.677,6.2529,6.4155,5.8792,7.5683,5.7711,6.3368,5.967,6.619,6.3496,6.2709,6.3611,5.5417,5.7858,5.6445,7.2315,6.3297,6.0601,7.1119,5.8161,5.8836,6.0687,6.0166,6.6433,5.7401,5.7871,6.6914,6.0396,6.8504,5.8445,6.0354,6.0583,6.7305,5.8706,5.8033,5.5549,6.6836,5.6147,5.3107,6.8415,6.2491,6.4954,6.6107,6.4567,5.9591,6.3475,6.601,6.3906
TXNIP,5.6317,5.5411,4.6776,7.5635,5.6985,6.0764,4.166,5.426,3.6566,5.753,4.7033,6.4192,6.2258,5.0077,6.859,8.2221,1.3679,5.6862,3.8002,5.0488,6.4045,5.0519,5.4446,6.1163,7.134,6.9388,6.1805,6.6935,6.6476,6.2696,5.0828,4.3841,6.0081,7.2862,6.3124,5.8625,5.3484,8.0237,2.9281,6.7174,6.9931,5.0431,5.5239,5.0981,6.4573,6.6688,7.7883,4.6508
TYK2,5.8268,5.9298,5.4751,6.5705,6.7448,6.1465,6.0133,6.2095,5.0427,8.0031,7.0759,7.0818,4.8038,5.7228,5.8578,8.7093,6.5023,5.9096,6.8899,8.0014,6.7407,5.9565,5.645,5.7806,6.1845,6.1615,5.2657,5.1052,7.7179,6.0856,6.789,6.1765,6.6548,5.2149,5.7241,4.853,6.2922,5.6329,5.3466,6.1607,5.5258,5.7947,6.3329,6.3358,5.8455,6.406,4.8345,5.8588
UBC,9.0232,9.3927,9.9644,10.2758,10.5047,9.6692,9.4995,8.066,9.8381,9.9621,9.9259,9.6566,9.8932,9.1455,10.0964,10.1402,9.3979,9.2616,8.3649,9.5543,9.5814,7.996,9.6766,8.8127,9.7806,9.0493,9.5882,9.1949,9.3725,9.0424,9.5759,9.297,10.1448,9.9133,8.9761,9.2889,8.6693,9.5952,10.4695,9.5706,8.6431,9.5866,9.1986,9.655,9.7953,8.5803,9.0392,9.4516
UCP1,-4.2934,-6.5064,-0.1345,-6.5064,-4.035,-9.9658,-2.3147,-4.2934,0.3685,-9.9658,-3.3076,-6.5064,-5.0116,-3.6259,-2.4659,-4.035,-5.0116,-4.6082,-3.816,-3.816,-0.8339,-3.458,-9.9658,-5.0116,-6.5064,-5.0116,-9.9658,-9.9658,-4.035,-6.5064,-3.816,-4.2934,-5.0116,-0.5332,-5.0116,-2.114,-9.9658,-4.035,-4.2934,-9.9658,-2.3147,-3.6259,-4.2934,-6.5064,-9.9658,-9.9658,-2.9324,-5.5735
ULK1,3.483,3.945,3.5287,3.8023,4.5091,4.523,4.9978,3.9691,3.6566,3.9515,3.9892,3.5523,4.8294,4.5324,3.8167,4.2095,3.0376,3.8481,2.8799,3.3703,3.9147,3.2959,3.838,5.1048,4.2335,3.3787,3.9318,4.2899,4.7263,3.8905,3.4129,4.1053,3.2205,3.7656,3.7464,3.716,2.8994,3.8249,4.5392,3.1344,3.7888,4.0216,3.74,3.5669,3.9783,3.506,3.2796,3.991
ULK2,2.7314,1.6558,1.4335,2.0535,1.7489,2.5536,3.6018,2.4171,2.9375,1.9527,2.299,2.4252,2.1988,2.4831,2.7051,1.642,0.4865,1.3956,-0.2328,1.3225,1.949,2.0604,2.3564,3.0181,3.2343,1.2147,3.5312,1.7702,2.3222,2.4252,0.4233,2.2299,0.434,1.9527,3.6759,2.9205,2.2693,2.2051,3.867,0.8488,1.6187,2.1509,1.8036,0.2881,2.2693,2.2391,3.0428,1.6604
USP25,2.5363,2.376,2.2931,3.7127,2.05,1.7053,2.7117,3.2541,4.5098,0.7664,3.1212,3.1987,2.7422,2.6302,2.0076,2.676,4.2736,3.4804,2.0465,1.6281,3.4674,2.7784,2.9109,3.4075,2.8301,2.3788,2.791,3.2511,1.2085,1.9564,2.6418,2.6325,2.4063,2.8055,3.0774,3.4622,3.1653,3.2572,4.0523,3.3689,2.0395,3.4894,3.1844,3.1924,2.9224,1.9822,2.6302,2.0535
USP7,4.5705,3.9012,4.3039,4.7274,3.4358,3.9589,5.0144,4.7154,4.9055,4.1579,4.182,4.3342,3.8944,4.8605,4.8992,4.2728,4.811,3.9755,3.2205,3.1844,4.3883,4.89,4.7804,5.5454,4.6462,4.6089,4.3292,5.1027,4.6041,5.632,4.6053,4.7756,3.5899,4.4006,4.9117,4.7698,5.2649,4.7356,5.6032,4.0816,4.3306,4.4582,4.5473,4.3364,4.8555,4.538,4.857,4.5766
VANGL1,1.2271,0.346,1.4962,1.8323,1.8119,1.1641,1.4388,2.3953,3.1924,0.2154,1.9895,1.6964,2.7336,2.9262,2.4412,1.8078,0.1388,0.7579,0.7321,2.5658,1.4652,1.1316,1.7702,2.2299,2.0946,1.7954,2.05,1.4065,1.6695,0.7407,1.614,1.3109,0.5763,1.7575,0.7058,1.105,1.7489,3.0252,3.5596,0.7999,1.5661,2.0076,1.4174,2.8661,2.5511,0.7407,2.1798,2.1247
VANGL2,4.3148,2.7401,4.4108,3.6972,3.6077,4.812,4.7033,4.2833,3.9506,3.8983,4.2373,3.6509,5.1031,4.6012,4.0636,4.429,1.6695,2.4035,4.0739,3.5621,2.9857,4.8495,3.9515,5.119,4.2056,3.6861,3.6939,3.4569,5.4887,4.3681,4.2041,3.9356,3.2236,4.6583,4.0055,3.1556,3.9709,3.8501,3.3506,3.0127,3.9251,2.5288,3.705,3.4984,2.9562,3.5009,4.5491,4.7426
VASP,5.3565,4.9773,5.5868,6.1839,5.6996,5.298,4.4006,5.7019,5.3837,4.6645,6.093,6.2114,5.4851,5.403,5.6065,5.4644,6.0304,5.6918,4.9369,6.0798,6.1619,6.7244,6.5228,4.1318,5.6764,5.2487,5.6115,5.63,5.7772,4.8223,5.7976,4.9388,5.337,5.0009,4.5161,4.9842,6.1326,5.3906,5.4303,6.0014,5.382,6.3261,5.1704,5.5295,6.2106,4.6826,5.3374,6.5208
VAV1,-2.3147,-1.8836,0.0014,0.4125,0.1776,-0.5125,-1.2828,-0.0574,1.0642,0.7146,0.2029,2.7615,-0.9132,-0.4325,1.642,0.7999,-2.0529,-1.1811,-1.3548,1.8036,3.0446,-1.8836,1.5266,0.6425,0.9268,1.5854,1.7141,-0.0574,1.0433,-0.1031,1.177,0.0854,3.3032,0.5666,0.0014,0.6332,0.1124,2.1313,-1.3183,2.233,0.099,3.3221,0.0854,1.5013,2.6255,0.1388,-1.5105,2.1147
VAV2,2.8779,3.644,3.741,3.3148,2.7117,2.3222,3.793,4.4033,3.1311,2.2931,2.7444,3.551,3.4034,3.927,4.0645,3.7432,3.9847,3.2766,2.6441,2.6302,3.6497,4.402,3.8601,3.0791,3.162,3.2885,3.2915,4.1539,2.5536,2.4649,2.7336,2.6895,3.0757,2.3479,1.9749,3.5559,3.2632,3.4778,3.0654,2.6895,2.9857,4.309,2.8955,3.4251,3.5073,3.0358,4.1044,2.9013
VAV3,-0.0425,-1.1172,2.874,2.9013,0.2154,2.3816,1.2085,1.2756,3.6816,-0.4325,1.2023,3.245,4.4932,5.4111,2.7931,2.4597,-2.7274,0.688,-2.4659,4.8385,4.0118,3.6417,3.1955,0.058,1.7786,0.3115,1.125,4.6071,3.8411,-1.2142,1.5661,0.2154,0.2642,2.9729,-0.3566,-0.1504,4.7198,5.4397,1.9073,2.6647,0.1388,3.3911,-0.4131,2.4359,3.4143,2.3251,5.4559,1.4652
VCAM1,3.7919,2.4518,3.1685,2.578,1.7097,0.3573,3.1797,1.2516,3.2587,0.1257,2.5585,2.0776,2.9802,1.0915,1.3623,2.4857,0.2277,1.1641,1.7273,-0.6193,2.6208,4.4932,1.2815,3.6543,2.6579,4.4938,3.0619,3.0074,2.05,4.3349,3.1971,3.0688,6.0499,3.8739,2.6602,3.5706,6.1469,5.2196,-0.4131,3.0533,0.7916,1.7229,3.1028,1.3109,4.7203,0.2029,0.0854,3.7909
VDAC1,7.5205,7.9898,7.4764,7.117,6.8918,6.0751,7.4476,6.139,6.9515,7.5137,6.8911,7.4415,7.2868,8.1163,7.7251,6.7671,8.2876,6.9087,6.2081,6.3565,7.6021,7.3808,7.0754,6.6462,6.2357,7.2449,6.9674,7.1811,6.5911,6.3877,7.0464,6.7566,8.1831,6.2843,7.7183,7.5788,7.4534,6.458,7.6557,7.0867,6.6452,7.2414,7.5533,7.1712,7.0822,7.3221,7.6875,7.6421
VDAC2,7.3489,6.9416,7.5701,9.2122,6.3315,7.0159,7.3593,6.0921,6.5892,7.8595,6.4491,6.9927,6.9391,7.6231,7.3062,7.4095,8.3483,7.5499,6.5311,6.9311,8.403,7.4075,6.9148,7.202,7.0619,7.9657,7.4616,7.4955,7.1302,7.2805,6.832,6.6624,6.9881,8.9793,7.916,7.7129,6.7616,8.1008,6.8993,6.7661,7.0404,7.1307,8.0103,7.5632,7.2907,8.0344,7.9478,7.1364
VDAC3,6.6289,7.1016,7.2534,5.2799,6.6621,7.7165,6.1096,6.1433,6.9135,6.5178,8.464,7.8992,6.3091,6.5495,6.7144,6.8094,7.7861,8.3181,6.473,6.5475,6.8286,6.3413,6.8728,5.8058,6.8669,4.9322,5.822,6.5762,5.5799,7.9102,6.7281,6.825,6.1318,5.795,8.045,6.2608,7.0224,6.131,7.2697,6.6146,4.7971,6.5981,6.9399,7.4294,5.5811,9.1368,7.8092,7.4725
VEGFA,5.6088,6.015,6.6542,4.7367,5.6416,4.1668,7.0663,5.7944,4.0118,6.3763,6.102,4.3632,8.296,6.0896,6.0783,6.6515,6.3604,4.686,2.8974,5.1803,8.7676,6.1516,5.6326,5.7024,5.6238,7.6781,4.9915,6.1924,6.8183,3.3828,4.7677,3.1797,4.4771,4.511,6.0531,5.9832,5.1453,5.6605,6.5534,4.0136,4.4503,7.2191,5.2285,6.133,5.9179,6.5636,4.2721,5.3792
VEGFB,7.9104,6.3593,6.5854,6.7127,8.2734,6.4476,6.0691,7.4493,7.3961,8.1489,6.7376,7.0704,6.2311,5.0803,6.3754,7.4438,7.0286,5.98,7.4906,6.9923,7.1791,6.6957,7.1299,6.7085,6.4756,6.8554,6.5779,6.7115,6.6266,6.3899,7.1205,8.5273,7.7964,5.9549,6.7785,6.706,6.4715,7.1791,7.6554,6.9611,6.2167,6.8762,7.6306,6.9579,6.4086,6.412,6.281,6.3413
VEGFC,2.118,0.5955,1.0503,1.5064,0.8568,2.8819,1.0363,1.683,2.1378,0.9191,2.2901,0.7579,3.0481,0.8408,2.3592,1.9638,7.8285,1.7954,-3.1714,2.2573,3.2572,-0.394,2.2573,0.547,2.7972,-0.7346,1.2085,1.5563,2.3564,1.5709,1.196,1.3735,1.2394,2.0912,1.2209,1.2696,1.4704,3.1749,-0.4131,2.4252,1.8918,1.1512,0.5859,1.0433,2.9186,1.1641,1.6187,2.7227
VEGFD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VHL,4.0488,3.0944,3.1442,3.3003,3.1426,3.793,4.0225,3.0978,4.1804,2.8661,3.222,4.162,3.6042,3.8769,4.585,4.2088,3.3206,3.9175,1.8363,1.7702,3.8289,3.4411,2.6624,5.1506,4.0073,3.9663,3.9421,4.1555,3.6393,3.0774,3.794,2.9186,2.5996,4.0082,4.2795,4.4169,3.5473,3.6827,4.6781,3.3119,4.8635,3.7794,4.5928,4.6838,4.1962,3.3421,4.8284,3.2677
VIP,-9.9658,-5.0116,-4.035,-2.0529,-2.114,-3.0469,-5.5735,-9.9658,-3.1714,-6.5064,-5.5735,-4.2934,-5.0116,-5.5735,-9.9658,-1.9942,-9.9658,-9.9658,-6.5064,-4.035,-5.0116,-4.2934,-3.3076,-6.5064,-2.8262,-9.9658,-4.6082,-4.6082,-4.6082,-5.5735,-5.5735,-9.9658,-9.9658,-2.0529,-4.6082,-3.458,-5.5735,-2.9324,-9.9658,-9.9658,-9.9658,-4.6082,-3.458,-5.0116,-3.816,-9.9658,-9.9658,-3.6259
VIPR2,-0.0425,1.3109,-3.6259,0.4125,0.2642,0.03,-2.3147,0.4761,-9.9658,-2.6349,-0.1031,0.3685,-1.9379,-2.0529,-4.035,-1.1172,-1.4699,-0.5125,0.4233,-4.035,-4.035,-2.3884,-2.2447,1.105,-0.3201,-0.1187,-1.6394,0.6332,-4.2934,-0.1993,-2.3884,-0.2328,-2.1779,0.346,-0.3201,0.7321,-1.6394,-1.2142,-3.6259,-4.2934,-3.0469,-2.7274,0.7748,-6.5064,-4.035,-0.5543,-4.2934,-0.9971
VTN,-1.9379,-3.0469,1.0711,5.9179,-2.4659,-2.8262,-2.8262,-1.0262,-5.0116,-2.6349,5.9129,2.2813,-2.7274,-3.1714,-1.6394,-0.4719,-1.7322,-3.6259,-2.5479,-1.685,-1.4699,-2.3884,-3.458,-2.5479,-1.8314,-1.0862,-1.9379,-4.035,-2.2447,-1.5951,-1.6394,-0.394,-0.8339,-1.9379,-2.2447,-1.2828,2.1013,-0.6643,-0.9132,-1.7322,1.1117,-0.1031,-2.3147,-1.5951,-3.0469,-2.2447,-4.2934,-2.9324
VWF,4.2721,2.9857,5.0313,5.1396,5.7134,5.4877,2.7227,2.1444,3.9051,4.6611,4.3169,4.5436,4.867,4.735,4.5311,5.8128,3.8561,4.7448,4.588,4.9617,6.2479,1.5316,5.2862,4.7318,5.618,4.5826,4.7893,5.537,5.1887,4.935,4.8729,3.8064,4.4196,5.1551,3.6748,5.4728,4.5657,5.176,3.7699,6.8902,4.5021,4.5693,4.2297,4.6023,5.8787,5.8187,3.7898,5.6456
WAS,-0.2845,0.4125,3.7656,1.8957,1.5612,0.9568,-0.2671,1.5216,0.7999,1.8801,1.8604,3.0995,0.605,0.2154,2.3926,1.5064,-0.7834,-0.1187,1.1706,2.7029,2.3479,0.1124,1.2875,1.4011,1.46,2.1047,2.7615,1.3283,2.4492,1.2636,1.9415,0.517,4.0977,1.595,1.0779,2.2872,1.9675,3.1749,0.517,3.773,0.9935,1.6327,1.4494,2.3649,2.4934,1.4441,0.346,2.685
WDR24,2.8137,3.2752,2.7073,3.0825,2.8936,2.4753,2.3423,3.3828,2.9052,3.6359,1.9675,2.6533,2.1766,2.1147,2.9205,3.055,1.692,2.409,2.7931,1.6875,1.614,2.6873,2.7117,3.4251,2.4675,2.9674,2.59,3.2174,2.8442,3.1987,2.6067,2.5948,2.3019,3.5596,3.0481,3.4958,1.5115,3.3206,3.3003,2.7868,2.8422,3.1908,3.1426,2.5163,2.6738,2.7422,2.9375,2.5828
WDR59,3.483,3.0074,4.1285,3.7215,3.637,4.4842,3.8739,3.2389,3.7783,3.8095,3.7773,3.7094,3.7389,4.0833,4.4951,3.4945,4.5485,2.9507,3.1781,2.5263,4.3385,4.2639,3.7982,3.7529,2.9984,4.2847,3.9654,5.1907,4.284,3.5111,4.468,3.4894,3.4398,4.5028,3.8591,4.1692,3.6405,3.6347,4.1652,3.0358,4.6531,4.0892,3.1813,3.3577,3.2707,3.6266,3.9089,3.1572
WIF1,0.547,1.6327,5.7269,3.5124,1.8242,6.0376,4.2072,-0.3383,7.329,3.8719,5.9322,3.1261,5.517,4.4067,7.6898,4.7312,-9.9658,-0.6193,-3.458,-5.5735,2.0111,3.5111,1.4808,1.8078,4.2412,2.0254,5.7819,3.0199,6.0995,-0.0425,5.1599,3.8401,-2.1779,7.2741,3.7269,-0.1345,3.3759,-6.5064,-0.1993,0.9038,5.546,-0.1504,6.8616,-1.5105,3.5473,-4.2934,3.5387,4.6023
