gene_name,TCGA-18-4721-01,TCGA-18-5592-01,TCGA-21-1071-01,TCGA-21-1076-01,TCGA-21-1081-01,TCGA-21-5782-01,TCGA-21-5784-01,TCGA-21-5786-01,TCGA-21-5787-01,TCGA-22-1011-01,TCGA-22-4591-01,TCGA-22-4607-01,TCGA-22-5471-01,TCGA-22-5472-01,TCGA-22-5473-01,TCGA-22-5474-01,TCGA-22-5477-01,TCGA-22-5478-01,TCGA-22-5480-01,TCGA-22-5482-01,TCGA-22-5485-01,TCGA-22-5489-01,TCGA-22-5491-01,TCGA-22-5492-01,TCGA-33-4532-01,TCGA-33-4547-01,TCGA-33-4566-01,TCGA-33-4582-01,TCGA-33-4586-01,TCGA-34-2596-01,TCGA-34-2608-01,TCGA-34-5231-01,TCGA-34-5232-01,TCGA-34-5234-01,TCGA-34-5236-01,TCGA-34-5239-01,TCGA-34-5241-01,TCGA-34-5927-01,TCGA-34-5928-01,TCGA-34-5929-01,TCGA-37-4133-01,TCGA-37-4135-01,TCGA-37-4141-01,TCGA-37-5819-01,TCGA-39-5019-01,TCGA-39-5021-01,TCGA-39-5022-01,TCGA-39-5024-01,TCGA-39-5028-01,TCGA-39-5029-01,TCGA-39-5030-01,TCGA-39-5031-01,TCGA-39-5035-01,TCGA-39-5037-01,TCGA-43-2578-01,TCGA-43-3394-01,TCGA-43-5668-01,TCGA-43-6143-01,TCGA-43-6770-01,TCGA-43-6771-01,TCGA-46-6025-01,TCGA-46-6026-01,TCGA-56-5897-01,TCGA-56-5898-01,TCGA-56-6545-01,TCGA-56-6546-01,TCGA-60-2698-01,TCGA-60-2708-01,TCGA-60-2709-01,TCGA-60-2710-01,TCGA-60-2711-01,TCGA-60-2713-01,TCGA-60-2719-01,TCGA-60-2720-01,TCGA-60-2721-01,TCGA-60-2724-01,TCGA-60-2725-01,TCGA-60-2726-01,TCGA-63-5128-01,TCGA-63-5131-01,TCGA-63-6202-01,TCGA-66-2727-01,TCGA-66-2758-01,TCGA-66-2766-01,TCGA-66-2767-01,TCGA-66-2770-01,TCGA-66-2773-01,TCGA-66-2777-01,TCGA-66-2778-01,TCGA-66-2781-01,TCGA-66-2782-01,TCGA-66-2783-01,TCGA-66-2785-01,TCGA-66-2788-01,TCGA-66-2791-01,TCGA-66-2794-01,TCGA-66-2795-01,TCGA-66-2800-01,TCGA-70-6722-01,TCGA-70-6723-01,TCGA-85-6175-01,TCGA-85-6560-01,TCGA-85-6561-01
SMAD2,6.4238,6.2845,5.466,5.55079346208,5.4499,4.9146,5.2289,5.1796,6.3347,5.0484,6.0501,6.0659,4.774,5.656,5.6035,5.5832,6.211,7.5062,5.6602,6.0888,6.2415,5.554,6.4231,6.5007,5.8817,4.9341,5.2806,5.8834,6.4489,6.3386,5.602,5.5805,5.3951,4.8269,7.1077,5.5592,5.5258,6.2884,5.4774,5.6177,5.1615,6.7123,6.4655,4.7517,5.49,6.4089,5.4529,5.6136,5.2851,5.9591,5.5107,6.1979,5.2114,4.9978,4.6352,5.4928,5.432,7.2358,6.132,5.3586,4.9383,5.804,4.9937,5.9236,5.151,5.5808,4.9982,5.0233,5.602,6.2851,5.9593,6.3581,5.4253,4.1668,5.8654,5.6314,5.9222,3.4331,6.455,5.1543,5.0211,6.4355,4.7746,4.8783,5.5059,6.0153,5.2713,6.3877,5.8721,4.6742,5.6468,6.126,5.2732,5.7843,5.248,6.2763,5.2858,5.9381,5.3313,4.533,5.2426,5.6294,5.6645
SMAD3,4.8038,6.2606,4.4906,4.43602842821,4.4054,4.7442,4.6148,4.1994,1.8444,4.2751,4.3155,4.4628,3.3814,5.2188,5.213,4.5355,4.5964,4.5349,3.9223,5.6308,4.232,3.7226,4.9379,4.9074,4.6041,4.3527,3.4437,3.1327,5.5883,5.1202,4.2906,4.5002,5.1023,3.4358,5.3537,4.1368,4.1136,5.8187,3.5839,4.9374,2.7073,2.0946,2.9525,2.5972,3.9194,2.7679,3.0376,5.3381,2.7465,4.2126,3.8126,3.7783,3.2127,4.7924,3.0774,4.1203,3.2174,4.7991,4.848,4.6077,5.1252,4.7735,5.6329,5.1502,4.3313,2.118,4.4848,3.0723,4.0073,5.4848,5.0335,4.14,5.0081,3.7571,5.443,4.3292,3.992,3.793,4.7469,4.8689,3.2766,4.0935,3.2143,5.0014,6.276,6.4572,5.7485,4.8161,3.8187,3.8085,5.3144,5.9286,1.2815,4.5079,6.6587,3.1572,4.3349,3.0181,4.3632,6.0047,3.6312,2.667,5.8151
SMAD4,5.9798,5.8654,5.0505,4.38375429253,3.7127,3.5645,3.5923,4.1812,2.9857,4.2017,5.623,5.9108,3.4116,4.906,4.6719,5.2994,5.8807,4.6177,4.9379,4.8425,5.1367,5.2079,5.7173,4.8958,5.0036,3.9765,4.0523,4.441,6.3595,6.093,4.8223,4.3765,4.2189,4.5236,4.1269,5.1252,4.7399,5.7761,4.7872,4.9626,5.2292,5.9274,5.7845,3.1987,4.7539,5.8222,4.3068,3.8896,4.3709,4.9942,4.8535,5.7793,4.6497,3.8105,3.9012,5.1165,4.2766,6.6611,5.2642,4.1571,2.236,4.3765,4.0918,4.5497,4.6988,4.5681,4.7501,4.5454,4.7587,5.5509,5.2149,5.3306,5.0153,1.9415,5.2072,4.6821,5.3917,2.1509,5.594,4.251,4.404,5.7724,4.0454,5.0,4.857,5.5717,4.9246,5.4128,5.061,4.3256,4.9303,5.5097,3.6972,5.5411,5.0845,6.1033,4.9681,5.467,4.5754,4.1563,4.936,5.3169,4.8842
SMAD5,3.3745,3.1908,4.2847,3.02872337725,3.0411,2.4753,1.8444,3.1939,2.2573,3.0961,3.794,2.6185,3.1749,3.2796,3.0859,3.0723,3.4622,2.824,3.7302,2.909,3.208,3.7794,3.6983,3.6393,3.9737,3.1145,2.971,3.8491,3.5621,3.5766,3.0515,4.0278,3.8591,2.7508,3.0757,3.2251,3.8279,3.1028,3.6393,3.3577,3.0092,2.8402,3.2049,3.0961,3.7182,2.8799,2.876,2.8442,2.8681,3.0515,2.694,4.0696,3.2707,3.9041,2.6783,4.0419,3.3293,5.133,4.1178,2.609,2.1114,3.0446,2.7139,3.2405,3.1507,2.3366,3.7656,3.1179,2.8582,3.5754,3.2632,3.034,4.0488,1.7489,3.6612,2.9148,3.1179,3.8075,4.441,3.644,2.6533,3.7582,3.794,3.4102,3.9089,4.1515,2.8819,3.3938,2.609,2.8661,2.7972,4.0497,1.736,3.1344,3.2096,2.7465,3.5911,2.8661,3.2811,3.8187,3.8105,3.7992,3.4088
SMAD6,-1.1488,0.8883,-0.2159,0.628547347651,1.0983,2.9948,1.9601,0.9038,1.9111,1.595,0.3796,1.1447,0.3907,2.6138,0.2642,0.9493,0.9268,2.496,1.692,0.8488,1.5902,0.4233,0.4016,3.0498,0.7832,1.0293,-0.3201,0.03,0.1776,1.0293,0.688,0.9642,0.1257,0.537,0.7058,1.0711,0.058,1.7575,0.9642,2.1444,0.099,0.6969,1.7912,2.9637,1.6649,-0.1993,0.8805,1.0915,0.058,0.0718,0.8726,0.9935,2.5536,0.4761,2.5213,0.6425,0.6608,0.346,1.4174,-0.4325,0.3907,0.7664,0.1388,1.8484,1.5758,2.4518,0.8805,0.2029,-0.0425,2.4597,1.949,1.3679,0.688,0.7832,1.1577,-1.2142,2.8974,2.0465,1.7141,0.3573,0.7832,-0.6193,-1.3548,-0.5125,0.4967,0.8647,1.7009,0.4657,-0.0277,0.5763,0.4761,1.2023,0.3346,1.1833,-0.8863,-1.1172,-1.3921,1.4335,0.4552,-0.6643,1.2516,0.9268,0.8726
SMAD7,2.5707,2.6278,2.4597,3.2442565143,2.9893,2.7784,2.9013,3.3379,2.3649,2.6325,2.0707,2.118,2.4008,2.945,1.8078,2.3592,2.4171,3.0376,4.3646,2.8562,2.5437,3.668,1.5661,3.9746,1.642,3.0002,1.6327,1.3623,2.043,2.6533,2.8422,1.8722,2.5561,2.7679,4.018,4.1409,2.496,2.0254,3.9654,3.0163,0.8408,1.5366,4.3772,2.9674,3.0463,2.5213,2.9839,2.7095,2.5388,3.8044,3.9901,3.4958,3.1797,1.4011,3.6725,1.9749,2.1574,3.3364,3.1653,3.1733,2.4779,2.6533,3.074,3.4464,3.8541,3.0825,3.0411,2.561,3.5149,3.4451,2.5213,3.755,1.787,3.2988,2.8877,2.9319,3.9929,2.2633,2.3479,1.6604,3.3759,2.4332,1.7617,0.4967,3.0199,3.2405,2.6579,3.186,1.2085,1.7316,2.9674,2.0111,2.8219,2.9637,2.876,2.1957,2.0218,2.9281,3.0533,1.2756,4.3674,2.7227,2.8034
SMAD9,-0.7588,0.2642,0.605,-0.575600099189,-1.2828,-0.4521,-1.685,-0.3201,-0.8863,-1.2142,0.9419,-1.3548,-2.114,-0.4719,-0.4131,-0.2845,1.1382,0.9716,0.8647,-1.0262,0.346,-1.0862,-1.6394,1.3623,-0.2498,-0.8599,-2.7274,-1.3921,-0.4131,0.9268,0.1257,-1.3183,-1.9942,-0.7108,-1.2481,-1.1811,-1.7322,2.651,-0.2159,-0.5125,0.5568,-0.8339,1.9675,3.3993,-0.4521,0.099,-0.7108,0.4233,-1.1488,-0.8084,-1.3921,0.6699,-1.5951,-1.3921,0.6969,0.688,-0.0277,1.3109,-0.3752,-1.8836,-2.9324,0.8647,-1.1488,-0.2845,0.1257,-1.7322,-0.7834,-0.5543,0.2762,-0.394,0.5763,0.5069,-1.1811,-1.3548,-1.7322,-1.5522,-0.5756,-0.394,0.1257,-1.685,-0.5332,-0.7108,0.03,0.9343,-0.8599,0.3231,0.4552,-0.5973,-2.5479,-1.3183,-2.4659,-1.5951,-3.458,-0.3566,-0.4521,-1.5522,0.4016,0.537,-0.9406,-3.1714,-0.013,0.6145,-1.1488
SMO,4.1764,5.1355,3.6566,2.66019484399,3.1908,3.1212,2.6255,3.6101,0.537,2.3423,3.6771,1.9377,4.4183,3.0498,5.1993,4.4582,5.4941,4.1804,2.9469,4.2472,5.0409,3.3689,3.5523,3.9792,3.7182,3.5863,0.1388,2.3732,5.3434,6.2937,3.9478,4.591,2.6348,2.108,3.9983,2.9338,2.5011,3.8136,4.4417,4.7997,3.3731,3.6883,2.7357,0.3907,4.812,4.1376,3.0842,3.4411,1.8444,3.1062,4.0462,4.5577,0.2762,4.1335,4.4549,4.6012,0.346,2.9637,4.9397,0.6425,4.3618,3.4237,3.5669,4.0653,3.29,4.1764,1.4962,4.0278,4.4483,4.889,5.0282,3.8847,3.2466,3.0637,2.9071,3.2526,3.3017,3.3464,4.5274,1.934,0.8883,4.0225,5.235,4.4615,3.7313,3.6589,3.4843,3.9079,-0.0574,4.0892,0.9789,3.7149,-0.394,3.2944,4.0109,5.0635,2.9544,4.2965,2.5263,4.4595,4.0427,3.7171,4.251
SMPD2,3.7105,3.3521,3.034,3.17570526127,3.0145,2.5163,3.2766,3.0927,3.2282,2.1702,2.5413,2.3508,4.3392,3.6405,3.7614,3.5224,3.4609,3.0287,4.0841,3.8471,3.5959,3.3689,4.2158,2.2603,3.5682,3.981,2.694,2.5828,3.2572,2.6418,2.9875,2.5288,3.2282,3.7836,2.9071,2.8799,3.402,3.4371,2.0844,3.4034,3.2541,5.3995,3.5839,4.6776,3.506,2.8602,3.0411,3.652,3.9022,3.2267,3.1797,3.2959,3.0181,3.0876,3.3047,3.6849,2.59,2.2019,3.0446,2.299,2.5437,4.3385,2.9655,3.4543,2.2237,2.8442,3.4971,2.3704,2.9281,2.9413,3.208,3.1797,4.3793,4.447,3.7825,3.5436,3.7475,3.5971,2.2901,3.3177,2.2543,4.1547,3.5399,3.6623,3.5959,3.2781,2.6828,3.9194,3.9561,3.9506,2.7763,2.7205,4.5034,3.0074,3.4318,3.6669,2.4985,3.836,1.949,2.8034,2.3106,2.5313,2.4985
SMURF1,4.1732,4.0375,3.4752,3.90605415145,4.0994,3.5199,2.8137,3.7794,2.9167,2.6873,5.6241,3.0927,2.9186,4.1178,4.8033,3.8095,4.1994,3.7773,3.8157,4.3263,3.7688,3.0234,3.3492,3.9194,4.0901,4.2335,3.5584,2.0979,4.1539,4.5693,3.835,3.637,3.3731,2.0535,4.3513,3.3938,3.4739,4.0619,3.9175,2.9243,2.7007,1.2271,2.6019,1.6234,3.5645,2.9857,2.7847,3.0038,3.6532,4.0807,3.3591,3.1604,3.4958,2.299,3.5009,4.0756,3.3842,3.8044,3.6793,3.4451,3.8759,3.2189,3.9041,4.3869,4.445,3.1145,3.9166,3.7518,4.5405,4.0506,3.4251,3.5035,4.1978,2.3677,4.0645,2.9692,3.1145,3.47,4.1302,3.6691,4.0497,4.001,3.4778,2.9674,3.3883,3.5815,3.7204,3.5694,1.8957,3.0944,3.9865,4.0867,2.727,3.154,4.0278,3.6566,3.3235,3.2587,4.0816,4.2795,3.7614,3.2282,3.6994
SMURF2,3.3661,3.6136,3.5645,3.36120583352,3.0376,2.6738,2.2019,3.2617,2.7763,2.6783,4.839,4.0601,2.7508,3.074,3.2496,3.1327,3.8521,3.6219,3.6771,2.9469,2.6418,2.6805,3.0859,3.6972,3.5718,3.2343,2.6138,3.6451,3.6077,3.4371,3.1079,3.3856,2.2901,3.0446,3.3192,2.8819,3.0706,3.2632,3.74,3.1876,3.4661,3.5249,3.74,2.6395,3.4868,3.2034,2.6208,2.5996,2.9765,2.9071,2.876,3.1604,2.5313,2.876,3.5535,3.4778,4.1636,3.29,3.6184,2.9148,3.0376,2.7594,2.59,3.6393,3.7992,2.9356,3.2885,2.3649,3.1844,3.0944,3.7204,3.5022,3.0074,1.5165,3.4635,2.5338,3.4143,2.2723,2.9052,4.7814,5.4098,3.325,3.2826,2.8076,2.9966,2.9356,3.7825,3.5299,2.5112,3.4224,3.011,2.7249,2.561,3.0723,3.3731,2.8936,3.2313,3.2988,3.9856,3.4358,3.9883,5.6047,2.9747
SNAI2,4.3198,5.4689,4.9814,4.32664913152,5.3565,4.6888,4.6628,5.8014,1.6281,4.225,4.918,4.0807,3.7982,4.591,4.4529,3.8167,4.0127,3.603,4.1482,5.4986,4.284,4.7383,4.7356,4.1555,4.4061,4.7704,5.5632,4.5485,5.2623,5.3045,4.8202,5.5066,3.8401,4.47,5.4199,3.5947,5.0308,3.3952,5.4983,4.3604,3.668,0.547,1.9675,1.0151,5.2582,3.162,3.421,5.1538,5.4239,4.7613,4.3702,4.889,3.4856,4.7242,1.8323,4.4364,2.1047,4.764,4.9792,4.4647,5.5448,6.2011,5.4104,4.9098,5.5414,1.8078,4.7965,6.3495,3.7857,4.6224,4.1433,4.8435,4.9364,4.795,4.8279,6.0972,4.0679,4.4081,5.5497,3.9838,2.3451,4.0515,3.3938,3.9232,3.9079,5.2877,4.1515,4.3992,3.7421,3.9412,5.2895,4.2404,1.3051,4.5844,4.582,3.9185,4.4542,4.6451,4.4686,4.8238,5.5398,2.1894,5.1981
SNW1,5.6843,5.7393,5.2649,5.4451455557,4.9978,4.4054,4.4536,5.3209,5.3827,5.2196,5.4463,5.0027,5.4964,5.4155,4.5318,4.8475,4.7597,5.3327,4.8233,5.1449,5.3367,5.1871,5.0014,5.1815,5.4067,5.2706,5.4476,5.723,4.9336,4.8485,4.8881,5.0854,5.1375,4.5205,5.1895,5.3342,4.9547,5.082,4.4932,5.0295,4.9878,4.0662,5.467,5.864,5.1052,4.7877,4.7751,5.104,5.0934,5.9647,4.6594,5.5151,4.8679,5.6407,5.09,4.9055,5.2619,6.0879,4.4958,5.1182,5.09,5.0321,4.5638,5.3173,5.3209,5.4387,5.1756,5.2369,4.7624,4.6212,5.2411,4.8679,4.8258,4.8798,5.0985,5.3056,5.1359,4.2676,4.5874,5.406,4.7851,4.7448,4.5778,4.9472,5.0841,4.4463,4.8575,5.1744,4.5856,4.8405,5.0709,5.0157,5.1748,5.4916,5.2177,5.3674,4.6685,5.4098,4.9617,5.7848,4.844,5.585,5.4774
SOCS1,2.3564,0.3115,1.595,3.44704936238,2.6579,4.2803,3.3307,3.7846,3.6324,3.0092,4.4608,1.1512,4.6247,2.5011,3.66,2.578,4.6798,4.2056,4.3965,1.6695,1.9822,5.0365,3.4129,3.8866,3.4344,3.5149,1.5165,3.4569,2.6208,2.5731,2.0289,4.9237,3.6101,3.6301,3.1145,4.3986,2.3308,3.2143,1.9264,5.813,2.1702,1.8524,1.8282,3.4752,4.6106,4.3597,3.1908,1.5806,2.0673,2.5388,5.5186,5.5814,3.3535,3.6428,3.2018,3.4048,4.0765,1.0503,3.4804,2.1476,4.0515,5.341,2.5487,2.8819,2.2573,2.4518,2.8361,3.7603,3.1669,2.971,4.5205,4.5614,4.5644,3.8411,3.5349,2.0979,5.3147,4.5442,1.0007,2.8117,4.0506,1.6374,3.991,0.9493,5.197,2.5437,2.1798,2.9618,2.4359,1.5902,2.8542,2.0289,3.2885,2.651,3.1062,4.4277,1.0915,4.0584,2.2019,2.2268,2.4117,4.7485,2.6962
SOCS2,5.5423,2.3019,3.2002,4.944653224,0.8883,2.6019,4.5098,2.4035,2.0289,2.5683,3.3869,2.2603,6.1272,2.6418,4.6497,3.9478,5.4202,5.5242,2.4753,3.483,3.6838,2.0254,4.986,2.6255,2.3816,3.3535,3.0252,1.0711,3.835,5.5261,3.3379,4.8151,3.2174,4.6106,2.676,3.6905,5.1875,4.4263,3.9403,4.7877,1.595,1.4441,2.4805,0.3907,5.6705,4.8284,2.233,3.4102,3.2049,2.236,2.1574,4.6628,3.6347,6.4021,3.6566,5.2593,1.9149,2.8482,4.6101,0.9419,4.3903,1.0222,1.9749,4.085,4.0523,3.4997,3.7752,3.3105,4.0144,3.0944,4.3709,5.1161,2.5536,4.4945,0.7999,2.1247,4.9036,2.9893,3.0859,3.0252,2.578,3.7815,5.1441,2.59,3.6497,2.6693,2.6441,4.1796,4.7302,3.9337,2.7073,2.0844,0.6517,3.1717,2.8858,1.0642,2.6067,5.9787,4.0977,0.1648,3.4933,2.5634,2.9281
SOCS3,5.1219,6.002,6.1841,5.64125796278,5.528,5.6453,6.4147,4.811,5.2762,5.6044,4.8213,4.783,4.9496,4.9341,4.8172,4.4047,4.677,5.8637,5.5488,5.101,5.4219,5.2017,4.1441,5.5081,5.2965,5.9762,5.2277,5.4317,5.9556,5.8014,5.0781,4.3378,4.8131,5.6851,5.6068,4.6288,5.8074,5.7669,6.1597,5.0845,5.8965,4.5104,5.0401,4.9222,5.2361,5.0423,5.3299,4.6691,5.195,4.6329,5.3209,6.1544,6.8088,6.2344,4.1994,5.3427,3.5779,3.2766,4.9778,5.7241,5.9616,5.0824,4.717,6.1973,5.9421,6.1106,7.0318,4.9421,6.0896,5.2138,4.1644,4.7819,4.6183,5.625,4.0348,4.6218,6.9608,5.1351,5.1248,5.5186,5.8102,4.9393,5.3035,5.1639,5.0308,6.0663,5.7388,6.2046,6.1581,5.407,5.3191,5.2683,5.9458,5.6662,5.9944,3.8279,6.2646,6.152,5.5895,5.9385,5.6719,5.2289,5.6969
SOCS4,1.9527,1.7403,2.5213,2.42787088049,1.8282,1.4011,0.3796,1.6649,1.4494,2.2723,2.6348,2.5087,2.0569,2.1313,1.9822,1.6695,1.9822,1.8801,1.4011,1.5563,1.7229,1.6187,1.8484,2.5731,2.7314,1.8918,1.949,3.0446,2.4465,2.0604,1.7575,1.9302,2.0465,2.0325,1.9786,1.9931,2.2082,2.2175,1.692,1.5266,2.0395,1.7489,3.4088,2.3423,2.1798,2.2452,1.6558,1.0363,2.118,2.2753,1.5514,2.8381,1.3109,2.296,2.4465,2.362,1.8444,2.7508,1.2756,1.2394,2.1411,1.2756,1.4174,2.2573,2.4934,1.8564,2.4465,2.1114,1.5415,1.2085,2.2603,2.0912,2.791,1.1833,2.2693,2.328,1.8879,1.9034,1.0711,1.6649,1.3567,1.4065,1.9034,2.2603,1.8036,2.1047,2.081,1.9822,2.2206,2.0465,2.6579,2.2603,1.7009,2.8096,2.3871,1.9822,2.3164,2.0289,1.7053,2.4934,1.9822,1.9226,2.5061
SOCS5,2.8522,2.6302,2.93,2.9497149749,1.949,1.8801,1.7185,4.2818,2.004,2.8321,4.4542,2.4779,2.9071,2.4518,2.8838,2.6693,3.1278,3.0305,3.5161,2.2753,2.1247,3.1701,2.2019,3.0995,2.7292,3.091,2.667,2.9243,2.6962,3.3293,2.8819,3.0428,2.0946,2.7826,2.8622,3.0498,2.9148,2.4465,3.6172,2.2783,3.2002,2.1734,3.5994,1.1833,2.8402,2.5658,2.5731,2.6579,2.296,1.9415,2.7784,3.8441,2.5996,2.8158,2.6556,3.7539,3.2065,3.1765,2.8858,1.7446,2.5363,2.0183,2.5087,2.6579,2.8819,2.8799,2.5731,2.3788,2.9893,2.6208,3.136,3.1278,2.296,2.5683,2.9747,2.3366,2.9262,2.7314,2.0979,2.3816,2.2603,2.3649,2.5828,2.409,2.4117,2.7314,2.8055,3.1212,2.2113,2.7183,2.7205,2.496,2.1313,2.8582,2.5972,2.3788,3.8177,2.9394,3.0376,3.2267,3.3076,3.3577,2.7742
SOCS6,2.4144,2.9839,2.108,2.17022149492,1.6466,1.7403,2.0912,1.6558,3.1062,2.409,3.0252,2.9765,1.3956,3.3003,1.8201,2.6918,3.1145,2.6783,1.9564,2.4117,2.3677,2.167,3.1507,2.9167,2.7763,1.6234,1.3623,2.8341,2.6624,2.5828,2.4544,2.0076,2.3926,1.7053,1.3735,2.0289,2.2019,3.38,2.6918,2.236,1.6512,2.167,2.4908,2.0742,2.4831,2.6348,2.5487,2.2783,2.3106,3.5274,1.949,3.5766,1.674,2.1702,1.7446,2.5683,2.6255,2.7161,2.8681,2.8422,1.9111,1.8996,2.1411,2.9071,2.2482,2.7161,2.3981,1.6785,2.5731,2.8178,3.1294,3.4156,3.2557,1.6785,3.0092,2.0673,2.5413,0.7664,2.1213,1.9264,2.561,2.4649,0.9115,1.2516,2.4008,2.8994,2.2783,3.0585,1.9822,1.5902,2.2693,2.4597,1.5013,2.7161,2.0535,1.3511,2.3536,2.5731,2.2693,1.105,2.5137,4.0242,2.0946
SOCS7,2.8936,2.9375,2.8838,1.58303256152,2.7401,2.8936,0.5859,2.3564,1.5806,2.036,2.5263,0.5763,1.7229,2.233,2.8779,3.0252,4.1836,2.1114,2.8974,1.9073,3.1377,1.9149,1.9111,1.8801,2.6715,2.4252,1.8036,2.0535,3.3633,3.4116,1.8078,3.3883,2.3251,-0.013,2.6602,2.2391,0.9268,3.8451,2.7227,3.2647,0.4657,0.0718,2.6464,1.5612,2.8542,2.4252,1.0151,2.2299,2.0289,1.7053,2.3135,2.3871,1.8484,1.5998,2.4727,2.5683,4.6888,3.8729,2.7805,2.1476,3.0056,3.5535,2.3394,2.1509,2.2753,2.3536,2.4439,1.736,1.9415,2.7847,2.8442,2.9032,2.7205,-0.4719,1.9749,1.412,2.004,1.7097,3.0498,2.982,2.2513,2.4883,3.0446,1.4652,1.7786,2.8301,2.9893,2.7742,0.8488,2.6556,1.7273,2.362,0.9568,1.7097,2.4908,0.7058,2.2113,1.7702,2.4359,3.8531,2.7051,3.8095,3.3148
SOD2,8.708,6.5454,8.1647,8.00908561297,7.2471,6.7252,7.0894,7.009,8.1188,7.3126,6.4891,6.5812,7.2231,7.1787,7.0133,7.8361,7.2862,6.585,8.3893,7.4967,7.3415,8.0266,6.7366,7.389,6.5209,7.4417,10.0351,6.577,9.4453,6.9652,7.4148,6.8161,8.482,7.9654,7.8476,6.9342,8.5156,6.5735,8.8407,6.1198,6.4057,6.8631,6.2495,5.9741,7.7706,7.0939,7.8963,7.6581,7.1272,6.808,7.7435,7.2868,8.2791,6.6499,7.5793,6.6734,7.5024,6.3338,6.8111,8.3192,7.0139,5.961,8.5517,6.9196,8.6888,8.0596,8.1129,6.73,7.8399,7.9717,6.4917,8.2936,7.4467,8.517,7.3299,7.2835,8.131,7.5044,7.1541,7.6616,7.6743,8.2059,7.3196,6.9033,7.5721,8.0297,7.4811,7.8574,7.7,7.4576,7.6145,7.4858,8.584,9.0061,8.4571,7.7284,7.7309,7.4608,8.6919,7.8256,7.8977,7.8293,8.845
SORBS1,-0.1031,-1.0262,0.6517,0.978939419125,0.679,0.537,0.8805,0.2029,1.4335,0.6699,-0.4521,0.0158,-0.3566,1.6374,0.688,0.8961,0.6332,1.0642,1.3511,-0.6416,1.4388,1.6093,-0.0277,1.8604,-0.8339,1.0573,-1.4305,-1.4699,0.044,1.9712,1.2394,-0.7588,0.0158,1.4228,1.3454,2.4908,0.7916,0.3346,2.1313,0.5271,-0.8599,-0.2845,4.3075,-0.1187,1.46,-0.3566,0.9343,-0.1504,0.4967,0.2881,1.3901,1.1641,0.6332,-1.3548,2.1798,1.1316,0.0158,2.3222,0.5955,-0.8084,-1.0862,0.4125,1.3109,1.1316,1.787,1.8879,1.3225,-0.2845,1.4174,1.4011,-0.3752,0.8568,0.2642,0.2154,0.058,0.2998,0.9268,0.2642,-0.2845,-0.1345,0.7407,0.2881,-0.4521,-0.5332,1.2576,1.1117,0.4865,0.8647,-1.0559,0.3573,-0.9971,-0.1187,0.03,1.6512,0.8647,-0.013,0.688,0.8327,1.5216,-0.2159,2.2482,2.8819,1.2756
SORT1,4.067,-0.1828,3.7539,4.30750749778,3.7302,3.6771,3.7877,2.6138,3.9459,2.727,4.5497,4.3827,2.4386,4.0994,2.3479,3.5486,4.2951,5.2377,3.0376,2.4171,3.4778,2.7444,3.8095,4.298,3.2692,3.6894,1.125,3.837,1.4547,3.8973,4.0189,1.5563,3.7571,2.8582,3.4424,3.5287,4.001,3.6277,4.3506,3.6066,2.8422,3.1095,4.8223,3.2572,3.7656,4.5205,3.7226,3.074,2.9784,3.0842,3.2481,3.6486,3.6543,2.561,4.2563,3.1971,5.5844,3.7571,3.3911,2.4386,1.0079,2.5388,4.0295,3.8944,3.5324,3.9175,3.4143,2.8622,4.2017,4.352,3.868,4.178,4.3463,3.8531,3.2297,2.5634,3.8621,2.118,3.1924,4.8905,3.4635,2.8034,2.8542,2.7763,3.402,2.1862,3.208,3.9691,3.8105,3.3703,2.4571,4.3292,2.2813,3.8837,3.2856,2.0183,2.0946,3.9079,3.866,3.3478,3.9204,4.7077,2.5338
SOS1,3.1797,2.7951,3.5994,3.62128512583,3.2189,2.1313,1.5465,2.7357,2.2268,3.5362,3.1717,2.0395,3.2313,3.0217,2.5036,3.0217,3.652,3.8147,3.5935,2.2299,3.3966,3.5596,2.4883,3.9099,3.2557,3.1179,2.5036,2.9984,2.9052,3.6148,2.6418,3.8421,2.8622,1.105,3.154,3.29,3.0163,3.5111,3.3703,3.5596,2.4934,1.7229,2.7847,2.043,2.8361,2.5061,2.9562,2.8462,3.417,3.0252,2.9618,1.7489,3.8521,1.4065,3.0723,2.9167,3.7378,3.9874,3.1572,2.4701,2.7139,2.5756,2.8381,2.8522,2.7721,3.2959,2.9032,2.2901,2.9013,3.1749,3.3925,3.0305,3.1507,1.2756,3.4778,2.2783,2.8799,1.6875,2.8117,3.3492,2.6325,3.002,2.0535,2.3366,3.0181,3.1062,3.29,3.2841,0.9716,2.8819,2.7657,2.6556,3.186,3.0619,2.828,2.6161,2.578,2.7657,3.5608,3.5706,3.2034,3.6589,3.3105
